Date	ECB Hawkish-Dovish
2019-07-08	-0.0933786364197
2019-07-09	-0.0878640662579
2019-07-10	-0.0973193309143
2019-07-11	-0.0861711784434
2019-07-12	-0.0826365591163
2019-07-13	-0.0840393495318
2019-07-14	-0.0844820687259
2019-07-15	-0.0864102754758
2019-07-16	-0.0884962867966
2019-07-17	-0.0663964803952
2019-07-18	-0.0705534021906
2019-07-19	-0.0781777852771
2019-07-20	-0.083684533431
2019-07-21	-0.0974354727526
2019-07-22	-0.117957780775
2019-07-23	-0.143248060205
2019-07-24	-0.18049061958
2019-07-25	-0.202188895194
2019-07-26	-0.221802723632
2019-07-27	-0.223463128053
2019-07-28	-0.22563724728
2019-07-29	-0.213072528975
2019-07-30	-0.20682689054
2019-07-31	-0.17226315498
2019-08-01	-0.146826921001
2019-08-02	-0.11409992833
2019-08-03	-0.102141834988
2019-08-04	-0.0792002597382
2019-08-05	-0.0682950888736
2019-08-06	-0.0418344128119
2019-08-07	-0.037724997887
2019-08-08	-0.0368023227671
2019-08-09	-0.0351985417716
2019-08-10	-0.0362349037836
2019-08-11	-0.0379012072233
2019-08-12	-0.0507796789362
2019-08-13	-0.0512118288003
2019-08-14	-0.0589930851403
2019-08-15	-0.058300270117
2019-08-16	-0.0692097597996
2019-08-17	-0.0726584849874
2019-08-18	-0.0892185510428
2019-08-19	-0.0821232790732
2019-08-20	-0.0857379996908
2019-08-21	-0.0766436207709
2019-08-22	-0.0804461510608
2019-08-23	-0.0706985721912
2019-08-24	-0.0688399235934
2019-08-25	-0.0539795722364
2019-08-26	-0.0446297655279
2019-08-27	-0.0407293891101
2019-08-28	-0.0378347577036
2019-08-29	-0.0327922693278
2019-08-30	-0.0425812758814
2019-08-31	-0.0419446575977
2019-09-01	-0.0423864838127
2019-09-02	-0.0535033949492
2019-09-03	-0.0809576123857
2019-09-04	-0.0911094089534
2019-09-05	-0.0914406472751
2019-09-06	-0.0882485727485
2019-09-07	-0.0892295436493
2019-09-08	-0.0973920663903
2019-09-09	-0.0870006086305
2019-09-10	-0.0978891208032
2019-09-11	-0.123465728435
2019-09-12	-0.153021175666
2019-09-13	-0.171592665814
2019-09-14	-0.184882037196
2019-09-15	-0.185072026236
2019-09-16	-0.196011373052
2019-09-17	-0.164657340015
2019-09-18	-0.134341809787
2019-09-19	-0.105715628436
2019-09-20	-0.081881434753
2019-09-21	-0.073617341123
2019-09-22	-0.0698887146719
2019-09-23	-0.0627709051699
2019-09-24	-0.0618438118719
2019-09-25	-0.0605123154328
2019-09-26	-0.063842177637
2019-09-27	-0.0655163406628
2019-09-28	-0.0644298565255
2019-09-29	-0.0570165310628
2019-09-30	-0.05661576419
2019-10-01	-0.0598587039522
2019-10-02	-0.0590521397052
2019-10-03	-0.0541115291898
2019-10-04	-0.0513361223139
2019-10-05	-0.0501999100538
2019-10-06	-0.0499590792643
2019-10-07	-0.0458329248554
2019-10-08	-0.0368943159168
2019-10-09	-0.0327522673088
