Date	Banxico Excess Sentiment
2019-08-29	-1.32037575274
2019-08-30	-2.01571910667
2019-08-31	-2.05359984649
2019-09-01	-2.14582536683
2019-09-02	-1.29102840431
2019-09-03	-0.319235141219
2019-09-04	0.445706824051
2019-09-05	0.59246077278
2019-09-06	0.59752733072
2019-09-07	-0.706283161023
2019-09-08	-0.637003553267
2019-09-09	-0.189833103473
2019-09-10	0.301514653397
2019-09-11	-0.0646570452262
2019-09-12	-0.076464124206
2019-09-13	-0.414914601839
2019-09-14	0.999561418588
2019-09-15	0.990477017975
2019-09-16	0.0733262367014
2019-09-17	-1.22630705866
2019-09-18	-0.774222639132
2019-09-19	-0.646103544185
2019-09-20	-0.202173852327
2019-09-21	-1.73862862323
2019-09-22	-1.62100761989
2019-09-23	-1.69413387351
2019-09-24	-1.75738757064
2019-09-25	-1.57419501276
2019-09-26	-1.44031204298
2019-09-27	-1.21126073283
2019-09-28	-0.435282024886
2019-09-29	-0.270096407681
2019-09-30	-0.644997238381
2019-10-01	-0.464473332244
2019-10-02	-0.732587234468
2019-10-03	-0.943214642024
2019-10-04	-0.815676148074
2019-10-05	-0.983314240395
2019-10-06	-1.38221055467
