Date	SNB Hawkish-Dovish
2019-06-19	-0.00546066586112
2019-06-20	-0.000546202587099
2019-06-21	-0.00219669611112
2019-06-22	-0.00219669611112
2019-06-23	-0.00494394885837
2019-06-24	-0.00606293431156
2019-06-25	-0.00640967494956
2019-06-26	-0.00640967494956
2019-06-27	-0.00623118762497
2019-06-28	-0.0043970730947
2019-06-29	-0.0043970730947
2019-06-30	-0.00164982034745
2019-07-01	-0.000711895911825
2019-07-02	-0.00165381506764
2019-07-03	-0.00165381506764
2019-07-04	-0.0016729315409
2019-07-05	-0.0016729315409
2019-07-06	-0.000763013433534
2019-07-07	-0.000763013433534
2019-07-08	-0.000959382119688
2019-07-09	0.000329277674126
2019-07-10	0.000329277674126
2019-07-11	0.000324241839721
2019-07-12	0.000324241839721
2019-07-13	-0.000585676267649
2019-07-14	-0.000585676267649
2019-07-15	-0.000594346950032
2019-07-16	-0.000594346950032
2019-07-17	-0.000594346950032
2019-07-18	-0.000843975843976
2019-07-19	-0.00131082925201
2019-07-20	-0.00131082925201
2019-07-21	-0.00131082925201
2019-07-22	-0.00350409394527
2019-07-23	-0.00714376637475
2019-07-24	-0.00946664674641
2019-07-25	-0.0103142543173
2019-07-26	-0.0102544013162
2019-07-27	-0.01098326429
2019-07-28	-0.01098326429
2019-07-29	-0.00922139359035
2019-07-30	-0.0067431613467
2019-07-31	-0.00478148740451
2019-08-01	-0.00313707876996
2019-08-02	-0.00292739485862
2019-08-03	-0.00452141225652
2019-08-04	-0.00452141225652
2019-08-05	-0.00533911930388
2019-08-06	-0.00450684304168
2019-08-07	-0.00502116557763
2019-08-08	-0.00552815841035
2019-08-09	-0.0060078899851
2019-08-10	-0.00368500961344
2019-08-11	-0.00368500961344
2019-08-12	-0.00267500355991
2019-08-13	-0.00277016778338
2019-08-14	-0.00203835827757
2019-08-15	-0.00187029105068
2019-08-16	-0.00192490568376
2019-08-17	-0.00192490568376
2019-08-18	-0.00288153833682
2019-08-19	-0.00366902175543
2019-08-20	-0.00474669627856
2019-08-21	-0.00460297681894
2019-08-22	-0.00476331031261
2019-08-23	-0.00403164760911
2019-08-24	-0.00403164760911
2019-08-25	-0.00336956576607
2019-08-26	-0.00248795441947
2019-08-27	-0.00129684868691
2019-08-28	-0.00224817261271
2019-08-29	-0.00408119460077
2019-08-30	-0.00478840817927
2019-08-31	-0.00478840817927
2019-09-01	-0.00449385736926
2019-09-02	-0.00518205430085
2019-09-03	-0.00624478373681
2019-09-04	-0.00563359586544
2019-09-05	-0.00364024038371
2019-09-06	-0.00394619803114
2019-09-07	-0.00394619803114
2019-09-08	-0.00394619803114
2019-09-09	-0.00306869715364
2019-09-10	-0.00400782651743
2019-09-11	-0.00419225769504
2019-09-12	-0.00560868828994
2019-09-13	-0.00559732030985
2019-09-14	-0.00617804040276
2019-09-15	-0.00763949454964
2019-09-16	-0.00912532776031
2019-09-17	-0.00863346260392
2019-09-18	-0.0104990406192
2019-09-19	-0.0154280053253
2019-09-20	-0.0194422534438
2019-09-21	-0.0188615333509
2019-09-22	-0.0180819748739
2019-09-23	-0.0160576052396
2019-09-24	-0.0152556671754
2019-09-25	-0.0139527147961
2019-09-26	-0.00760731949511
2019-09-27	-0.00259126813074
2019-09-28	-0.00259126813074
2019-09-29	-0.00190937246078
2019-09-30	-0.00210614538483
2019-10-01	-0.00149419327502
2019-10-02	-0.00211021522497
2019-10-03	-0.00253475353955
2019-10-04	-0.00369808532178
2019-10-05	-0.00369808532178
2019-10-06	-0.00369808532178
2019-10-07	-0.00390572651779
2019-10-08	-0.00349872611079
2019-10-09	-0.00241483416648
