Date	Riksbank Excess Sentiment
2019-08-08	-1.12670787374
2019-08-09	-1.17662188162
2019-08-10	-1.12304802068
2019-08-11	-0.889680315197
2019-08-12	-0.470004791394
2019-08-13	-1.76216262173
2019-08-14	-2.96702080256
2019-08-15	-2.6926066066
2019-08-16	-3.66433575778
2019-08-17	-3.72235870012
2019-08-18	-4.07973259875
2019-08-19	-4.18469973305
2019-08-20	-3.28520385458
2019-08-21	-2.54272877564
2019-08-22	-2.86726210849
2019-08-23	-1.51542566314
2019-08-24	-1.18085648298
2019-08-25	-1.88974409231
2019-08-26	-1.83491436841
2019-08-27	-2.20578260164
2019-08-28	-1.92823366468
2019-08-29	-1.93388548801
2019-08-30	-1.86855411673
2019-08-31	-2.50770821015
2019-09-01	-1.32867113823
2019-09-02	-1.90369517631
2019-09-03	-1.86317270896
2019-09-04	-0.976870629713
2019-09-05	-0.417630089689
2019-09-06	-1.05781904849
2019-09-07	-1.34718678891
2019-09-08	-1.47506256364
2019-09-09	-1.44531830132
2019-09-10	-1.43128781022
2019-09-11	-2.3034404719
2019-09-12	-2.47383239611
2019-09-13	-2.42017037643
2019-09-14	-2.34852174557
2019-09-15	-1.98425063655
2019-09-16	-1.48437124685
2019-09-17	-1.49877167349
2019-09-18	-1.72946350879
2019-09-19	-1.44370262594
2019-09-20	-0.994898194857
2019-09-21	-0.934937739716
2019-09-22	-1.42793679723
2019-09-23	-1.47574659842
2019-09-24	-1.09238931695
2019-09-25	-1.20909726903
2019-09-26	-0.88988054714
2019-09-27	-1.22370202556
2019-09-28	-1.06489653807
2019-09-29	-0.0112123396667
2019-09-30	-0.512890857988
2019-10-01	-0.901845490213
2019-10-02	-0.647121888828
2019-10-03	-1.22818654386
2019-10-04	-0.440869975922
2019-10-05	-0.466239669954
2019-10-06	-0.619379208683
