Date	NorgesBank Hawkish	NorgesBank Dovish
2018-08-29	0.0023197970254	0.000401840860669
2018-08-30	0.00205191726238	0.000401840860669
2018-08-31	0.00205191726238	0.000401840860669
2018-09-01	0.00205191726238	0.000401840860669
2018-09-02	0.00179264840057	0.000142571998859
2018-09-03	0.000623285703237	0.000142571998859
2018-09-04	0.0013418103113	0.000899230594501
2018-09-05	0.00119923831244	0.000756658595642
2018-09-06	0.00133785132638	0.000756658595642
2018-09-07	0.00188172369766	0.0011192401765
2018-09-08	0.00188172369766	0.0011192401765
2018-09-09	0.00188172369766	0.0011192401765
2018-09-10	0.00225520642408	0.0011192401765
2018-09-11	0.00134721610931	0.000362581580856
2018-09-12	0.00134721610931	0.000362581580856
2018-09-13	0.000917355097707	0.000362581580856
2018-09-14	0.00100280934694	0.000629326620516
2018-09-15	0.00100280934694	0.000629326620516
2018-09-16	0.00100280934694	0.000629326620516
2018-09-17	0.00196913569772	0.00113175502447
2018-09-18	0.00406760220297	0.00129317552487
2018-09-19	0.004385769559	0.00129317552487
2018-09-20	0.0079612611891	0.0029183989931
2018-09-21	0.00770787441821	0.00266501222221
2018-09-22	0.00770787441821	0.00266501222221
2018-09-23	0.00770787441821	0.00266501222221
2018-09-24	0.00670699094683	0.00216258381825
2018-09-25	0.00512425419919	0.00234498315626
2018-09-26	0.00480608684316	0.00234498315626
2018-09-27	0.00123059521306	0.000719759688029
2018-09-28	0.000854655363437	0.000343819838405
2018-09-29	0.000854655363437	0.000343819838405
2018-09-30	0.00123867994101	0.000343819838405
2018-10-01	0.0010763391842	0.000520404687425
2018-10-02	0.000560609426593	0.00017658484902
2018-10-03	0.000906092238823	0.00052206766125
2018-10-04	0.00122425959485	0.000840235017279
2018-10-05	0.00122425959485	0.000840235017279
2018-10-06	0.00122425959485	0.000840235017279
2018-10-07	0.000840235017279	0.000840235017279
2018-10-08	0.000663650168259	0.000663650168259
2018-10-09	0.000840017011293	0.00119275069736
2018-10-10	0.000494534199063	0.00084726788513
2018-10-11	0.000176366843034	0.000529100529101
2018-10-12	0.000371260625922	0.000529100529101
2018-10-13	0.000371260625922	0.000529100529101
2018-10-14	0.000371260625922	0.000529100529101
2018-10-15	0.000371260625922	0.000529100529101
2018-10-16	0.000352225438017	0.000157331655129
2018-10-17	0.000352225438017	0.000157331655129
2018-10-18	0.000700233094186	0.000505339311297
2018-10-19	0.00133711306884	0.000505339311297
2018-10-20	0.00133711306884	0.000505339311297
2018-10-21	0.00133711306884	0.000505339311297
2018-10-22	0.00306059066363	0.000888334332362
2018-10-23	0.00324584208489	0.000731002677233
2018-10-24	0.00457012614382	0.000731002677233
2018-10-25	0.00648072944192	0.000571212600587
2018-10-26	0.00681672524452	0.000571212600587
2018-10-27	0.00681672524452	0.000571212600587
2018-10-28	0.00681672524452	0.000571212600587
2018-10-29	0.00509324764973	0.000188217579522
2018-10-30	0.0052273847386	0.000188217579522
2018-10-31	0.0048672658733	0.000188217579522
2018-11-01	0.00260865491904	1.05322496756e-18
2018-11-02	0.0014408853589	1.05322496756e-18
2018-11-03	0.0014408853589	1.05322496756e-18
2018-11-04	0.0014408853589	1.05322496756e-18
2018-11-05	0.0014408853589	1.05322496756e-18
2018-11-06	0.00136828723849	0.000404122044858
2018-11-07	0.000404122044858	0.000404122044858
2018-11-08	0.000404122044858	0.000404122044858
2018-11-09	0.000874821032855	0.000404122044858
2018-11-10	0.000874821032855	0.000404122044858
2018-11-11	0.000874821032855	0.000404122044858
2018-11-12	0.00128830046225	0.000404122044858
2018-11-13	0.000884178417396	1.05322496756e-18
2018-11-14	0.000884178417396	1.05322496756e-18
2018-11-15	0.000884178417396	1.05322496756e-18
2018-11-16	0.00107896301414	1.05322496756e-18
2018-11-17	0.00107896301414	1.05322496756e-18
2018-11-18	0.00107896301414	1.05322496756e-18
2018-11-19	0.00142942552515	1.05322496756e-18
2018-11-20	0.00142942552515	1.05322496756e-18
2018-11-21	0.00142942552515	1.05322496756e-18
2018-11-22	0.00204785471501	0.000206143063286
2018-11-23	0.00138237113027	0.000206143063286
2018-11-24	0.00138237113027	0.000206143063286
2018-11-25	0.00138237113027	0.000206143063286
2018-11-26	0.000618429189858	0.000206143063286
2018-11-27	0.000618429189858	0.000206143063286
2018-11-28	0.000618429189858	0.000206143063286
2018-11-29	2.47817639425e-19	1.05322496756e-18
2018-11-30	0.000202922077922	1.05322496756e-18
2018-12-01	0.000202922077922	1.05322496756e-18
2018-12-02	0.000202922077922	1.05322496756e-18
2018-12-03	0.000202922077922	1.05322496756e-18
2018-12-04	0.000202922077922	1.05322496756e-18
2018-12-05	0.000202922077922	1.05322496756e-18
2018-12-06	0.000202922077922	1.05322496756e-18
2018-12-07	0.000665483584738	0.000665483584738
2018-12-08	0.000665483584738	0.000665483584738
2018-12-09	0.000665483584738	0.000665483584738
2018-12-10	0.00124385258416	0.000665483584738
2018-12-11	0.00144008492325	0.000665483584738
2018-12-12	0.00206848877746	0.000665483584738
2018-12-13	0.00488340784854	0.00394955583433
2018-12-14	0.0042179242638	0.00328407224959
2018-12-15	0.0042179242638	0.00328407224959
2018-12-16	0.0042179242638	0.00328407224959
2018-12-17	0.00405849116718	0.0037030081524
2018-12-18	0.00386225882809	0.0037030081524
2018-12-19	0.00323385497388	0.0037030081524
2018-12-20	0.000418935902807	0.000418935902807
2018-12-21	0.000418935902807	0.000418935902807
2018-12-22	0.000418935902807	0.000418935902807
2018-12-23	0.000418935902807	0.000418935902807
2018-12-24	0.0	1.11517937741e-18
2018-12-25	0.0	1.11517937741e-18
2018-12-26	0.0	1.11517937741e-18
2018-12-27	0.0	1.11517937741e-18
2018-12-28	0.0	1.11517937741e-18
2018-12-29	0.00248447204969	0.00248447204969
2018-12-30	0.00248447204969	0.00248447204969
2018-12-31	0.00248447204969	0.00248447204969
2019-01-01	0.00248447204969	0.00248447204969
2019-01-02	0.00248447204969	0.00248447204969
2019-01-03	0.00248447204969	0.00248447204969
2019-01-04	0.00248447204969	0.00248447204969
2019-01-05	0.0	9.91270557701e-19
2019-01-06	0.0	9.91270557701e-19
2019-01-07	0.0	9.91270557701e-19
2019-01-08	0.0	9.91270557701e-19
2019-01-09	0.0	9.91270557701e-19
2019-01-10	0.000936154278225	9.91270557701e-19
2019-01-11	0.000936154278225	9.91270557701e-19
2019-01-12	0.000936154278225	9.91270557701e-19
2019-01-13	0.000936154278225	9.91270557701e-19
2019-01-14	0.000936154278225	9.91270557701e-19
2019-01-15	0.000936154278225	9.91270557701e-19
2019-01-16	0.000936154278225	9.91270557701e-19
2019-01-17	0.0	9.91270557701e-19
2019-01-18	0.00166389351082	9.91270557701e-19
2019-01-19	0.00166389351082	9.91270557701e-19
2019-01-20	0.00166389351082	9.91270557701e-19
2019-01-21	0.00166389351082	9.91270557701e-19
2019-01-22	0.00187428694654	9.91270557701e-19
2019-01-23	0.00187428694654	9.91270557701e-19
2019-01-24	0.00310052851613	0.00224810954425
2019-01-25	0.00143663500531	0.00224810954425
2019-01-26	0.00143663500531	0.00224810954425
2019-01-27	0.00143663500531	0.00224810954425
2019-01-28	0.00143663500531	0.00224810954425
2019-01-29	0.002196738464	0.00457730209083
2019-01-30	0.002196738464	0.00457730209083
2019-01-31	0.00097049689441	0.00232919254658
2019-02-01	0.00097049689441	0.00232919254658
2019-02-02	0.00097049689441	0.00232919254658
2019-02-03	0.00097049689441	0.00232919254658
2019-02-04	0.00097049689441	0.00232919254658
2019-02-05	0.0	9.91270557701e-19
2019-02-06	0.0	9.91270557701e-19
2019-02-07	0.0	9.91270557701e-19
2019-02-08	0.000455684666211	9.91270557701e-19
2019-02-09	0.000455684666211	9.91270557701e-19
2019-02-10	0.000455684666211	9.91270557701e-19
2019-02-11	0.00108779591779	9.91270557701e-19
2019-02-12	0.00108779591779	9.91270557701e-19
2019-02-13	0.00108779591779	9.91270557701e-19
2019-02-14	0.00108779591779	9.91270557701e-19
2019-02-15	0.000845649581711	9.91270557701e-19
2019-02-16	0.000845649581711	9.91270557701e-19
2019-02-17	0.00124469188019	9.91270557701e-19
2019-02-18	0.00086059650163	9.91270557701e-19
2019-02-19	0.00086059650163	9.91270557701e-19
2019-02-20	0.00086059650163	9.91270557701e-19
2019-02-21	0.00086059650163	9.91270557701e-19
2019-02-22	0.00178626983703	0.00113921166553
2019-02-23	0.00178626983703	0.00113921166553
2019-02-24	0.00138722753854	0.00113921166553
2019-02-25	0.00113921166553	0.00113921166553
2019-02-26	0.00135371188003	0.00113921166553
2019-02-27	0.00135371188003	0.00113921166553
2019-02-28	0.00135371188003	0.00113921166553
2019-03-01	0.0002145002145	9.91270557701e-19
2019-03-02	0.0002145002145	9.91270557701e-19
2019-03-03	0.0010285010285	0.000814000814001
2019-03-04	0.0010285010285	0.000814000814001
2019-03-05	0.000814000814001	0.000814000814001
2019-03-06	0.000814000814001	0.000814000814001
2019-03-07	0.00102882358521	0.000814000814001
2019-03-08	0.00102882358521	0.000814000814001
2019-03-09	0.00102882358521	0.000814000814001
2019-03-10	0.00111047883928	0.00089565606807
2019-03-11	0.00494271217971	0.00323757644278
2019-03-12	0.00494271217971	0.00323757644278
2019-03-13	0.00552580255872	0.00323757644278
2019-03-14	0.00531097978751	0.00323757644278
2019-03-15	0.00599889540319	0.00346688164801
2019-03-16	0.00599889540319	0.00346688164801
2019-03-17	0.00510323933512	0.00257122557994
2019-03-18	0.00349367724141	0.000431366227657
2019-03-19	0.00407915733509	0.00160232641501
2019-03-20	0.00388373898554	0.00257150648867
2019-03-21	0.0089785015696	0.00807385007946
2019-03-22	0.00852363186396	0.00807759078427
2019-03-23	0.00852363186396	0.00807759078427
2019-03-24	0.00852363186396	0.00807759078427
2019-03-25	0.00630096061725	0.00787552976184
2019-03-26	0.00571548052357	0.00670456957449
2019-03-27	0.00532780849411	0.00573538950083
2019-03-28	0.000233045910044	0.000233045910044
2019-03-29	0.0	4.64658073922e-19
2019-03-30	0.0	4.64658073922e-19
2019-03-31	0.0	4.64658073922e-19
2019-04-01	0.0	4.64658073922e-19
2019-04-02	0.0	0.00150574063618
2019-04-03	0.000390320062451	0.00150574063618
2019-04-04	0.000390320062451	0.00150574063618
2019-04-05	0.00079387131346	0.00150574063618
2019-04-06	0.00079387131346	0.00150574063618
2019-04-07	0.00079387131346	0.00150574063618
2019-04-08	0.0015831372961	0.00209769012315
2019-04-09	0.00254838826135	0.000978049873077
2019-04-10	0.00295615279586	0.00137709217156
2019-04-11	0.00427367585252	0.00231818006917
2019-04-12	0.00387012460151	0.00231818006917
2019-04-13	0.00387012460151	0.00231818006917
2019-04-14	0.00387012460151	0.00231818006917
2019-04-15	0.00308085861887	0.00172623058219
2019-04-16	0.00211560765362	0.00134013019609
2019-04-17	0.00131752305665	0.00094108789761
2019-04-18	0.000192529842126	0.000192529842126
2019-04-19	0.000192529842126	0.000192529842126
2019-04-20	0.000192529842126	0.000192529842126
2019-04-21	0.000192529842126	0.000192529842126
2019-04-22	0.000192529842126	0.000192529842126
2019-04-23	0.00140147604402	0.000998493976722
2019-04-24	0.0019351889065	0.000998493976722
2019-04-25	0.00174265906437	0.000805964134596
2019-04-26	0.00174265906437	0.000805964134596
2019-04-27	0.00174265906437	0.000805964134596
2019-04-28	0.00174265906437	0.000805964134596
2019-04-29	0.00174265906437	0.000805964134596
2019-04-30	0.00053371286248	2.47817639425e-19
2019-05-01	0.000238891543239	0.000238891543239
2019-05-02	0.000659678414689	0.000659678414689
2019-05-03	0.00188277039121	0.00212738878651
2019-05-04	0.00188277039121	0.00212738878651
2019-05-05	0.00188277039121	0.00212738878651
2019-05-06	0.00285458768955	0.00309920608486
2019-05-07	0.00323402233194	0.00347864072724
2019-05-08	0.00336427069272	0.00360888908802
2019-05-09	0.00860492937704	0.00545268043888
2019-05-10	0.00738183740052	0.00398497006706
2019-05-11	0.00889622407392	0.00398497006706
2019-05-12	0.0112381444486	0.00632689044177
2019-05-13	0.0116913360566	0.00660195593644
2019-05-14	0.0114867571582	0.00639737703807
2019-05-15	0.0114305573262	0.00634117720602
2019-05-16	0.00612850080903	0.00443598802235
2019-05-17	0.00612850080903	0.00443598802235
2019-05-18	0.00461411413563	0.00443598802235
2019-05-19	0.00227219376093	0.00209406764764
2019-05-20	0.00120930688975	0.000847184854622
2019-05-21	0.00103445114574	0.000672329110611
2019-05-22	0.00072151107376	0.000359389038634
2019-05-23	0.000362122035126	0.0
2019-05-24	0.000362122035126	0.0
2019-05-25	0.000362122035126	0.0
2019-05-26	0.000362122035126	0.0
2019-05-27	0.00101317122594	0.000607902735562
2019-05-28	0.00119019370779	0.000607902735562
2019-05-29	0.00203550224541	0.00145321127318
2019-05-30	0.00203550224541	0.00145321127318
2019-05-31	0.00262339172219	0.00282495338566
2019-06-01	0.00262339172219	0.00282495338566
2019-06-02	0.00262339172219	0.00282495338566
2019-06-03	0.00178089808628	0.0022170506501
2019-06-04	0.00160387560443	0.0022170506501
2019-06-05	0.000758567066811	0.00156401282965
2019-06-06	0.000758567066811	0.00156401282965
2019-06-07	0.000170677590032	0.00019227071717
2019-06-08	0.000170677590032	0.00019227071717
2019-06-09	0.000170677590032	0.00019227071717
2019-06-10	0.000921658986175	0.00092959790611
2019-06-11	0.00182811293831	0.00129217948697
2019-06-12	0.00202380765456	0.0010999087698
2019-06-13	0.00296613709293	0.00204223820817
2019-06-14	0.00516958916785	0.0038784482706
2019-06-15	0.00516958916785	0.0038784482706
2019-06-16	0.00633418544114	0.00504304454389
2019-06-17	0.00579095597247	0.00468414687245
2019-06-18	0.0050749782108	0.00470251767255
2019-06-19	0.00596702823713	0.00579026241512
2019-06-20	0.0079253514456	0.00792987641402
2019-06-21	0.00653706138413	0.00690882836504
2019-06-22	0.00653706138413	0.00937188255223
2019-06-23	0.00537246511084	0.00820728627894
2019-06-24	0.0053670307444	0.00838834948803
2019-06-25	0.00534992487293	0.00818076742608
2019-06-26	0.00444627438662	0.00782939970855
2019-06-27	0.00191381025229	0.00493155052753
2019-06-28	0.00109864823884	0.00411638851408
2019-06-29	0.00109864823884	0.00165333432689
2019-06-30	0.00109864823884	0.00165333432689
2019-07-01	0.000725653087779	0.0010938416003
2019-07-02	0.000736377025037	0.00110456553756
2019-07-03	0.000552282768778	0.000368188512518
2019-07-04	0.000184094256259	0.000184094256259
2019-07-05	0.000184094256259	0.000184094256259
2019-07-06	0.000184094256259	0.000184094256259
2019-07-07	0.000184094256259	0.000184094256259
2019-07-08	0.000184094256259	0.000184094256259
2019-07-09	1.39397422177e-18	1.05322496756e-18
2019-07-10	0.00039627501486	0.00019813750743
2019-07-11	0.00039627501486	0.00019813750743
2019-07-12	0.00039627501486	0.00019813750743
2019-07-13	0.00039627501486	0.00019813750743
2019-07-14	0.000864659089802	0.000666521582372
2019-07-15	0.000864659089802	0.000666521582372
2019-07-16	0.000864659089802	0.000666521582372
2019-07-17	0.000468384074941	0.000468384074941
2019-07-18	0.000468384074941	0.000468384074941
2019-07-19	0.000468384074941	0.000468384074941
2019-07-20	0.000468384074941	0.000468384074941
2019-07-21	1.4249514267e-18	9.91270557701e-19
2019-07-22	1.4249514267e-18	9.91270557701e-19
2019-07-23	1.4249514267e-18	9.91270557701e-19
2019-07-24	1.4249514267e-18	9.91270557701e-19
2019-07-25	1.4249514267e-18	9.91270557701e-19
2019-07-26	1.4249514267e-18	0.000407000407
2019-07-27	1.4249514267e-18	0.000407000407
2019-07-28	1.4249514267e-18	0.000407000407
2019-07-29	1.4249514267e-18	0.000407000407
2019-07-30	1.4249514267e-18	0.000407000407
2019-07-31	0.000541809644212	0.000948810051212
2019-08-01	0.000541809644212	0.000948810051212
2019-08-02	0.000541809644212	0.000541809644212
2019-08-03	0.000541809644212	0.000541809644212
2019-08-04	0.000541809644212	0.000541809644212
2019-08-05	0.000541809644212	0.000541809644212
2019-08-06	0.000541809644212	0.000541809644212
2019-08-07	1.4249514267e-18	9.91270557701e-19
2019-08-08	0.000168067226891	0.000168067226891
2019-08-09	0.000168067226891	0.000168067226891
2019-08-10	0.000168067226891	0.000168067226891
2019-08-11	0.000858198351804	0.000168067226891
2019-08-12	0.00101449719519	0.000636963757056
2019-08-13	0.00101449719519	0.000636963757056
2019-08-14	0.00101449719519	0.000636963757056
2019-08-15	0.00433926964696	0.00273924232129
2019-08-16	0.00452218532283	0.00310507367304
2019-08-17	0.00621614353853	0.00310507367304
2019-08-18	0.00552601241362	0.00310507367304
2019-08-19	0.00572288326827	0.00316593168993
2019-08-20	0.00588977245385	0.0034997100611
2019-08-21	0.00588977245385	0.00366699008786
2019-08-22	0.00239693277519	0.00139664429673
2019-08-23	0.00221401709932	0.00103081294499
2019-08-24	0.000520058883621	0.00103081294499
2019-08-25	0.000520058883621	0.00103081294499
2019-08-26	0.000166889185581	0.000501058397926
2019-08-27	2.13742714004e-18	0.00047817696443
2019-08-28	0.000158553987633	0.000310896937665
2019-08-29	0.000324666944443	0.000310896937665
2019-08-30	0.000678273733694	0.000664503726916
2019-08-31	0.000678273733694	0.000664503726916
2019-09-01	0.000678273733694	0.000664503726916
2019-09-02	0.000678273733694	0.000664503726916
2019-09-03	0.000678273733694	0.00035360678925
2019-09-04	0.000689787773272	0.00103387889809
2019-09-05	0.000693540622474	0.00120374470411
2019-09-06	0.000339933833224	0.00135672352783
2019-09-07	0.000339933833224	0.00135672352783
2019-09-08	0.000339933833224	0.00135672352783
2019-09-09	0.00119434258237	0.00255289577663
2019-09-10	0.00208386401984	0.00255289577663
2019-09-11	0.00191379599263	0.00187262366779
2019-09-12	0.00174393018661	0.00170275786177
2019-09-13	0.00274573343245	0.00219797549465
2019-09-14	0.00681077408286	0.00626301614505
2019-09-15	0.0104644094501	0.0113781056591
2019-09-16	0.0102191996043	0.0106388325879
2019-09-17	0.00932967816688	0.0106388325879
2019-09-18	0.0095135354936	0.0106388325879
2019-09-19	0.0136294675807	0.0152692561859
2019-09-20	0.0134302325532	0.0162738734858
2019-09-21	0.0148596973973	0.0177033383299
2019-09-22	0.012228905535	0.0132701444858
2019-09-23	0.0118164795556	0.0128132453082
2019-09-24	0.012020270059	0.0128132453082
2019-09-25	0.0118364127323	0.0128132453082
2019-09-26	0.00792632667233	0.00838866773739
2019-09-27	0.00712375845403	0.00638224719164
2019-09-28	0.00162925295952	0.000887741697134
2019-09-29	0.00060640945458	0.0014851637244
2019-09-30	0.000409636530534	0.0014851637244
2019-10-01	0.000205846027172	0.0014851637244
2019-10-02	0.000205846027172	0.0014851637244
2019-10-03	0.0	0.00127931769723
2019-10-04	0.0	0.00127931769723
2019-10-05	0.0	0.00127931769723
2019-10-06	0.00154162384378	0.00154162384378
