Date	SNB Excess Sentiment
2019-08-04	-1.2460810621
2019-08-05	-1.54474831309
2019-08-06	-1.33660480813
2019-08-07	-1.44538197612
2019-08-08	-1.68710010577
2019-08-09	-1.56648089792
2019-08-10	-1.62281734476
2019-08-11	-1.30622993686
2019-08-12	-1.01188366057
2019-08-13	-0.923412595341
2019-08-14	-0.703985152755
2019-08-15	-0.0944177358939
2019-08-16	0.372947775867
2019-08-17	0.31492483353
2019-08-18	0.622418022975
2019-08-19	0.650858971507
2019-08-20	0.821850503004
2019-08-21	0.577813764259
2019-08-22	0.491768698696
2019-08-23	-0.0507874898462
2019-08-24	-0.0204172858978
2019-08-25	-1.06999629953
2019-08-26	-0.793934523666
2019-08-27	-0.975631348105
2019-08-28	-0.949508626081
2019-08-29	-0.888565435536
2019-08-30	-0.6212336244
2019-08-31	-0.873695824776
2019-09-01	-0.45124838456
2019-09-02	-0.599247410294
2019-09-03	-0.7642750318
2019-09-04	-0.273989883112
2019-09-05	-0.393950857152
2019-09-06	-0.398334246523
2019-09-07	-0.349832395152
2019-09-08	0.193367964461
2019-09-09	0.0486439296931
2019-09-10	0.233347773077
2019-09-11	-0.473710123308
2019-09-12	-0.608331533684
2019-09-13	-0.748921034605
2019-09-14	-1.26289655347
2019-09-15	-1.65181424647
2019-09-16	-1.44086424147
2019-09-17	-1.75512817164
2019-09-18	-1.26498488065
2019-09-19	-1.23712818696
2019-09-20	-1.41110704056
2019-09-21	-1.3316276625
2019-09-22	-1.24751742804
2019-09-23	-1.52797522916
2019-09-24	-1.23488135734
2019-09-25	-1.25384113639
2019-09-26	-1.40557971178
2019-09-27	-1.1643545714
2019-09-28	-0.702745970793
2019-09-29	-0.486207085634
2019-09-30	0.0195440131308
2019-10-01	-0.0357537719869
2019-10-02	-0.358285150554
2019-10-03	-0.0994340065026
2019-10-04	-0.178770194128
2019-10-05	-0.204139888161
2019-10-06	-0.236659528449
