Date	FederalReserve Excess Sentiment
2019-07-19	-0.980839345271
2019-07-20	-0.95158065367
2019-07-21	-0.856816733506
2019-07-22	-0.979509738086
2019-07-23	-1.06696126485
2019-07-24	-1.15350524216
2019-07-25	-1.16469564887
2019-07-26	-1.11495029143
2019-07-27	-1.07962210824
2019-07-28	-0.999468273014
2019-07-29	-0.937103123336
2019-07-30	-0.931625016989
2019-07-31	-0.996153009815
2019-08-01	-1.10820197959
2019-08-02	-1.1703757222
2019-08-03	-1.25110154021
2019-08-04	-1.28050998689
2019-08-05	-1.28287140839
2019-08-06	-1.2601878595
2019-08-07	-1.06691836559
2019-08-08	-0.976515788748
2019-08-09	-0.863263014275
2019-08-10	-0.839082386098
2019-08-11	-0.882543478761
2019-08-12	-0.756240604116
2019-08-13	-0.76521369576
2019-08-14	-0.821918985251
2019-08-15	-0.832753566382
2019-08-16	-0.919907557379
2019-08-17	-0.859945456714
2019-08-18	-0.88980904198
2019-08-19	-1.02648580254
2019-08-20	-1.01243219097
2019-08-21	-1.09409707964
2019-08-22	-1.19676388706
2019-08-23	-1.20405928629
2019-08-24	-1.33788374335
2019-08-25	-1.40514908049
2019-08-26	-1.35994846813
2019-08-27	-1.32830736433
2019-08-28	-1.25710203176
2019-08-29	-1.12572836571
2019-08-30	-1.09323897236
2019-08-31	-1.03151929638
2019-09-01	-1.08709787257
2019-09-02	-1.21178319402
2019-09-03	-1.18197312223
2019-09-04	-1.19826469724
2019-09-05	-1.1541641131
2019-09-06	-1.15731348937
2019-09-07	-1.12112635124
2019-09-08	-0.953669330069
2019-09-09	-0.89548980848
2019-09-10	-0.947878909931
2019-09-11	-1.04107819095
2019-09-12	-1.16301874683
2019-09-13	-1.18000682088
2019-09-14	-1.32510625418
2019-09-15	-1.31995807741
2019-09-16	-1.33824101271
2019-09-17	-1.3458358789
2019-09-18	-1.36714656203
2019-09-19	-1.32115985152
2019-09-20	-1.34552964731
2019-09-21	-1.213552831
2019-09-22	-1.19510072581
2019-09-23	-1.22466970758
2019-09-24	-1.12687407257
2019-09-25	-1.02923241364
2019-09-26	-0.950474812693
2019-09-27	-0.82298555969
2019-09-28	-0.786770641173
2019-09-29	-0.753908033783
2019-09-30	-0.743077048418
2019-10-01	-0.829479141358
2019-10-02	-0.789054685395
2019-10-03	-0.84148615586
2019-10-04	-0.885267842294
2019-10-05	-0.894440364874
2019-10-06	-0.864610101996
