Date	ECB Hawkish	ECB Dovish
2017-12-04	0.0148758528545	0.00955154600545
2017-12-05	0.0163216849187	0.00856058245585
2017-12-06	0.0189959763764	0.00954635638503
2017-12-07	0.0220977412725	0.0130859693601
2017-12-08	0.0264987574929	0.0177996687933
2017-12-09	0.0310330827589	0.0215617932872
2017-12-10	0.0434309205816	0.025982836331
2017-12-11	0.0598745350645	0.0292335193203
2017-12-12	0.0699577549881	0.0335621849232
2017-12-13	0.0761603521672	0.0370993935931
2017-12-14	0.0881762083937	0.0409872886583
2017-12-15	0.0935913973383	0.0486771504659
2017-12-16	0.0907522879124	0.0466102418121
2017-12-17	0.0840847243621	0.0459802358074
2017-12-18	0.07116844674	0.044735293386
2017-12-19	0.0598223155197	0.0412822717184
2017-12-20	0.0522471726265	0.0389630744446
2017-12-21	0.0356877203784	0.0308146508416
2017-12-22	0.0282137079044	0.0206037806307
2017-12-23	0.0265292461401	0.0189193188664
2017-12-24	0.0244020983221	0.0187314082818
2017-12-25	0.0209080382243	0.0143741098069
2017-12-26	0.0246512593421	0.0188320644343
2017-12-27	0.0277393366783	0.0192348571304
2017-12-28	0.0326911286209	0.0255812668244
2017-12-29	0.0368770646361	0.0303262779108
2017-12-30	0.0367551088404	0.0324839573735
2017-12-31	0.0326481443254	0.0301298412371
2018-01-01	0.0346304886258	0.0308856991358
2018-01-02	0.0373185887675	0.0292254581812
2018-01-03	0.0425113298855	0.031071219242
2018-01-04	0.0377519365358	0.0269362057205
2018-01-05	0.0391480111026	0.0283598843321
2018-01-06	0.0477252008437	0.0290551979185
2018-01-07	0.0523432821489	0.0282574271821
2018-01-08	0.0559071168209	0.0321744664797
2018-01-09	0.0521162452768	0.0289382054843
2018-01-10	0.0446775550791	0.0284572588185
2018-01-11	0.0510848858514	0.0338883448788
2018-01-12	0.0585028752694	0.0317196551807
2018-01-13	0.0549378128808	0.0294278293595
2018-01-14	0.0673004502434	0.0355328354645
2018-01-15	0.0737925899131	0.0385819459902
2018-01-16	0.0851220433505	0.0452598439348
2018-01-17	0.0915543384232	0.044455056316
2018-01-18	0.0884229447299	0.0394723821536
2018-01-19	0.0828208032816	0.0371235514971
2018-01-20	0.086664182125	0.0432354951091
2018-01-21	0.0801349184371	0.0434802332393
2018-01-22	0.0737881338645	0.0403665204481
2018-01-23	0.0681689614007	0.042477900515
2018-01-24	0.0659282877844	0.042110443952
2018-01-25	0.0693858431439	0.0455639922109
2018-01-26	0.0675469908034	0.0497513321842
2018-01-27	0.0621581488761	0.0540307066559
2018-01-28	0.0596798272289	0.0515384618534
2018-01-29	0.0625006263168	0.0516429798828
2018-01-30	0.0596252381657	0.0473851598445
2018-01-31	0.0607672539535	0.0458336021004
2018-02-01	0.0643344735392	0.0437688376174
2018-02-02	0.0639581567559	0.0413624936196
2018-02-03	0.0690300079816	0.0371359509315
2018-02-04	0.0640765543556	0.0333950016154
2018-02-05	0.0619385918687	0.0331905008557
2018-02-06	0.0602064704487	0.0313897805676
2018-02-07	0.0559673103238	0.0319847712449
2018-02-08	0.0557136239436	0.0324956674273
2018-02-09	0.0559911855616	0.0312870526164
2018-02-10	0.0502464519179	0.0265222039939
2018-02-11	0.0502642423467	0.0245741520459
2018-02-12	0.045929998502	0.0203609992313
2018-02-13	0.043254573771	0.0174268135088
2018-02-14	0.0396433682257	0.0173665503291
2018-02-15	0.0322147516178	0.0134924200318
2018-02-16	0.0288635053111	0.0101043468426
2018-02-17	0.0260697234605	0.00726141862653
2018-02-18	0.0299738817298	0.0143687391667
2018-02-19	0.0304658140399	0.0180418337489
2018-02-20	0.0323449479449	0.0181530400593
2018-02-21	0.0348729747845	0.0176022491649
2018-02-22	0.0405889063184	0.0215884242802
2018-02-23	0.0431916810277	0.0258481850565
2018-02-24	0.0494004437233	0.029332505614
2018-02-25	0.044742947387	0.0228572963254
2018-02-26	0.0534838518726	0.0228404101383
2018-02-27	0.0541234712182	0.0239182054954
2018-02-28	0.0599738204288	0.0242814702571
2018-03-01	0.0585087372203	0.0226026970529
2018-03-02	0.0541227723081	0.0191565817647
2018-03-03	0.0503644040663	0.0180799658621
2018-03-04	0.0562947568993	0.0271881143507
2018-03-05	0.0491072010259	0.0265980911074
2018-03-06	0.0488615401447	0.0294044996521
2018-03-07	0.0429233815157	0.0312683012656
2018-03-08	0.0451930816528	0.0404060908632
2018-03-09	0.0538454611338	0.049921072054
2018-03-10	0.0576465817751	0.0536483367243
2018-03-11	0.0587597543168	0.0490101178003
2018-03-12	0.0608880822835	0.0517902952919
2018-03-13	0.0649833203788	0.0512650427666
2018-03-14	0.0723728770745	0.0582255798758
2018-03-15	0.072683094139	0.0546471604972
2018-03-16	0.066588848403	0.0451487770923
2018-03-17	0.0648684601796	0.043246612
2018-03-18	0.0638072356898	0.0432874283265
2018-03-19	0.0705065972147	0.0430865003566
2018-03-20	0.0781944916496	0.0439192686592
2018-03-21	0.0711740652637	0.0351409272164
2018-03-22	0.063395299366	0.0276996697564
2018-03-23	0.0625734979773	0.0273963381869
2018-03-24	0.0582380588593	0.0236413170406
2018-03-25	0.0532061986332	0.0195262091269
2018-03-26	0.0466148134993	0.017332687667
2018-03-27	0.0374646018541	0.0180690414059
2018-03-28	0.0371963823148	0.0199918200311
2018-03-29	0.0388922888619	0.0219253882224
2018-03-30	0.0341644090094	0.0234406836061
2018-03-31	0.0342148790538	0.0229629005196
2018-04-01	0.0347877228864	0.0225206313841
2018-04-02	0.0310244662843	0.0216771592491
2018-04-03	0.0285495661496	0.0168870806347
2018-04-04	0.0322683650812	0.0153532519732
2018-04-05	0.0301862002837	0.0129533476016
2018-04-06	0.0314510473077	0.0108796499054
2018-04-07	0.0318319736425	0.0108796499054
2018-04-08	0.0361061715541	0.0150089270017
2018-04-09	0.0394526342112	0.0155835874067
2018-04-10	0.0472125571091	0.0196244084673
2018-04-11	0.0511028109993	0.0218051606481
2018-04-12	0.0584229049017	0.0277585291188
2018-04-13	0.0612983104699	0.0346604739033
2018-04-14	0.0636566662699	0.0362656103399
2018-04-15	0.0594850782717	0.0330236071999
2018-04-16	0.0590471374358	0.032627010429
2018-04-17	0.0471690511404	0.0288677456451
2018-04-18	0.0422698324616	0.0289908721462
2018-04-19	0.0389415607323	0.0251271530447
2018-04-20	0.0466240552569	0.0286618907899
2018-04-21	0.0559848968	0.0362310662799
2018-04-22	0.0710782427161	0.0490902586006
2018-04-23	0.0724000583329	0.054355839911
2018-04-24	0.0810961093152	0.0604396019545
2018-04-25	0.0876426490419	0.0636019826821
2018-04-26	0.0907200013615	0.0722281449992
2018-04-27	0.0850635775233	0.0707560707999
2018-04-28	0.0767728269379	0.0674672591408
2018-04-29	0.0632422367083	0.05903100438
2018-04-30	0.0732331600071	0.0585330525345
2018-05-01	0.0712946193717	0.05378726385
2018-05-02	0.0614946401711	0.0491919853115
2018-05-03	0.0618524219242	0.0405251482726
2018-05-04	0.0606200020315	0.0339094354368
2018-05-05	0.0611751620021	0.0296351059533
2018-05-06	0.0655832706271	0.028042340333
2018-05-07	0.055110336908	0.0227399326227
2018-05-08	0.0557986834942	0.0252094692281
2018-05-09	0.0582058001871	0.0262948264479
2018-05-10	0.0496859250005	0.0246749648281
2018-05-11	0.0521108078863	0.0303579930772
2018-05-12	0.0544325462982	0.0320435255898
2018-05-13	0.0472025681847	0.0290633509229
2018-05-14	0.0498723806553	0.0334115307883
2018-05-15	0.0460677393949	0.0332483628087
2018-05-16	0.0480113739916	0.0336999720238
2018-05-17	0.0500065239034	0.0337094202475
2018-05-18	0.045239578966	0.0259868102855
2018-05-19	0.0455793997877	0.0301485120376
2018-05-20	0.0439825648576	0.0312388881279
2018-05-21	0.0393382090193	0.0283513660208
2018-05-22	0.0364418442434	0.0258457211231
2018-05-23	0.0365502701404	0.026301913045
2018-05-24	0.0407033724	0.0291549979787
2018-05-25	0.0405391687875	0.0304426999924
2018-05-26	0.0398330475995	0.0308335885072
2018-05-27	0.0438549266214	0.0381993726587
2018-05-28	0.0405070317813	0.0354560515503
2018-05-29	0.0411597133026	0.0359460284488
2018-05-30	0.0368690576904	0.0343158936499
2018-05-31	0.0372193443775	0.0328823181258
2018-06-01	0.0378115403701	0.0308410138429
2018-06-02	0.0393525281179	0.0249621636291
2018-06-03	0.0360538402217	0.0165100985926
2018-06-04	0.0404265860378	0.0183757665432
2018-06-05	0.0439836591685	0.0257001174722
2018-06-06	0.054980371755	0.0369492034387
2018-06-07	0.0724076959362	0.0496112991185
2018-06-08	0.0917708134474	0.0626382787333
2018-06-09	0.0921802562213	0.0687074148517
2018-06-10	0.107019274535	0.0748774446252
2018-06-11	0.122861754892	0.0831296679925
2018-06-12	0.139896032481	0.0822194869392
2018-06-13	0.144774092375	0.0804299644663
2018-06-14	0.1473701292	0.0878730907649
2018-06-15	0.149903117375	0.0962001481316
2018-06-16	0.152035409686	0.0985772353301
2018-06-17	0.156616834092	0.107740084143
2018-06-18	0.154101629217	0.108988111984
2018-06-19	0.145934837176	0.114339147681
2018-06-20	0.140055972487	0.110706766288
2018-06-21	0.121097652197	0.0920725422483
2018-06-22	0.107147938367	0.0791075755161
2018-06-23	0.104698889641	0.0766550701237
2018-06-24	0.0930981514347	0.0675361912597
2018-06-25	0.0761826975508	0.0582490404598
2018-06-26	0.0677561845372	0.0483249617284
2018-06-27	0.0582981915911	0.043054829785
2018-06-28	0.0581394257947	0.0474922536095
2018-06-29	0.0543026555814	0.0423928767545
2018-06-30	0.0626589914638	0.0512637323152
2018-07-01	0.0577302775205	0.0460059910875
2018-07-02	0.0575929920291	0.0440344287965
2018-07-03	0.0574045525883	0.0424467262742
2018-07-04	0.0604657770781	0.0396428221038
2018-07-05	0.0648541609096	0.0355666417135
2018-07-06	0.0608252211208	0.0336480989569
2018-07-07	0.0507242110198	0.0211420864509
2018-07-08	0.0564949446489	0.0273455443701
2018-07-09	0.0611781352753	0.0313819571687
2018-07-10	0.0608860149135	0.0289222488639
2018-07-11	0.0620250751888	0.0310548228237
2018-07-12	0.0578073846346	0.0321504359871
2018-07-13	0.0567962294004	0.0319043646434
2018-07-14	0.0547949865232	0.0307036189171
2018-07-15	0.0451802495393	0.0226422260431
2018-07-16	0.0406399160558	0.0197854050813
2018-07-17	0.0371259094535	0.0203244910227
2018-07-18	0.0308332146907	0.018766326602
2018-07-19	0.0250230269261	0.0142989068338
2018-07-20	0.0259994977352	0.0163752486093
2018-07-21	0.0231212725176	0.0132469900066
2018-07-22	0.0286917641874	0.0145326839249
2018-07-23	0.0348371022068	0.0190108138165
2018-07-24	0.0420781279525	0.0252348294912
2018-07-25	0.0450781125185	0.0278354591986
2018-07-26	0.0497836318832	0.0320329122636
2018-07-27	0.0559839633452	0.0353482698771
2018-07-28	0.0583017513538	0.0376749334416
2018-07-29	0.0578675711356	0.0388428028126
2018-07-30	0.0554912901461	0.0346369162056
2018-07-31	0.0492852796142	0.0295293066259
2018-08-01	0.0466089975629	0.0282930428897
2018-08-02	0.0396810955403	0.0233473405787
2018-08-03	0.0308226456041	0.0169847106697
2018-08-04	0.026873048243	0.015361776873
2018-08-05	0.0205671239649	0.0124830435157
2018-08-06	0.0152529808154	0.0114328294683
2018-08-07	0.0128545492389	0.00996762090779
2018-08-08	0.0142352966598	0.00906067276268
2018-08-09	0.0176815340313	0.0138260900358
2018-08-10	0.0236296772554	0.0175420014104
2018-08-11	0.0320323789048	0.0242372471691
2018-08-12	0.0378878660811	0.0286069950683
2018-08-13	0.0388974487431	0.0288578954988
2018-08-14	0.0399394117369	0.0309643338221
2018-08-15	0.0406128874651	0.0298639826972
2018-08-16	0.0374711799756	0.0253854216969
2018-08-17	0.0334029057816	0.0226094448373
2018-08-18	0.0260990881544	0.0170130831008
2018-08-19	0.0236398776661	0.0148524662768
2018-08-20	0.0234870432255	0.0145583706048
2018-08-21	0.02503131804	0.0124631378179
2018-08-22	0.0244990370011	0.0129531635118
2018-08-23	0.0269350206504	0.0153226562923
2018-08-24	0.0281133867337	0.0158044279483
2018-08-25	0.0279099200652	0.0156009612799
2018-08-26	0.0265752645498	0.015725249961
2018-08-27	0.0260308992712	0.0155545458202
2018-08-28	0.0249700886738	0.0163365852607
2018-08-29	0.0218256772166	0.0199853102197
2018-08-30	0.0207136912216	0.0186926478739
2018-08-31	0.0225260452359	0.0193013123923
2018-09-01	0.0282529054403	0.0234583138841
2018-09-02	0.0337403719612	0.0259729872112
2018-09-03	0.0340635809055	0.0254786106837
2018-09-04	0.0333021053851	0.0243024782247
2018-09-05	0.0339972564364	0.0201033576688
