Date	FederalReserve Hawkish	FederalReserve Dovish
2018-09-24	0.153420205294	0.0500923876776
2018-09-25	0.18605628365	0.0582205217556
2018-09-26	0.226371152772	0.0724439408589
2018-09-27	0.246252792748	0.0742674337767
2018-09-28	0.247512699271	0.0738610123176
2018-09-29	0.249488308837	0.0796519936017
2018-09-30	0.243025799127	0.0760208962229
2018-10-01	0.227348499874	0.0726331064682
2018-10-02	0.198098717271	0.0668502826533
2018-10-03	0.171459273587	0.0521728883625
2018-10-04	0.163549449558	0.0471583107909
2018-10-05	0.163463271114	0.0485395233661
2018-10-06	0.160560017762	0.0462529741579
2018-10-07	0.162733987405	0.046396169763
2018-10-08	0.164495637048	0.0459324304237
2018-10-09	0.161698227195	0.0486628981177
2018-10-10	0.155306362232	0.0520421789333
2018-10-11	0.145067426668	0.0535673152618
2018-10-12	0.136051275342	0.0543870855833
2018-10-13	0.127384795051	0.051187632286
2018-10-14	0.115946875948	0.0456536788037
2018-10-15	0.109770605079	0.0452344938979
2018-10-16	0.111598760064	0.0389715286041
2018-10-17	0.115604151695	0.0378283344843
2018-10-18	0.124899629977	0.0372728141422
2018-10-19	0.124605445329	0.0355335218818
2018-10-20	0.133872165716	0.0333391509828
2018-10-21	0.134942102388	0.0350370213523
2018-10-22	0.132168584056	0.0339798793473
2018-10-23	0.132086333934	0.0350317754013
2018-10-24	0.12428026365	0.0346019673251
2018-10-25	0.101834228335	0.0324359750092
2018-10-26	0.103467179268	0.0298822935888
2018-10-27	0.0960951395428	0.0288032255979
2018-10-28	0.0968360033301	0.0312672344573
2018-10-29	0.100133150659	0.0383677605715
2018-10-30	0.090965909527	0.0386091692243
2018-10-31	0.0868051773424	0.0366624046242
2018-11-01	0.0843852370343	0.0348764603734
2018-11-02	0.0835086011595	0.0341497044329
2018-11-03	0.0886692300043	0.039071098828
2018-11-04	0.0910199129131	0.0372992272887
2018-11-05	0.097830491838	0.0336231917062
2018-11-06	0.106617112027	0.0321478540519
2018-11-07	0.11650168408	0.0328823613739
2018-11-08	0.146160409495	0.046832358902
2018-11-09	0.171186340315	0.05119773345
2018-11-10	0.170720574129	0.0500000489733
2018-11-11	0.192897363748	0.0576327263734
2018-11-12	0.201577178351	0.0568720188681
2018-11-13	0.208340396651	0.0600754391843
2018-11-14	0.207661108667	0.0594732275175
2018-11-15	0.183749337964	0.0477071042326
2018-11-16	0.164207655522	0.055260215012
2018-11-17	0.157634218762	0.0559937762176
2018-11-18	0.140857492008	0.0591706457517
2018-11-19	0.136182908058	0.0736894120795
2018-11-20	0.13450987047	0.0789356566055
2018-11-21	0.131121115677	0.0790121132275
2018-11-22	0.138979603143	0.0803977688696
2018-11-23	0.133578705056	0.077240825868
2018-11-24	0.138752132451	0.082355464316
2018-11-25	0.127238611593	0.0820707417993
2018-11-26	0.123242458448	0.0736489605348
2018-11-27	0.128687494067	0.0748621692707
2018-11-28	0.141424331711	0.0898989267184
2018-11-29	0.152720756286	0.115870799762
2018-11-30	0.165673884751	0.125656110514
2018-12-01	0.167888470471	0.124777912729
2018-12-02	0.172889824235	0.122092158303
2018-12-03	0.173139466859	0.128154875411
2018-12-04	0.16735065379	0.128136861817
2018-12-05	0.155122165904	0.11863393784
2018-12-06	0.142516126574	0.100480343623
2018-12-07	0.147829912167	0.097401221658
2018-12-08	0.139335738589	0.0980148691789
2018-12-09	0.139076751746	0.0974176138052
2018-12-10	0.147075717758	0.0945625938005
2018-12-11	0.146100472615	0.0980070137022
2018-12-12	0.143755013415	0.0943704173237
2018-12-13	0.140842249563	0.0922175185466
2018-12-14	0.134459411072	0.0938563886903
2018-12-15	0.138883158883	0.094155503311
2018-12-16	0.1547038964	0.10303988986
2018-12-17	0.174324626547	0.121659922911
2018-12-18	0.20276478245	0.137383822256
2018-12-19	0.23083033589	0.164126948068
2018-12-20	0.268655810908	0.186880877226
2018-12-21	0.261459311043	0.185810830077
2018-12-22	0.257564058382	0.177333661626
2018-12-23	0.250130969118	0.169910271913
2018-12-24	0.222880681608	0.148131486357
2018-12-25	0.192980748549	0.125759618256
2018-12-26	0.157668807397	0.0958101661361
2018-12-27	0.117758333666	0.0712775542965
2018-12-28	0.115047280254	0.0669758531804
2018-12-29	0.120016224354	0.082503803491
2018-12-30	0.115154593837	0.0828777750691
2018-12-31	0.11764194587	0.084808641008
2019-01-01	0.121284504971	0.0860468960209
2019-01-02	0.123535082042	0.0915009298188
2019-01-03	0.117150956168	0.0891797205616
2019-01-04	0.11751096655	0.0995635083732
2019-01-05	0.116000969403	0.097976694511
2019-01-06	0.112720833151	0.110063636144
2019-01-07	0.116410175555	0.127310801677
2019-01-08	0.115687342138	0.133869302694
2019-01-09	0.12890344076	0.151080848903
2019-01-10	0.142343867377	0.17542319404
2019-01-11	0.143392903071	0.176191718358
2019-01-12	0.138957913527	0.173319792202
2019-01-13	0.145133137069	0.171233397844
2019-01-14	0.132842958498	0.150434290702
2019-01-15	0.126858874812	0.143892379908
2019-01-16	0.111224726817	0.128064101832
2019-01-17	0.101479305387	0.11412537396
2019-01-18	0.0856697883211	0.0949656726954
2019-01-19	0.088693219916	0.0865189606773
2019-01-20	0.0697773210527	0.0696855274533
2019-01-21	0.0653282369056	0.0665669950292
2019-01-22	0.0600589622332	0.0671595067889
2019-01-23	0.0550176987669	0.0633927747222
2019-01-24	0.0478978790026	0.0564870030426
2019-01-25	0.0548042536426	0.0628670707587
2019-01-26	0.0522209981181	0.0699632425608
2019-01-27	0.0581851797091	0.0799674074921
2019-01-28	0.0662076504476	0.0909343369504
2019-01-29	0.0736931973334	0.0955707107738
2019-01-30	0.0955600842257	0.1261678355
2019-01-31	0.12009029387	0.159783450258
2019-02-01	0.12595828347	0.177049154311
2019-02-02	0.12333970795	0.174839731216
2019-02-03	0.12515632192	0.178179771458
2019-02-04	0.125103795394	0.184583005091
2019-02-05	0.123793624586	0.18771771006
2019-02-06	0.113348868537	0.173281500887
2019-02-07	0.0949895900591	0.148156313674
2019-02-08	0.0858618404647	0.132654862773
2019-02-09	0.0858468391896	0.130097145367
2019-02-10	0.0852874102646	0.125214100326
2019-02-11	0.0747326664022	0.106743456279
2019-02-12	0.0689021273088	0.102803253015
2019-02-13	0.0629093483843	0.0928692181941
2019-02-14	0.0613751431529	0.0841863920707
2019-02-15	0.0629383663352	0.0819610978935
2019-02-16	0.0567829729969	0.0776118645723
2019-02-17	0.054018548185	0.0731213498181
2019-02-18	0.0586342772199	0.0819906608168
2019-02-19	0.0624067103456	0.0864485040774
2019-02-20	0.0777696649486	0.0985282016498
2019-02-21	0.0887647900016	0.110764693984
2019-02-22	0.0897078324835	0.114129199827
2019-02-23	0.0930473501087	0.114995000693
2019-02-24	0.0904514749459	0.11719393378
2019-02-25	0.0942951794583	0.115117748502
2019-02-26	0.0952305108658	0.113894268738
2019-02-27	0.0804780385007	0.103583679904
2019-02-28	0.0703524999654	0.0881712065293
2019-03-01	0.0726045292954	0.0827026023877
2019-03-02	0.073645551765	0.0820429445852
2019-03-03	0.0825931343968	0.0780875432614
2019-03-04	0.0844129452906	0.0817831262981
2019-03-05	0.080803348836	0.0765770197291
2019-03-06	0.0836827856696	0.0772701078699
2019-03-07	0.0833368296567	0.0828899776502
2019-03-08	0.0808520048994	0.0910741156858
2019-03-09	0.0832451321727	0.101399946242
2019-03-10	0.0779579544718	0.111133507699
2019-03-11	0.0734798144825	0.107299708904
2019-03-12	0.0730228859403	0.102218784256
2019-03-13	0.0694006343005	0.0961277802302
2019-03-14	0.0635435127833	0.0908326123199
2019-03-15	0.0615578626366	0.0822590070107
2019-03-16	0.0627215344271	0.0823749875878
2019-03-17	0.065577420223	0.0854940705617
2019-03-18	0.0731069787995	0.101658048953
2019-03-19	0.0833887354213	0.126576807917
2019-03-20	0.104299817435	0.15872985134
2019-03-21	0.138813561148	0.203317054107
2019-03-22	0.148288766447	0.222595150447
2019-03-23	0.153727232156	0.225475334779
2019-03-24	0.150678880941	0.223687156468
2019-03-25	0.144144996406	0.221556120907
2019-03-26	0.136377948414	0.210126007473
2019-03-27	0.119650200864	0.19635839131
2019-03-28	0.0920031371965	0.162970456531
2019-03-29	0.0830982372559	0.155485050192
2019-03-30	0.0815657749559	0.153283484634
2019-03-31	0.0775130401226	0.147970576896
2019-04-01	0.0703710188084	0.13256922005
2019-04-02	0.0658506986681	0.120274661862
2019-04-03	0.0572137326351	0.0991928398838
2019-04-04	0.0529096076413	0.0892348859603
2019-04-05	0.0485875063824	0.0824584092628
2019-04-06	0.039126164381	0.0783040426171
2019-04-07	0.0401969813867	0.0808633875725
2019-04-08	0.0433779940212	0.0882650989677
2019-04-09	0.0431223742003	0.0911804366657
2019-04-10	0.0490000710067	0.106080196368
2019-04-11	0.0560176661052	0.119669181096
2019-04-12	0.0582468621304	0.119262701317
2019-04-13	0.060473698106	0.116811264419
2019-04-14	0.0562282779257	0.112455762404
2019-04-15	0.0573375750465	0.107611507287
2019-04-16	0.0600914951474	0.109436947888
2019-04-17	0.0572960877231	0.0985023443758
2019-04-18	0.0487415733675	0.0843789233615
2019-04-19	0.0465444780101	0.0747264296288
2019-04-20	0.0547323685509	0.0830759232724
2019-04-21	0.0583265558128	0.0880508044215
2019-04-22	0.0528723755922	0.0832174041286
2019-04-23	0.0491205303044	0.0818815322824
2019-04-24	0.046031678879	0.0812953423616
2019-04-25	0.0496696166831	0.084806347822
2019-04-26	0.0540928113802	0.0967683369425
2019-04-27	0.0646508807618	0.107940498115
2019-04-28	0.0649622908266	0.103466870098
2019-04-29	0.0720322747177	0.114107643322
2019-04-30	0.0798365981396	0.12160483684
2019-05-01	0.0931838821838	0.150637448064
2019-05-02	0.102808670205	0.174807073308
2019-05-03	0.113496220927	0.187657172783
2019-05-04	0.097675808255	0.183230613427
2019-05-05	0.107719680877	0.201169093167
2019-05-06	0.102689869724	0.194397890477
2019-05-07	0.0954207150504	0.182044040571
2019-05-08	0.0816730314342	0.154472129278
2019-05-09	0.0717156131756	0.127197413539
2019-05-10	0.0573109705969	0.110078766325
2019-05-11	0.0635699615272	0.102087354959
2019-05-12	0.0498505749843	0.0850466113629
2019-05-13	0.0496064089174	0.0853677230637
2019-05-14	0.0503137271063	0.0900783786056
2019-05-15	0.0494387887139	0.0874816633442
2019-05-16	0.046723905996	0.088872693573
2019-05-17	0.0433413947115	0.0843184254297
2019-05-18	0.032157018134	0.0770935390087
2019-05-19	0.0403176594397	0.0811377796558
2019-05-20	0.0407678286031	0.0840591382184
2019-05-21	0.0395770825735	0.108144761406
2019-05-22	0.0467856845823	0.136013682653
2019-05-23	0.0452645804225	0.14194492795
2019-05-24	0.0446293495257	0.149043678551
2019-05-25	0.0432438815454	0.15612495934
2019-05-26	0.0375400771811	0.157358955476
2019-05-27	0.0362040780132	0.158382142843
2019-05-28	0.0355104121398	0.133908456908
2019-05-29	0.0325859411992	0.108059387912
2019-05-30	0.0318188125925	0.109234348511
2019-05-31	0.0357194548374	0.117236029715
2019-06-01	0.0332358751987	0.114321415594
2019-06-02	0.0314936242178	0.132870717392
2019-06-03	0.0330093864748	0.172780948242
2019-06-04	0.0380573747543	0.230759133188
2019-06-05	0.0392244238767	0.267168153301
2019-06-06	0.0489647526229	0.294697941562
2019-06-07	0.0522336405761	0.330805543984
2019-06-08	0.0535776397142	0.336456265811
2019-06-09	0.0568806585345	0.332831155289
2019-06-10	0.0588332101645	0.312083587445
2019-06-11	0.0661898251884	0.281024052133
2019-06-12	0.0694681726084	0.296533187626
2019-06-13	0.0635897075247	0.285183991138
2019-06-14	0.062496564773	0.263753978943
2019-06-15	0.0653192323015	0.274259719701
2019-06-16	0.074078245652	0.286182329825
2019-06-17	0.0756127163085	0.320804968455
2019-06-18	0.0659264702364	0.331305331037
2019-06-19	0.0694276175836	0.346666869575
2019-06-20	0.077327399652	0.401422906701
2019-06-21	0.0837575401103	0.412547039217
2019-06-22	0.0857690343632	0.414083515876
2019-06-23	0.080483558969	0.414237089011
2019-06-24	0.0827721682899	0.420502419482
2019-06-25	0.0877897364822	0.44491989521
2019-06-26	0.0847087275336	0.434890028955
2019-06-27	0.0766515667343	0.397589916068
2019-06-28	0.0699751189443	0.380210464924
2019-06-29	0.0632017199296	0.36035523219
2019-06-30	0.0624853476942	0.348486901606
2019-07-01	0.0574352580855	0.309864648308
2019-07-02	0.0527721327013	0.263753505423
2019-07-03	0.045586296539	0.226527372283
2019-07-04	0.0462744895766	0.214511490422
2019-07-05	0.048511282154	0.252588860453
2019-07-06	0.0548807089056	0.268953459068
2019-07-07	0.0575163947041	0.279902454584
2019-07-08	0.0621400281658	0.317546642657
2019-07-09	0.0641733225107	0.360589725571
2019-07-10	0.0704887324322	0.405743656994
2019-07-11	0.0725442415462	0.444601340166
2019-07-12	0.0755765777683	0.449075915384
2019-07-13	0.0773916748263	0.438147419782
2019-07-14	0.0711037790257	0.444493061565
2019-07-15	0.0673098454431	0.410126811941
2019-07-16	0.0641048514729	0.383144510552
2019-07-17	0.0812278459422	0.364091509992
2019-07-18	0.0784959447045	0.337219026305
2019-07-19	0.0720293580698	0.32225303991
2019-07-20	0.0676645439624	0.332621960206
2019-07-21	0.0680876946843	0.335652594859
2019-07-22	0.065717467314	0.36060433231
2019-07-23	0.0673633562211	0.352970611938
2019-07-24	0.043790422079	0.324020639898
2019-07-25	0.0408811794505	0.304197501766
2019-07-26	0.0426288870805	0.293717241286
2019-07-27	0.043182355221	0.28228539582
2019-07-28	0.043539844624	0.286046330254
2019-07-29	0.0459429374778	0.27249891558
2019-07-30	0.0500496518843	0.304751197156
2019-07-31	0.0602133547494	0.353478336044
2019-08-01	0.0708877414866	0.373884002562
2019-08-02	0.0723976905103	0.36292253718
2019-08-03	0.0703473930394	0.378394579656
2019-08-04	0.0774296478568	0.365205870177
2019-08-05	0.076705939903	0.348507633
2019-08-06	0.0711324542801	0.30201701997
2019-08-07	0.0642027513604	0.259656250014
2019-08-08	0.0541681610118	0.238562517147
2019-08-09	0.0462801824783	0.216240474156
2019-08-10	0.0478034559528	0.204143627913
2019-08-11	0.0388544530107	0.185982282521
2019-08-12	0.0382682916875	0.186105239779
2019-08-13	0.0385179348217	0.185265057012
2019-08-14	0.0355246357598	0.168082727664
2019-08-15	0.0358702214269	0.153891114589
2019-08-16	0.0367902243518	0.157703051236
2019-08-17	0.0340733759828	0.149185481849
2019-08-18	0.0350392514634	0.148768014137
2019-08-19	0.0339082583494	0.138600668115
2019-08-20	0.033231778819	0.158928431866
2019-08-21	0.0348692382359	0.18625162159
2019-08-22	0.0447442525934	0.226796590822
2019-08-23	0.0500505587802	0.256667646531
2019-08-24	0.0537913831732	0.2670666678
2019-08-25	0.051907704444	0.273297600895
2019-08-26	0.0490880360865	0.26397930375
2019-08-27	0.0473572190813	0.237415593849
2019-08-28	0.0428944998767	0.212923087289
2019-08-29	0.0304636203916	0.170273072933
2019-08-30	0.0255777033262	0.138510379369
2019-08-31	0.0212327835401	0.128451810487
2019-09-01	0.0263874227153	0.112546066746
2019-09-02	0.0287599772303	0.110714148459
2019-09-03	0.0309738100515	0.132609775275
2019-09-04	0.0331643088925	0.139638247041
2019-09-05	0.0371200094704	0.143347049645
2019-09-06	0.0416813698618	0.177507304577
2019-09-07	0.046469028727	0.184122347288
2019-09-08	0.0500850730829	0.197117235965
2019-09-09	0.0525882597966	0.208289207663
2019-09-10	0.0536700119486	0.195708680314
2019-09-11	0.0539645606126	0.190510468838
2019-09-12	0.0547291973428	0.202152291628
2019-09-13	0.0518647031918	0.179965073312
2019-09-14	0.0541011954505	0.186655352729
2019-09-15	0.0507544654541	0.185193898582
2019-09-16	0.0492125218182	0.187261604191
2019-09-17	0.0527400979104	0.225866422284
2019-09-18	0.0658441519307	0.273112804379
2019-09-19	0.0802299953008	0.298339406554
2019-09-20	0.0858555707749	0.31222535632
2019-09-21	0.089295220556	0.306120350215
2019-09-22	0.0877587753252	0.311131672996
2019-09-23	0.0864526897974	0.300970386328
2019-09-24	0.0791698358991	0.257808832882
2019-09-25	0.0649985497122	0.202928680155
2019-09-26	0.0478498211388	0.165031759344
2019-09-27	0.0452178694817	0.141864218579
2019-09-28	0.0398785760068	0.137073340907
2019-09-29	0.035450325171	0.122937745444
2019-09-30	0.0371127082226	0.126759730679
2019-10-01	0.0397544369699	0.138536034895
2019-10-02	0.038617340167	0.149746921471
2019-10-03	0.0408684943423	0.171063149295
2019-10-04	0.0408411218298	0.198853300001
2019-10-05	0.0372718481437	0.209518023353
2019-10-06	0.0391846888732	0.228114148585
