Date	Banxico Hawkish	Banxico Dovish
2018-08-27	0.0	2.38524477947e-18
2018-08-28	0.0	2.38524477947e-18
2018-08-29	0.0	2.38524477947e-18
2018-08-30	0.0	2.38524477947e-18
2018-08-31	0.0	2.38524477947e-18
2018-09-01	0.0	2.38524477947e-18
2018-09-02	0.000646412411118	2.38524477947e-18
2018-09-03	0.00117879927891	2.38524477947e-18
2018-09-04	0.00117879927891	2.38524477947e-18
2018-09-05	0.00117879927891	2.38524477947e-18
2018-09-06	0.00117879927891	2.38524477947e-18
2018-09-07	0.00117879927891	2.38524477947e-18
2018-09-08	0.00117879927891	2.38524477947e-18
2018-09-09	0.000532386867791	2.38524477947e-18
2018-09-10	0.0	2.38524477947e-18
2018-09-11	0.0	2.38524477947e-18
2018-09-12	0.0	2.38524477947e-18
2018-09-13	0.0	2.38524477947e-18
2018-09-14	0.0	2.38524477947e-18
2018-09-15	0.0	2.38524477947e-18
2018-09-16	0.0	2.38524477947e-18
2018-09-17	0.000334952269302	2.38524477947e-18
2018-09-18	0.000334952269302	2.38524477947e-18
2018-09-19	0.000334952269302	2.38524477947e-18
2018-09-20	0.000334952269302	2.38524477947e-18
2018-09-21	0.000334952269302	2.38524477947e-18
2018-09-22	0.000334952269302	2.38524477947e-18
2018-09-23	0.000334952269302	2.38524477947e-18
2018-09-24	0.0	2.38524477947e-18
2018-09-25	0.0	2.38524477947e-18
2018-09-26	0.0	2.38524477947e-18
2018-09-27	0.00051510989011	2.38524477947e-18
2018-09-28	0.00167341104841	2.38524477947e-18
2018-09-29	0.00585751146682	0.00418410041841
2018-09-30	0.00585751146682	0.00418410041841
2018-10-01	0.00585751146682	0.00418410041841
2018-10-02	0.0065526800452	0.0047054768522
2018-10-03	0.00707090426355	0.00505095966443
2018-10-04	0.00735121276351	0.00568729437648
2018-10-05	0.00716209167887	0.00588113039122
2018-10-06	0.00297799126046	0.00169702997281
2018-10-07	0.00378509376247	0.00250413247482
2018-10-08	0.00378509376247	0.00250413247482
2018-10-09	0.00308992518409	0.00198275604104
2018-10-10	0.00328777686979	0.00235334913285
2018-10-11	0.00249235847972	0.0017170144208
2018-10-12	0.00152317840606	0.00152317840606
2018-10-13	0.00152317840606	0.00152317840606
2018-10-14	0.000716075904046	0.000716075904046
2018-10-15	0.000716075904046	0.000716075904046
2018-10-16	0.000716075904046	0.000716075904046
2018-10-17	0.0	2.47817639425e-18
2018-10-18	0.00139203062467	2.47817639425e-18
2018-10-19	0.00222380438221	2.47817639425e-18
2018-10-20	0.00222380438221	2.47817639425e-18
2018-10-21	0.00222380438221	2.47817639425e-18
2018-10-22	0.00222380438221	2.47817639425e-18
2018-10-23	0.00222380438221	2.47817639425e-18
2018-10-24	0.00238933988958	2.47817639425e-18
2018-10-25	0.000997309264904	2.47817639425e-18
2018-10-26	0.000165535507366	2.47817639425e-18
2018-10-27	0.000165535507366	2.47817639425e-18
2018-10-28	0.000165535507366	2.47817639425e-18
2018-10-29	0.000336417257195	2.47817639425e-18
2018-10-30	0.000336417257195	2.47817639425e-18
2018-10-31	0.000331575948769	2.47817639425e-18
2018-11-01	0.000689613900791	2.47817639425e-18
2018-11-02	0.000689613900791	2.47817639425e-18
2018-11-03	0.000689613900791	2.47817639425e-18
2018-11-04	0.00438101294103	2.47817639425e-18
2018-11-05	0.0042101311912	2.47817639425e-18
2018-11-06	0.0042101311912	2.47817639425e-18
2018-11-07	0.00404943699226	2.47817639425e-18
2018-11-08	0.0044883705485	2.47817639425e-18
2018-11-09	0.0047237200425	2.47817639425e-18
2018-11-10	0.0047237200425	2.47817639425e-18
2018-11-11	0.00103232100227	2.47817639425e-18
2018-11-12	0.00165254014636	2.47817639425e-18
2018-11-13	0.00205438864948	2.47817639425e-18
2018-11-14	0.00328591574308	0.000205254515599
2018-11-15	0.00478971813148	0.000205254515599
2018-11-16	0.0054416800838	0.000648910238758
2018-11-17	0.0054416800838	0.000648910238758
2018-11-18	0.0054416800838	0.000648910238758
2018-11-19	0.0048214609397	0.000648910238758
2018-11-20	0.00495199930438	0.00118129710655
2018-11-21	0.00372047221078	0.000976042590949
2018-11-22	0.00141969831411	0.000976042590949
2018-11-23	0.000532386867791	0.000532386867791
2018-11-24	0.000532386867791	0.000532386867791
2018-11-25	0.000532386867791	0.000532386867791
2018-11-26	0.000532386867791	0.000532386867791
2018-11-27	0.00123915737299	0.00123915737299
2018-11-28	0.00123915737299	0.00186572378903
2018-11-29	0.00123915737299	0.00186572378903
2018-11-30	0.00205084568467	0.00267741210071
2018-12-01	0.00205084568467	0.00267741210071
2018-12-02	0.00205084568467	0.00267741210071
2018-12-03	0.00205084568467	0.00267741210071
2018-12-04	0.000811688311688	0.00143825472773
2018-12-05	0.000811688311688	0.000811688311688
2018-12-06	0.000811688311688	0.000811688311688
2018-12-07	0.0	2.47817639425e-18
2018-12-08	0.0	2.47817639425e-18
2018-12-09	0.0	2.47817639425e-18
2018-12-10	0.0	2.47817639425e-18
2018-12-11	0.000196232339089	2.47817639425e-18
2018-12-12	0.000196232339089	2.47817639425e-18
2018-12-13	0.000196232339089	2.47817639425e-18
2018-12-14	0.000196232339089	2.47817639425e-18
2018-12-15	0.000196232339089	2.47817639425e-18
2018-12-16	0.000196232339089	2.47817639425e-18
2018-12-17	0.0010341041447	0.00062840385421
2018-12-18	0.00156766563886	0.000993300770831
2018-12-19	0.00215394666289	0.00138415478686
2018-12-20	0.00444106840814	0.0015600872288
2018-12-21	0.00570715830053	0.00177110221086
2018-12-22	0.00570715830053	0.00177110221086
2018-12-23	0.00645510145685	0.00251904536718
2018-12-24	0.00561722965123	0.00189064151297
2018-12-25	0.00488743581799	0.00152574459635
2018-12-26	0.00430115479395	0.00113489058033
2018-12-27	0.00247635389937	0.000958958138384
2018-12-28	0.00168330090387	0.0012209800532
2018-12-29	0.00168330090387	0.0012209800532
2018-12-30	0.000935357747548	0.000473036896878
2018-12-31	0.000935357747548	0.000473036896878
2019-01-01	0.000935357747548	0.000473036896878
2019-01-02	0.000935357747548	0.000869862293703
2019-01-03	0.00185807844812	0.00146345152995
2019-01-04	0.00159574530177	0.0012011183836
2019-01-05	0.00159574530177	0.0012011183836
2019-01-06	0.00159574530177	0.0012011183836
2019-01-07	0.00197669768273	0.0012011183836
2019-01-08	0.00197669768273	0.0012011183836
2019-01-09	0.003789605587	0.000985583777203
2019-01-10	0.0025917948914	0.000391994540955
2019-01-11	0.00259819926072	0.000181290790428
2019-01-12	0.00259819926072	0.000181290790428
2019-01-13	0.00259819926072	0.000181290790428
2019-01-14	0.00221724687977	0.000181290790428
2019-01-15	0.00221724687977	0.000181290790428
2019-01-16	0.000404338975489	2.78794844353e-18
2019-01-17	0.000428435254248	0.000211327134404
2019-01-18	0.000211327134404	0.0011621234263
2019-01-19	0.000211327134404	0.0011621234263
2019-01-20	0.000211327134404	0.0011621234263
2019-01-21	0.000848134606278	0.0011621234263
2019-01-22	0.000848134606278	0.0011621234263
2019-01-23	0.000848134606278	0.0011621234263
2019-01-24	0.000636807471874	0.00176829067162
2019-01-25	0.000636807471874	0.000817494379726
2019-01-26	0.000636807471874	0.000817494379726
2019-01-27	0.000636807471874	0.000817494379726
2019-01-28	0.0	0.000817494379726
2019-01-29	0.0	0.00120569313749
2019-01-30	0.0	0.00176812283378
2019-01-31	0.0	0.000950628454052
2019-02-01	0.000614880098381	0.00177046858523
2019-02-02	0.00114992557725	0.00177046858523
2019-02-03	0.00114992557725	0.00177046858523
2019-02-04	0.00114992557725	0.00241204258009
2019-02-05	0.00114992557725	0.00202384382233
2019-02-06	0.00193270444222	0.00283127713974
2019-02-07	0.00273753341606	0.00363610611358
2019-02-08	0.00235049565078	0.00304410831551
2019-02-09	0.00181545017192	0.00304410831551
2019-02-10	0.00181545017192	0.00304410831551
2019-02-11	0.00181545017192	0.00240253432065
2019-02-12	0.00181545017192	0.00240253432065
2019-02-13	0.00103267130695	0.00103267130695
2019-02-14	0.000227842333105	0.000227842333105
2019-02-15	0.0	2.63306241889e-18
2019-02-16	0.0	2.63306241889e-18
2019-02-17	0.0	2.63306241889e-18
2019-02-18	0.0	2.63306241889e-18
2019-02-19	0.0	2.63306241889e-18
2019-02-20	0.000407581006725	0.00081516201345
2019-02-21	0.00125539787828	0.00145102466712
2019-02-22	0.00125539787828	0.00167886700022
2019-02-23	0.00125539787828	0.00167886700022
2019-02-24	0.00125539787828	0.00167886700022
2019-02-25	0.00125539787828	0.00167886700022
2019-02-26	0.00232789895078	0.00167886700022
2019-02-27	0.00192031794406	0.0010657660092
2019-02-28	0.00126846423143	0.000429903355534
2019-03-01	0.00126846423143	0.000202061022429
2019-03-02	0.00126846423143	0.000202061022429
2019-03-03	0.00126846423143	0.000202061022429
2019-03-04	0.00126846423143	0.000202061022429
2019-03-05	0.000195963158926	0.000202061022429
2019-03-06	0.000195963158926	2.66403962382e-18
2019-03-07	0.0015037593985	0.000644468313641
2019-03-08	0.0015037593985	0.000644468313641
2019-03-09	0.0015037593985	0.000644468313641
2019-03-10	0.0015037593985	0.000644468313641
2019-03-11	0.0015037593985	0.000644468313641
2019-03-12	0.0015037593985	0.000644468313641
2019-03-13	0.0015037593985	0.000644468313641
2019-03-14	0.0	2.60208521397e-18
2019-03-15	0.0	2.60208521397e-18
2019-03-16	0.0	2.60208521397e-18
2019-03-17	0.0	2.60208521397e-18
2019-03-18	0.0	2.60208521397e-18
2019-03-19	0.0	2.60208521397e-18
2019-03-20	0.0	2.60208521397e-18
2019-03-21	0.00142653352354	0.00142653352354
2019-03-22	0.00142653352354	0.0028248089838
2019-03-23	0.00142653352354	0.0028248089838
2019-03-24	0.00142653352354	0.0028248089838
2019-03-25	0.00142653352354	0.00323355617367
2019-03-26	0.00201442300032	0.00401740880937
2019-03-27	0.00312184271239	0.00530939847345
2019-03-28	0.0027775602711	0.00514549121254
2019-03-29	0.00364467494702	0.00439755175921
2019-03-30	0.00364467494702	0.00439755175921
2019-03-31	0.00364467494702	0.00439755175921
2019-04-01	0.00364467494702	0.00398880456935
2019-04-02	0.00305678547024	0.00320495193365
2019-04-03	0.00194936575817	0.00191296226956
2019-04-04	0.000867114675916	0.000650336006937
2019-04-05	0.0	0.000403551251009
2019-04-06	0.0	0.000403551251009
2019-04-07	0.0	0.000403551251009
2019-04-08	0.000394632991318	0.000798184242327
2019-04-09	0.000394632991318	0.000798184242327
2019-04-10	0.000394632991318	0.000798184242327
2019-04-11	0.000771068150362	0.00117461940137
2019-04-12	0.000771068150362	0.000771068150362
2019-04-13	0.000771068150362	0.000771068150362
2019-04-14	0.000771068150362	0.000771068150362
2019-04-15	0.000572129875287	0.000572129875287
2019-04-16	0.000572129875287	0.000572129875287
2019-04-17	0.000572129875287	0.000572129875287
2019-04-18	0.000195694716243	0.000195694716243
2019-04-19	0.000195694716243	0.000195694716243
2019-04-20	0.000195694716243	0.000195694716243
2019-04-21	0.000195694716243	0.000195694716243
2019-04-22	0.0	3.28358372238e-18
2019-04-23	0.0	0.000402982067298
2019-04-24	0.0	0.000402982067298
2019-04-25	0.0	0.000402982067298
2019-04-26	0.0	0.000402982067298
2019-04-27	0.0	0.000402982067298
2019-04-28	0.0	0.000402982067298
2019-04-29	0.0	0.000402982067298
2019-04-30	0.0	3.28358372238e-18
2019-05-01	0.0	3.28358372238e-18
2019-05-02	0.000210393435725	0.000210393435725
2019-05-03	0.000699630226331	0.000699630226331
2019-05-04	0.000699630226331	0.000699630226331
2019-05-05	0.000699630226331	0.000699630226331
2019-05-06	0.000699630226331	0.000699630226331
2019-05-07	0.000699630226331	0.000699630226331
2019-05-08	0.000699630226331	0.000699630226331
2019-05-09	0.000489236790607	0.000489236790607
2019-05-10	0.0	3.22162931253e-18
2019-05-11	0.0	3.22162931253e-18
2019-05-12	0.0	3.22162931253e-18
2019-05-13	0.0	0.00160313501959
2019-05-14	0.000174855744011	0.00160313501959
2019-05-15	0.000800735887964	0.00207254512756
2019-05-16	0.00241798656182	0.00386949032073
2019-05-17	0.00241798656182	0.00527201486491
2019-05-18	0.00241798656182	0.00527201486491
2019-05-19	0.00241798656182	0.00527201486491
2019-05-20	0.00296116961451	0.004212062898
2019-05-21	0.0027863138705	0.004212062898
2019-05-22	0.00216043372654	0.00374265279004
2019-05-23	0.000543183052689	0.00194570759687
2019-05-24	0.000543183052689	0.000543183052689
2019-05-25	0.000543183052689	0.000543183052689
2019-05-26	0.000543183052689	0.000543183052689
2019-05-27	0.0	0.000405268490375
2019-05-28	0.0	0.000405268490375
2019-05-29	0.00118343195266	0.00108151532047
2019-05-30	0.00118343195266	0.0036390600775
2019-05-31	0.00177132142944	0.00599061798461
2019-06-01	0.00177132142944	0.0101572846513
2019-06-02	0.00177132142944	0.0127213872154
2019-06-03	0.00177132142944	0.0126574739051
2019-06-04	0.00215431645051	0.0136149614577
2019-06-05	0.000970884497843	0.0129387146276
2019-06-06	0.00116874757659	0.0105790329494
2019-06-07	0.000819350825786	0.00846596776822
2019-06-08	0.000819350825786	0.00429930110155
2019-06-09	0.000819350825786	0.00173519853745
2019-06-10	0.000819350825786	0.00157817515462
2019-06-11	0.000436355804721	0.00170843234452
2019-06-12	0.000632050520964	0.00190412706077
2019-06-13	0.000434187442215	0.00170626398202
2019-06-14	0.000195694716243	0.00146777125604
2019-06-15	0.000195694716243	0.00146777125604
2019-06-16	0.000195694716243	0.00146777125604
2019-06-17	0.000195694716243	0.00128343945881
2019-06-18	0.000195694716243	0.000195694716243
2019-06-19	0.0	0.000362581580856
2019-06-20	0.000362581580856	0.000725163161711
2019-06-21	0.000362581580856	0.000725163161711
2019-06-22	0.000362581580856	0.000725163161711
2019-06-23	0.000362581580856	0.000725163161711
2019-06-24	0.00110857188298	0.00203064619043
2019-06-25	0.00110857188298	0.00255075714744
2019-06-26	0.00129266613924	0.00237226982284
2019-06-27	0.0031392156335	0.00569157336717
2019-06-28	0.0031392156335	0.00569157336717
2019-06-29	0.0031392156335	0.00569157336717
2019-06-30	0.0031392156335	0.00569157336717
2019-07-01	0.00239322533137	0.00456715135601
2019-07-02	0.00239322533137	0.00404704039901
2019-07-03	0.00220913107511	0.00386294614275
2019-07-04	0.0	0.000181061017563
2019-07-05	0.0	0.000181061017563
2019-07-06	0.0	0.000181061017563
2019-07-07	0.0	0.000181061017563
2019-07-08	0.000377429703718	1.39397422177e-18
2019-07-09	0.000377429703718	0.000753863550697
2019-07-10	0.000377429703718	0.00154641358042
2019-07-11	0.000377429703718	0.00321238609187
2019-07-12	0.000377429703718	0.00464095752044
2019-07-13	0.000377429703718	0.00464095752044
2019-07-14	0.000377429703718	0.00464095752044
2019-07-15	0.0	0.00464095752044
2019-07-16	0.0	0.00388709396975
2019-07-17	0.000195963158926	0.00309454394002
2019-07-18	0.000424900887864	0.00188644688645
2019-07-19	0.000891754295894	0.000924728865905
2019-07-20	0.000891754295894	0.000924728865905
2019-07-21	0.000891754295894	0.000924728865905
2019-07-22	0.000891754295894	0.00151996696114
2019-07-23	0.000891754295894	0.00151996696114
2019-07-24	0.000695791136968	0.00171354032545
2019-07-25	0.00102634613462	0.00181515759417
2019-07-26	0.000559492726595	0.00155180438964
2019-07-27	0.000559492726595	0.00155180438964
2019-07-28	0.000559492726595	0.00194212445209
2019-07-29	0.000559492726595	0.00134688635685
2019-07-30	0.0007530660909	0.00347619336421
2019-07-31	0.0007530660909	0.0032826199999
2019-08-01	0.000193573364305	0.00272312727331
2019-08-02	0.0011801558426	0.0035062095481
2019-08-03	0.0011801558426	0.0035062095481
2019-08-04	0.00525283754686	0.00718857118991
2019-08-05	0.00540149222205	0.00718857118991
2019-08-06	0.00520791885775	0.00505926418256
2019-08-07	0.00520791885775	0.00549702866526
2019-08-08	0.00537598608464	0.00583316311905
2019-08-09	0.00438940360634	0.00484658064075
2019-08-10	0.00438940360634	0.00484658064075
2019-08-11	0.00031672190208	0.00077389893649
2019-08-12	0.000168067226891	0.00124279546666
2019-08-13	0.000168067226891	0.00124279546666
2019-08-14	0.000168067226891	0.00123618936279
2019-08-15	0.00139713587146	0.0045675365716
2019-08-16	0.00158005154734	0.0073112717097
2019-08-17	0.00158005154734	0.00956988266397
2019-08-18	0.0057254597106	0.0143530459293
2019-08-19	0.00590204455962	0.0140607342481
2019-08-20	0.00590204455962	0.0140607342481
2019-08-21	0.00590204455962	0.013796855896
2019-08-22	0.00482557567549	0.0104500412208
2019-08-23	0.00464265999962	0.00770630608269
2019-08-24	0.00464265999962	0.00544769512842
2019-08-25	0.000497251836354	0.000664531863118
2019-08-26	0.000320666987334	0.000487947014098
2019-08-27	0.000320666987334	0.000643395482931
2019-08-28	0.000320666987334	0.00142743938196
2019-08-29	0.000166112956811	0.0022695630923
2019-08-30	0.000166112956811	0.0022695630923
2019-08-31	0.000166112956811	0.0022695630923
2019-09-01	0.000166112956811	0.0022695630923
2019-09-02	0.000166112956811	0.00267598455136
2019-09-03	0.000509519550217	0.00303564597263
2019-09-04	0.000509519550217	0.00242445810126
2019-09-05	0.000343406593407	0.00126166740358
2019-09-06	0.000343406593407	0.00126166740358
2019-09-07	0.00152404413768	0.00185198617572
2019-09-08	0.00152404413768	0.00185198617572
2019-09-09	0.00186580763734	0.00178732821633
2019-09-10	0.00152240104393	0.0016280269012
2019-09-11	0.00152240104393	0.00128789084678
2019-09-12	0.00152240104393	0.00128789084678
2019-09-13	0.00152240104393	0.00148825149595
2019-09-14	0.000341763499658	0.000897932723813
2019-09-15	0.000341763499658	0.000897932723813
2019-09-16	0.0	0.000556169224155
2019-09-17	0.0	0.000200360649169
2019-09-18	0.0	0.000200360649169
2019-09-19	0.0	0.000200360649169
2019-09-20	0.000802568218299	0.00200642054575
2019-09-21	0.000802568218299	0.00261692115625
2019-09-22	0.000802568218299	0.00432166033115
2019-09-23	0.000802568218299	0.00530552495138
2019-09-24	0.00121014922502	0.00652826797156
2019-09-25	0.00186246494583	0.00892009228119
2019-09-26	0.00227415700018	0.0115960906344
2019-09-27	0.00147158878188	0.0111175539695
2019-09-28	0.00147158878188	0.0129283608651
2019-09-29	0.00147158878188	0.0112236216901
2019-09-30	0.00296943562704	0.0117376039151
2019-10-01	0.00337585543431	0.0115323619124
2019-10-02	0.0027235397135	0.00914053760277
2019-10-03	0.00231184765916	0.00688907756412
2019-10-04	0.00231184765916	0.0053611936833
2019-10-05	0.00231184765916	0.00293988617724
2019-10-06	0.00231184765916	0.00345376079184
