Date	RBA Hawkish-Dovish
2019-07-04	-0.0657472368682
2019-07-05	-0.0649152551357
2019-07-06	-0.0667304489111
2019-07-07	-0.0665719114195
2019-07-08	-0.0548794836208
2019-07-09	-0.0389594592174
2019-07-10	-0.0319461054634
2019-07-11	-0.0271143704644
2019-07-12	-0.0254320171578
2019-07-13	-0.0222046513707
2019-07-14	-0.0203888610528
2019-07-15	-0.0262237202562
2019-07-16	-0.0326594813094
2019-07-17	-0.0351830845419
2019-07-18	-0.0408638105215
2019-07-19	-0.0407490979698
2019-07-20	-0.039280897053
2019-07-21	-0.0349954016384
2019-07-22	-0.0328289494719
2019-07-23	-0.0266145458053
2019-07-24	-0.0310093781134
2019-07-25	-0.0357632730436
2019-07-26	-0.0397375123119
2019-07-27	-0.0426178852403
2019-07-28	-0.0526020535667
2019-07-29	-0.0511339699098
2019-07-30	-0.052186417195
2019-07-31	-0.0506738040916
2019-08-01	-0.0410763689532
2019-08-02	-0.0389115090535
2019-08-03	-0.0358479142776
2019-08-04	-0.0298544470029
2019-08-05	-0.0449434282037
2019-08-06	-0.0591086274594
2019-08-07	-0.0601326606003
2019-08-08	-0.0643120120562
2019-08-09	-0.0669388463515
2019-08-10	-0.0735009834015
2019-08-11	-0.0761116768016
2019-08-12	-0.0617804878472
2019-08-13	-0.0457313022835
2019-08-14	-0.0401400427755
2019-08-15	-0.0351703482962
2019-08-16	-0.0320581811096
2019-08-17	-0.0254799767053
2019-08-18	-0.0229643871361
2019-08-19	-0.0257122714989
2019-08-20	-0.0325233331124
2019-08-21	-0.0338545051564
2019-08-22	-0.0377054491051
2019-08-23	-0.0365876866918
2019-08-24	-0.0360230339533
2019-08-25	-0.032663971256
2019-08-26	-0.0271950925304
2019-08-27	-0.0212005201517
2019-08-28	-0.0211321971219
2019-08-29	-0.0178518857021
2019-08-30	-0.0188474024904
2019-08-31	-0.0204230327425
2019-09-01	-0.0249885702978
2019-09-02	-0.0318055726147
2019-09-03	-0.0410175759269
2019-09-04	-0.042518931186
2019-09-05	-0.042575223924
2019-09-06	-0.0422475315803
2019-09-07	-0.0436234951889
2019-09-08	-0.0403574465014
2019-09-09	-0.0338085188998
2019-09-10	-0.0225567141977
2019-09-11	-0.0193972374327
2019-09-12	-0.0186703753931
2019-09-13	-0.0180666882835
2019-09-14	-0.0151150944228
2019-09-15	-0.0172342029358
2019-09-16	-0.0189539510364
2019-09-17	-0.0287252873367
2019-09-18	-0.0283087390971
2019-09-19	-0.031975523496
2019-09-20	-0.0333836761483
2019-09-21	-0.0352151779798
2019-09-22	-0.0358717859587
2019-09-23	-0.0364822435376
2019-09-24	-0.0356066291848
2019-09-25	-0.0375316741626
2019-09-26	-0.0373957614196
2019-09-27	-0.0369479827167
2019-09-28	-0.0423804034034
2019-09-29	-0.0486100801136
2019-09-30	-0.0745933902623
2019-10-01	-0.0908574400499
2019-10-02	-0.0990744145817
2019-10-03	-0.0990291468075
2019-10-04	-0.102676741469
2019-10-05	-0.0988802253306
2019-10-06	-0.0957632306534
2019-10-07	-0.0683796294638
2019-10-08	-0.043609804694
2019-10-09	-0.0347709935478
