Date	BOJ Hawkish-Dovish
2019-07-03	-0.00966039491443
2019-07-04	-0.00855582937688
2019-07-05	-0.00510308876402
2019-07-06	-0.00692292497876
2019-07-07	-0.00673961600405
2019-07-08	-0.0078795589495
2019-07-09	-0.00882626001928
2019-07-10	-0.00820507215815
2019-07-11	-0.00945455154174
2019-07-12	-0.00965863317439
2019-07-13	-0.00783879695965
2019-07-14	-0.0148581418636
2019-07-15	-0.0143093386728
2019-07-16	-0.0146030447712
2019-07-17	-0.0136058341886
2019-07-18	-0.0146457320943
2019-07-19	-0.0174761976139
2019-07-20	-0.0174761976139
2019-07-21	-0.0107787430843
2019-07-22	-0.0437367010423
2019-07-23	-0.0437680685896
2019-07-24	-0.0447287660273
2019-07-25	-0.0448638572198
2019-07-26	-0.0479343161726
2019-07-27	-0.0479343161726
2019-07-28	-0.0624381719512
2019-07-29	-0.0438316592459
2019-07-30	-0.0545709122254
2019-07-31	-0.0586210249678
2019-08-01	-0.0612804405733
2019-08-02	-0.0567539664336
2019-08-03	-0.0596575668982
2019-08-04	-0.0456163162305
2019-08-05	-0.0327224903334
2019-08-06	-0.0215148601531
2019-08-07	-0.0173753754386
2019-08-08	-0.0143082980738
2019-08-09	-0.0135760761966
2019-08-10	-0.010672475732
2019-08-11	-0.00788470921427
2019-08-12	-0.00643638330337
2019-08-13	-0.00672187597377
2019-08-14	-0.00526266103141
2019-08-15	-0.00446834819625
2019-08-16	-0.00545119486697
2019-08-17	-0.00545119486697
2019-08-18	-0.00510612930451
2019-08-19	-0.00538414418169
2019-08-20	-0.00444493811155
2019-08-21	-0.00477949816508
2019-08-22	-0.0142993483532
2019-08-23	-0.0140336076586
2019-08-24	-0.0140336076586
2019-08-25	-0.0146227092786
2019-08-26	-0.0137402226664
2019-08-27	-0.0132509958264
2019-08-28	-0.0152947455873
2019-08-29	-0.00621353107975
2019-08-30	-0.00818618290815
2019-08-31	-0.00818618290815
2019-09-01	-0.00796526980064
2019-09-02	-0.00799145804831
2019-09-03	-0.0301249284952
2019-09-04	-0.032848659497
2019-09-05	-0.0311875299289
2019-09-06	-0.0291712188753
2019-09-07	-0.0291712188753
2019-09-08	-0.0304837026317
2019-09-09	-0.0316475459008
2019-09-10	-0.0329749855844
2019-09-11	-0.0301460694402
2019-09-12	-0.0325742361743
2019-09-13	-0.0348613316696
2019-09-14	-0.039507092413
2019-09-15	-0.0476912356355
2019-09-16	-0.0518069717678
2019-09-17	-0.0339641818493
2019-09-18	-0.0495252178684
2019-09-19	-0.0558434068194
2019-09-20	-0.0586577422862
2019-09-21	-0.0552329827639
2019-09-22	-0.0518461761371
2019-09-23	-0.0532504383477
2019-09-24	-0.050233252645
2019-09-25	-0.0369653019993
2019-09-26	-0.0306890986403
2019-09-27	-0.0258504420336
2019-09-28	-0.0246294408126
2019-09-29	-0.0219893850397
2019-09-30	-0.018846949811
2019-10-01	-0.0225064698756
2019-10-02	-0.0181531616822
2019-10-03	-0.0186547775582
2019-10-04	-0.0171049127204
2019-10-05	-0.0184918752724
2019-10-06	-0.0172232952537
2019-10-07	-0.0136863193368
2019-10-08	-0.00912571477617
2019-10-09	-0.0103578996291
