Date	SARB Excess Sentiment
2019-08-21	-2.68165396676
2019-08-22	-2.0335256148
2019-08-23	-1.15308150007
2019-08-24	-1.21538751919
2019-08-25	-0.822912862982
2019-08-26	-0.138650447495
2019-08-27	-0.798236187428
2019-08-28	-0.619704060604
2019-08-29	-0.418492746931
2019-08-30	-1.35532473879
2019-08-31	-1.3932054786
2019-09-01	-1.48543099895
2019-09-02	-2.22214048042
2019-09-03	1.09085196599
2019-09-04	1.68993535331
2019-09-05	1.73133708842
2019-09-06	1.73640364636
2019-09-07	1.69763102706
2019-09-08	1.76691063481
2019-09-09	3.76746607177
2019-09-10	2.88927434413
2019-09-11	2.14194553824
2019-09-12	2.17064408445
2019-09-13	0.30859966081
2019-09-14	0.33482411732
2019-09-15	0.383708800162
2019-09-16	-0.461501209669
2019-09-17	-0.471608500433
2019-09-18	-0.48775045844
2019-09-19	-0.860614189772
2019-09-20	-0.431535871683
2019-09-21	-0.371575416542
2019-09-22	-0.780183178479
2019-09-23	-1.05256514273
2019-09-24	-1.59282203004
2019-09-25	-1.6545365548
2019-09-26	-1.99213806151
2019-09-27	-2.26780643389
2019-09-28	-0.965198463547
2019-09-29	-0.769191263341
2019-09-30	-0.294530898854
2019-10-01	1.32671864322
2019-10-02	3.68985587095
2019-10-03	3.78314506722
2019-10-04	3.79330150524
2019-10-05	
2019-10-06	
