Date	BoK Hawkish-Dovish
2019-05-06	-0.000449284978964
2019-05-07	-0.000449284978964
2019-05-08	-0.000210393435725
2019-05-09	-3.37651533717e-18
2019-05-10	-3.37651533717e-18
2019-05-11	-3.37651533717e-18
2019-05-12	-3.37651533717e-18
2019-05-13	-3.37651533717e-18
2019-05-14	0.000524567232034
2019-05-15	0.000524567232034
2019-05-16	0.000524567232034
2019-05-17	0.000524567232034
2019-05-18	-3.34684822521e-05
2019-05-19	-3.34684822521e-05
2019-05-20	-3.34684822521e-05
2019-05-21	-0.000734402557319
2019-05-22	-0.000734402557319
2019-05-23	-0.000734402557319
2019-05-24	-0.000734402557319
2019-05-25	-0.000176366843034
2019-05-26	-0.000176366843034
2019-05-27	-0.000176366843034
2019-05-28	0.00123915737299
2019-05-29	0.00123915737299
2019-05-30	0.00123915737299
2019-05-31	-0.00248414264661
2019-06-01	-0.00248414264661
2019-06-02	-0.00285044301291
2019-06-03	-0.00285044301291
2019-06-04	-0.00447259540696
2019-06-05	-0.00447259540696
2019-06-06	-0.00447259540696
2019-06-07	-0.000749295387365
2019-06-08	-0.000749295387365
2019-06-09	-0.000382995021065
2019-06-10	-0.000382995021065
2019-06-11	-0.000181290790428
2019-06-12	-0.000572680222913
2019-06-13	-0.00113807788594
2019-06-14	-0.00113807788594
2019-06-15	-0.00113807788594
2019-06-16	-0.00113807788594
2019-06-17	-0.00113807788594
2019-06-18	-0.00114726328598
2019-06-19	-0.000937164643927
2019-06-20	-0.000915639352188
2019-06-21	-0.000915639352188
2019-06-22	-0.000915639352188
2019-06-23	-0.00170056870855
2019-06-24	-0.00170056870855
2019-06-25	-0.00151009251807
2019-06-26	-0.00132880172764
2019-06-27	-0.000784929356358
2019-06-28	-0.000784929356358
2019-06-29	-0.000784929356358
2019-06-30	-1.30104260698e-18
2019-07-01	-1.51788304148e-18
2019-07-02	-1.48690583655e-18
2019-07-03	-1.48690583655e-18
2019-07-04	-1.48690583655e-18
2019-07-05	-1.48690583655e-18
2019-07-06	-1.48690583655e-18
2019-07-07	-1.48690583655e-18
2019-07-08	-1.51788304148e-18
2019-07-09	-1.51788304148e-18
2019-07-10	-1.51788304148e-18
2019-07-11	-1.51788304148e-18
2019-07-12	-0.000408163265306
2019-07-13	-0.00115221088435
2019-07-14	-0.00349413125906
2019-07-15	-0.00426633203126
2019-07-16	-0.00426633203126
2019-07-17	-0.00700981625623
2019-07-18	-0.0122753840218
2019-07-19	-0.0139680610926
2019-07-20	-0.0132240134736
2019-07-21	-0.0108820930989
2019-07-22	-0.0107051304219
2019-07-23	-0.0108871140434
2019-07-24	-0.00814362981841
2019-07-25	-0.00343755477944
2019-07-26	-0.00194721505381
2019-07-27	-0.00194721505381
2019-07-28	-0.00233753511626
2019-07-29	-0.00194667061595
2019-07-30	-0.00176468699448
2019-07-31	-0.00212589342395
2019-08-01	-0.0020747891061
2019-08-02	-0.0014642884956
2019-08-03	-0.0014642884956
2019-08-04	-0.00107396843315
2019-08-05	-0.00146421353898
2019-08-06	-0.00179337746261
2019-08-07	-0.00143217103314
2019-08-08	-0.000923782624392
2019-08-09	-0.000923782624392
2019-08-10	-0.00147323317384
2019-08-11	-0.00216336429876
2019-08-12	-0.00172504444139
2019-08-13	-0.00139588051775
2019-08-14	-0.00139588051775
2019-08-15	-0.00226909043742
2019-08-16	-0.00245200611329
2019-08-17	-0.00190255556384
2019-08-18	-0.00121242443893
2019-08-19	-0.00105612559554
2019-08-20	-0.00105612559554
2019-08-21	-0.00105612559554
2019-08-22	-0.000182915675873
2019-08-23	-5.69980570678e-18
2019-08-24	-5.69980570678e-18
2019-08-25	-5.69980570678e-18
2019-08-26	-0.00035404496371
2019-08-27	-0.000509493432543
2019-08-28	-0.000509493432543
2019-08-29	-0.00150617117341
2019-08-30	-0.00345100851428
2019-08-31	-0.00345100851428
2019-09-01	-0.00345100851428
2019-09-02	-0.00309696355057
2019-09-03	-0.00311321837844
2019-09-04	-0.00311321837844
2019-09-05	-0.00228640644359
2019-09-06	-0.000341569102717
2019-09-07	-0.00152220664699
2019-09-08	-0.00152220664699
2019-09-09	-0.00152220664699
2019-09-10	-0.00135050335029
2019-09-11	-0.00135050335029
2019-09-12	-0.00138298477212
2019-09-13	-0.00138298477212
2019-09-14	-0.000202347227843
2019-09-15	-0.000202347227843
2019-09-16	-0.000202347227843
2019-09-17	-0.000202347227843
2019-09-18	-0.000202347227843
2019-09-19	-0.000342994340593
2019-09-20	-0.000342994340593
2019-09-21	-0.000342994340593
2019-09-22	-0.000342994340593
2019-09-23	-0.000342994340593
2019-09-24	-0.000342994340593
2019-09-25	-0.000342994340593
2019-09-26	-6.25739539549e-18
2019-09-27	-6.25739539549e-18
2019-09-28	-0.00242130750605
2019-09-29	-0.00242130750605
2019-09-30	-0.00242130750605
2019-10-01	-0.00445630954106
2019-10-02	-0.0046692113933
2019-10-03	-0.00488148055059
2019-10-04	-0.00488148055059
2019-10-05	-0.00246017304454
2019-10-06	-0.00246017304454
2019-10-07	-0.00246017304454
2019-10-08	-0.000618221202588
2019-10-09	-0.000405319350342
