Date	BOC Excess Sentiment
2019-08-01	-0.305307456652
2019-08-02	-0.260823817642
2019-08-03	-0.437242294247
2019-08-04	-0.215831585801
2019-08-05	-0.17728678717
2019-08-06	-0.111628571712
2019-08-07	-0.143055912365
2019-08-08	0.0184497596172
2019-08-09	0.0517882036861
2019-08-10	0.0638341638814
2019-08-11	-0.594581652038
2019-08-12	-0.582335494048
2019-08-13	-0.558510045226
2019-08-14	-0.639483771928
2019-08-15	-1.01808022326
2019-08-16	-1.12674636191
2019-08-17	-1.44388088403
2019-08-18	-1.13799768208
2019-08-19	-1.05936318327
2019-08-20	-1.05797313074
2019-08-21	-0.916152085716
2019-08-22	-0.624781675131
2019-08-23	-0.289903348806
2019-08-24	0.0193962456983
2019-08-25	0.219458543822
2019-08-26	0.228689746374
2019-08-27	0.216987294912
2019-08-28	0.145567338749
2019-08-29	0.210774764079
2019-08-30	-0.129991818421
2019-08-31	-0.274720828278
2019-09-01	-0.434244748425
2019-09-02	-0.698067968644
2019-09-03	-0.715020221363
2019-09-04	-0.603230852555
2019-09-05	-0.654082478495
2019-09-06	-0.611293601134
2019-09-07	-0.750958760221
2019-09-08	-0.717096614275
2019-09-09	-0.444069643119
2019-09-10	-0.205773964299
2019-09-11	-0.171825698164
2019-09-12	-0.508982913209
2019-09-13	-0.526929850124
2019-09-14	-0.547500730326
2019-09-15	-0.75436404222
2019-09-16	-0.71903810466
2019-09-17	-1.09254545022
2019-09-18	-1.26181349564
2019-09-19	-0.993199757151
2019-09-20	-1.15482391999
2019-09-21	-0.982410789386
2019-09-22	-0.584659106605
2019-09-23	-0.71058479201
2019-09-24	-0.256829264981
2019-09-25	-0.0944571194163
2019-09-26	-0.260398706132
2019-09-27	-0.035086099235
2019-09-28	-0.149596106369
2019-09-29	-0.325759980236
2019-09-30	-0.332333461574
2019-10-01	-0.747625572669
2019-10-02	-0.871822265628
2019-10-03	-1.05436218974
2019-10-04	-1.06101313543
2019-10-05	-0.615485312145
2019-10-06	-0.40968888324
