Date	Riksbank Hawkish-Dovish
2019-06-06	-3.5778671692e-18
2019-06-07	-3.5778671692e-18
2019-06-08	-3.5778671692e-18
2019-06-09	-0.000821018062397
2019-06-10	-0.000821018062397
2019-06-11	-0.000821018062397
2019-06-12	-0.000821018062397
2019-06-13	-0.000821018062397
2019-06-14	-0.000637397056154
2019-06-15	-0.000637397056154
2019-06-16	0.000183621006243
2019-06-17	0.000183621006243
2019-06-18	-0.000578283755662
2019-06-19	-0.000940865336517
2019-06-20	-0.000940865336517
2019-06-21	-0.00112448634276
2019-06-22	-0.00112448634276
2019-06-23	-0.00112448634276
2019-06-24	-0.00131098391829
2019-06-25	-0.000722449475389
2019-06-26	-0.000359867894533
2019-06-27	-0.000359867894533
2019-06-28	-0.000575664182837
2019-06-29	-0.000575664182837
2019-06-30	-0.00129899148844
2019-07-01	-0.00111249391291
2019-07-02	-0.00112321785017
2019-07-03	-0.00222636181046
2019-07-04	-0.00222636181046
2019-07-05	-0.00331519696377
2019-07-06	-0.0024052788564
2019-07-07	-0.00168195155079
2019-07-08	-0.00168195155079
2019-07-09	-0.00149785729453
2019-07-10	-0.000394713334247
2019-07-11	2.1779793616e-05
2019-07-12	0.00132641123523
2019-07-13	0.000416493127863
2019-07-14	0.000416493127863
2019-07-15	3.0392741763e-05
2019-07-16	3.0392741763e-05
2019-07-17	3.0392741763e-05
2019-07-18	-0.0003861003861
2019-07-19	-0.0003861003861
2019-07-20	-0.0003861003861
2019-07-21	-0.0003861003861
2019-07-22	-3.90312782095e-18
2019-07-23	0.000181983621474
2019-07-24	0.000181983621474
2019-07-25	0.000368481197006
2019-07-26	0.000368481197006
2019-07-27	0.000368481197006
2019-07-28	0.000368481197006
2019-07-29	0.000368481197006
2019-07-30	-7.07578877356e-06
2019-07-31	-7.07578877356e-06
2019-08-01	-0.000193573364305
2019-08-02	-0.000193573364305
2019-08-03	-0.000193573364305
2019-08-04	-0.000193573364305
2019-08-05	0.000103735986074
2019-08-06	0.000297309350379
2019-08-07	0.000297309350379
2019-08-08	0.000297309350379
2019-08-09	0.000297309350379
2019-08-10	0.000297309350379
2019-08-11	0.000987440475293
2019-08-12	0.000690131124914
2019-08-13	0.000690131124914
2019-08-14	0.000690131124914
2019-08-15	0.000690131124914
2019-08-16	0.000873046800787
2019-08-17	0.000873046800787
2019-08-18	-0.000773716977188
2019-08-19	-0.000773716977188
2019-08-20	-0.000940606162769
2019-08-21	-0.000940606162769
2019-08-22	-0.00110093965644
2019-08-23	-0.00128385533231
2019-08-24	-0.00128385533231
2019-08-25	-0.000621773489262
2019-08-26	-0.000621773489262
2019-08-27	-0.000454884303682
2019-08-28	-0.000296330316049
2019-08-29	-0.000135996822382
2019-08-30	-0.00119681719013
2019-08-31	-0.00119681719013
2019-09-01	-0.00237502043019
2019-09-02	-0.00278144188924
2019-09-03	-0.00278144188924
2019-09-04	-0.00293999587688
2019-09-05	-0.00293999587688
2019-09-06	-0.00204803738012
2019-09-07	-0.00204803738012
2019-09-08	-0.000575283330043
2019-09-09	-0.000510625370648
2019-09-10	-0.00104433823313
2019-09-11	-0.00121919397714
2019-09-12	-0.00121919397714
2019-09-13	-0.00105033210615
2019-09-14	-0.00105033210615
2019-09-15	-0.00105033210615
2019-09-16	-0.000556268880631
2019-09-17	0.000805121518681
2019-09-18	0.000979977262692
2019-09-19	0.000979977262692
2019-09-20	0.000578693153543
2019-09-21	0.000578693153543
2019-09-22	0.000578693153543
2019-09-23	3.28475795911e-05
2019-09-24	-0.000998620460603
2019-09-25	-0.00121605903421
2019-09-26	-0.00162775108855
2019-09-27	-0.00148111429287
2019-09-28	-0.00148111429287
2019-09-29	-0.0027604319901
2019-09-30	-0.00255411699765
2019-10-01	-0.00235032649429
2019-10-02	-0.00213288792069
2019-10-03	-0.00172119586634
2019-10-04	-0.00146654855287
2019-10-05	-0.00146654855287
2019-10-06	-0.000187230855645
2019-10-07	-0.000415282392027
2019-10-08	-0.000415282392027
2019-10-09	-0.000415282392027
