Date	BankOfEngland Hawkish	BankOfEngland Dovish
2018-09-04	0.0171147631836	0.00901722753256
2018-09-05	0.0184582416402	0.0114310465111
2018-09-06	0.0198887746839	0.0121334595607
2018-09-07	0.0252160929451	0.0154472578864
2018-09-08	0.0279035663043	0.0152965098643
2018-09-09	0.0344128697775	0.0177222940738
2018-09-10	0.0423673559198	0.0220915780192
2018-09-11	0.0458746243766	0.0214537554427
2018-09-12	0.0520531223239	0.0208789893977
2018-09-13	0.0738642192279	0.0272934774536
2018-09-14	0.0796471558512	0.0281195351962
2018-09-15	0.0848764309221	0.0300486387913
2018-09-16	0.0885233462469	0.0299185801243
2018-09-17	0.0822912637304	0.0264742637498
2018-09-18	0.0766451736433	0.0277577683279
2018-09-19	0.0710112442444	0.0275260638536
2018-09-20	0.049249213766	0.0198604634489
2018-09-21	0.0381010239081	0.0145288524831
2018-09-22	0.0313973481196	0.0111806381974
2018-09-23	0.0268206890807	0.0108537339803
2018-09-24	0.0261885312391	0.00952584491273
2018-09-25	0.0257945952886	0.0105846934659
2018-09-26	0.0263799886873	0.0105792971403
2018-09-27	0.0311077871971	0.0135166150841
2018-09-28	0.0311636701477	0.013536936157
2018-09-29	0.0301739246869	0.0153301220506
2018-09-30	0.0226551276944	0.0127148883141
2018-10-01	0.0194353344391	0.0116981114966
2018-10-02	0.016699833535	0.00913640273711
2018-10-03	0.0123510627764	0.00791010282287
2018-10-04	0.00615712447639	0.00480682386352
2018-10-05	0.00480891641177	0.00461613113551
2018-10-06	0.00528330421431	0.00509051893806
2018-10-07	0.00689750921834	0.00589762144007
2018-10-08	0.00821851318135	0.00627505114379
2018-10-09	0.00771001023976	0.00524002237154
2018-10-10	0.0105994241355	0.00633296893729
2018-10-11	0.0125947985284	0.0073339780667
2018-10-12	0.0124041358182	0.00675247002251
2018-10-13	0.0140504564469	0.00448489632636
2018-10-14	0.018947166801	0.00712474901393
2018-10-15	0.0195685961772	0.00727707385727
2018-10-16	0.0230920483056	0.00847862153459
2018-10-17	0.0267385595417	0.0083800557925
2018-10-18	0.0289341971729	0.00965601657826
2018-10-19	0.0323004411725	0.0106957337752
2018-10-20	0.0299621770997	0.0106957337752
2018-10-21	0.0280193680539	0.0101557553298
2018-10-22	0.02799190982	0.0109664833565
2018-10-23	0.0247856642438	0.00940712668823
2018-10-24	0.0203728771127	0.00921880570514
2018-10-25	0.0173403044673	0.00715918727101
2018-10-26	0.0178658290995	0.00884426571441
2018-10-27	0.024731757289	0.00884426571441
2018-10-28	0.0304493652624	0.0093658603988
2018-10-29	0.0350278966506	0.012126539821
2018-10-30	0.0401851247534	0.0143388491091
2018-10-31	0.0462092020698	0.0157463664321
2018-11-01	0.0550957606458	0.0184132538653
2018-11-02	0.0589295599728	0.0188542674849
2018-11-03	0.0567536656916	0.0207339667331
2018-11-04	0.0560655889105	0.0187819549206
2018-11-05	0.052637686341	0.0150895401145
2018-11-06	0.0483020276951	0.0127059392882
2018-11-07	0.0422148783903	0.0109566492051
2018-11-08	0.0324092825118	0.00791332661295
2018-11-09	0.0283353240962	0.00521821634095
2018-11-10	0.0220696599358	0.00333851709283
2018-11-11	0.0176002275594	0.00296085857564
2018-11-12	0.0168087604972	0.00337907024457
2018-11-13	0.0190075595556	0.00518738850859
2018-11-14	0.0207721272619	0.00482064075651
2018-11-15	0.0220469316144	0.00502980201984
2018-11-16	0.0209162307846	0.00478093089342
2018-11-17	0.0215041202613	0.00478093089342
2018-11-18	0.0177017354845	0.00699658067288
2018-11-19	0.0182923808993	0.0075065202098
2018-11-20	0.0186869911375	0.00942491002032
2018-11-21	0.016460157768	0.00957206846475
2018-11-22	0.0149930107246	0.0095690502647
2018-11-23	0.0129717253521	0.0120579841272
2018-11-24	0.0139711374626	0.0136452857145
2018-11-25	0.0148832880177	0.0133146960446
2018-11-26	0.0145565768071	0.014153287134
2018-11-27	0.0118898045867	0.0107806240232
2018-11-28	0.0171198356055	0.0154479443043
2018-11-29	0.0226951173837	0.024007187291
2018-11-30	0.0250604880187	0.0231227242683
2018-12-01	0.0254368584982	0.0230081767311
2018-12-02	0.0264621218195	0.0203867971034
2018-12-03	0.0290961570492	0.0223133229562
2018-12-04	0.0282257223834	0.023395028172
2018-12-05	0.0218974015814	0.0189568493917
2018-12-06	0.0176438606207	0.0111463907672
2018-12-07	0.0177434310813	0.00954191992753
2018-12-08	0.0170328918467	0.00806916587745
2018-12-09	0.0141861507468	0.00812307742446
2018-12-10	0.00978520311701	0.00421385175296
2018-12-11	0.0126330372642	0.00415172794712
2018-12-12	0.0124899008307	0.00336913240646
2018-12-13	0.012838629664	0.00288335815946
2018-12-14	0.0124569480219	0.00456206878378
2018-12-15	0.013357440459	0.00958719441192
2018-12-16	0.0236449407441	0.0165811582622
2018-12-17	0.0299956924259	0.0224629391865
2018-12-18	0.0306322571019	0.0249207304374
2018-12-19	0.0377928516814	0.0313557807584
2018-12-20	0.0501667667646	0.0433778309578
2018-12-21	0.0501644273524	0.0435874422925
2018-12-22	0.0486319200956	0.0391834346768
2018-12-23	0.0420416140425	0.0332688640112
2018-12-24	0.0367709841637	0.028119933655
2018-12-25	0.0327075327856	0.0247862761102
2018-12-26	0.0244995984491	0.0181417578377
2018-12-27	0.0123295144798	0.00726867743718
2018-12-28	0.0112929557848	0.00681415675562
2018-12-29	0.0125351918096	0.00743527476804
2018-12-30	0.00916944760619	0.00668733161172
2018-12-31	0.00760161384921	0.00576169137723
2019-01-01	0.00930843930749	0.0074685168355
2019-01-02	0.0103005027996	0.00806375493074
2019-01-03	0.00901151128654	0.00664349503214
2019-01-04	0.00814706775375	0.00583068089518
2019-01-05	0.00729330483208	0.00458844487033
2019-01-06	0.00792229799245	0.00556167210988
2019-01-07	0.00992456556615	0.00613310068131
2019-01-08	0.00936411594347	0.00502460575355
2019-01-09	0.0116352866791	0.00787389267644
2019-01-10	0.0110310652198	0.00805049130898
2019-01-11	0.0110694914357	0.00829321690609
2019-01-12	0.0100599003201	0.00931362506936
2019-01-13	0.0121672845608	0.0107283431752
2019-01-14	0.012299725037	0.0127610812705
2019-01-15	0.0121027671247	0.0120784700897
2019-01-16	0.0106606579476	0.0130855840841
2019-01-17	0.0121640441672	0.0148243937169
2019-01-18	0.011574492667	0.0137388531177
2019-01-19	0.011574492667	0.0127184449544
2019-01-20	0.00975614462099	0.0104155427084
2019-01-21	0.00776252817367	0.00781137604171
2019-01-22	0.00799849765658	0.00866025722666
2019-01-23	0.0081665226964	0.00619776830453
2019-01-24	0.00790652078569	0.00531073853008
2019-01-25	0.0076433673238	0.00531073853008
2019-01-26	0.00820359141344	0.00531073853008
2019-01-27	0.0073539454326	0.00488591553966
2019-01-28	0.00755597353405	0.00530362648369
2019-01-29	0.00742562107931	0.00404126586934
2019-01-30	0.00731123664319	0.00373940486779
2019-01-31	0.00677571635872	0.00322923920224
2019-02-01	0.0112448133887	0.00630363969415
2019-02-02	0.0122897257357	0.00737373065188
2019-02-03	0.0199241034304	0.0178307585335
2019-02-04	0.0257132769631	0.0253257935261
2019-02-05	0.0259461962177	0.0284507935261
2019-02-06	0.0299422720507	0.0351783772357
2019-02-07	0.0413208190218	0.0602168284946
2019-02-08	0.0471103678907	0.0710408103222
2019-02-09	0.053515912362	0.07731384353
2019-02-10	0.0520788663131	0.0738314504636
2019-02-11	0.0488236826223	0.0716077057911
2019-02-12	0.0522365543212	0.0722256877
2019-02-13	0.0500565508712	0.0685871935381
2019-02-14	0.0396430280678	0.0459948687561
2019-02-15	0.0314968983734	0.0344454080681
2019-02-16	0.0234862174655	0.0271022839026
2019-02-17	0.0176696861845	0.0205175704191
2019-02-18	0.0167412727837	0.017308727885
2019-02-19	0.0121558075839	0.0145876139507
2019-02-20	0.00948392206338	0.0102188163209
2019-02-21	0.00762380301576	0.00705661393994
2019-02-22	0.00620055471973	0.00584690397404
2019-02-23	0.00620055471973	0.00584690397404
2019-02-24	0.00500342782428	0.00993603742218
2019-02-25	0.00297922840652	0.0091194262071
2019-02-26	0.00451110976673	0.0102425603774
2019-02-27	0.00531070645177	0.0112494065277
2019-02-28	0.0055066696107	0.0114453696866
2019-03-01	0.00534093080962	0.0117663673178
2019-03-02	0.00534093080962	0.0129001541659
2019-03-03	0.00696893243762	0.00923393734175
2019-03-04	0.00739124109907	0.00841072596112
2019-03-05	0.00646308003463	0.00918614240945
2019-03-06	0.00673697899712	0.00872282805443
2019-03-07	0.00890406632154	0.0119640292349
2019-03-08	0.00974218766	0.0123154141412
2019-03-09	0.0126185059726	0.0111816272931
2019-03-10	0.016364440753	0.0180215306847
2019-03-11	0.0176503053224	0.0190973112205
2019-03-12	0.0173194000115	0.016619860512
2019-03-13	0.0156156787664	0.0160574746293
2019-03-14	0.0147663463531	0.0135663840837
2019-03-15	0.0154771094077	0.0133599263174
2019-03-16	0.0200892703578	0.0202723687137
2019-03-17	0.023487263774	0.0230719486457
2019-03-18	0.0262185506196	0.025601174469
2019-03-19	0.0265035750373	0.0288662471774
2019-03-20	0.0303792404421	0.0331295846116
2019-03-21	0.0429270671041	0.0480791700802
2019-03-22	0.0441334444073	0.0497366763842
2019-03-23	0.0371701752286	0.044925074324
2019-03-24	0.0287995295132	0.0344658738885
2019-03-25	0.025173993972	0.0310423993697
2019-03-26	0.0245909232614	0.0273343587764
2019-03-27	0.0210648107454	0.0234205742309
2019-03-28	0.0100696440798	0.0104109178546
2019-03-29	0.00872547487781	0.00953284047276
2019-03-30	0.00820026479378	0.00743200013663
2019-03-31	0.0107229572928	0.00995469263566
2019-04-01	0.00970108931816	0.00893282466101
2019-04-02	0.00911319984138	0.0108150004562
2019-04-03	0.00896040012701	0.0106622007419
2019-04-04	0.00589402206063	0.00839196140265
2019-04-05	0.00350945670186	0.00600739604388
2019-04-06	0.00411478357838	0.00600739604388
2019-04-07	0.00119080697019	0.00347805242701
2019-04-08	0.00158543996151	0.00407000191399
2019-04-09	0.00197154034761	0.00296002689097
2019-04-10	0.00178510255242	0.00257406794654
2019-04-11	0.0025379728705	0.00308760987687
2019-04-12	0.00440403134034	0.00516100817668
2019-04-13	0.00573794169718	0.00903948264339
2019-04-14	0.0076176409453	0.0135320676972
2019-04-15	0.0115282917113	0.0176367914
2019-04-16	0.0121140086236	0.0180307713859
2019-04-17	0.015872184768	0.0216105397302
2019-04-18	0.0168520830291	0.0224065326743
2019-04-19	0.0170152453384	0.0211448226862
2019-04-20	0.0150760081051	0.0172663482195
2019-04-21	0.013196308857	0.0123791301744
2019-04-22	0.00960058044495	0.00815549388141
2019-04-23	0.00923323624755	0.00779527725799
2019-04-24	0.00614344352957	0.00561712635186
2019-04-25	0.00581640329344	0.00457040814498
2019-04-26	0.00616483260338	0.00474940737044
2019-04-27	0.00868584100674	0.00895108804271
2019-04-28	0.0146382219591	0.0180780721697
2019-04-29	0.0226159253011	0.0270644947323
2019-04-30	0.0246645134246	0.030748326516
2019-05-01	0.0300471593671	0.0379861750285
2019-05-02	0.0446313321392	0.0539390696721
2019-05-03	0.0515491810716	0.0600423155987
2019-05-04	0.0543936991605	0.0605354706072
2019-05-05	0.053765186886	0.0567323551581
2019-05-06	0.0496940603659	0.0528608451642
2019-05-07	0.0502661936017	0.0510270917425
2019-05-08	0.0456618214543	0.0434800943067
2019-05-09	0.0319364985616	0.0283470531154
2019-05-10	0.0243831598188	0.0228017065661
2019-05-11	0.0220464066733	0.0206308486743
2019-05-12	0.0171128580578	0.0172585803087
2019-05-13	0.0128529781172	0.0116706308432
2019-05-14	0.0110266296091	0.0102385785546
2019-05-15	0.0109021004848	0.0109806993583
2019-05-16	0.00899691130116	0.00982134924957
2019-05-17	0.00745511167158	0.00967528687931
2019-05-18	0.00554240975336	0.00715130909031
2019-05-19	0.00955385039519	0.00960146948234
2019-05-20	0.0108271473267	0.0108688966053
2019-05-21	0.0110156029619	0.0110558411415
2019-05-22	0.0107265843741	0.0118860342898
2019-05-23	0.011070059507	0.0124012469891
2019-05-24	0.0115161112689	0.0118606056597
2019-05-25	0.0110158033872	0.0124763692065
2019-05-26	0.00661404268287	0.00916235324483
2019-05-27	0.00620029899593	0.00951600008339
2019-05-28	0.00567513229976	0.00934422271211
2019-05-29	0.00559547415186	0.00766335104859
2019-05-30	0.00544065528544	0.00880123601165
2019-05-31	0.00518616919217	0.00852724227361
2019-06-01	0.00457040564537	0.00791147872681
2019-06-02	0.00603560711057	0.0115856387461
2019-06-03	0.00550251199958	0.0106472751448
2019-06-04	0.00444037710845	0.010940097856
2019-06-05	0.0034724248826	0.0112948316407
2019-06-06	0.00688164115251	0.0146428166254
2019-06-07	0.00887464209438	0.0162013616824
2019-06-08	0.0095210545055	0.0168477740935
2019-06-09	0.00887687110269	0.01495943255
2019-06-10	0.0115121330928	0.0168573673511
2019-06-11	0.0193076370812	0.0223957280936
2019-06-12	0.0210757375255	0.0237929830999
2019-06-13	0.0188146689396	0.0207028734346
2019-06-14	0.020285782811	0.0247995531132
2019-06-15	0.0230407309441	0.0275545012463
2019-06-16	0.029983688037	0.0382678945496
2019-06-17	0.032531373208	0.0468509201546
2019-06-18	0.0298787263625	0.0515901031375
2019-06-19	0.0362467516339	0.0626140732568
2019-06-20	0.0419834810524	0.0801060036641
2019-06-21	0.0458714790491	0.0877206436805
2019-06-22	0.0455489362388	0.088013864417
2019-06-23	0.0405322138308	0.0814912721025
2019-06-24	0.0395154932733	0.0774145092064
2019-06-25	0.0374933018725	0.0725397981569
2019-06-26	0.03154995431	0.0666805545694
2019-06-27	0.0246693146713	0.0494999814662
2019-06-28	0.0188674421382	0.0384475789855
2019-06-29	0.0157886244042	0.0383973125735
2019-06-30	0.018466326449	0.0389278850752
2019-07-01	0.0139795115203	0.0336515873806
2019-07-02	0.0145407309035	0.0353692046647
2019-07-03	0.0147212712166	0.0386682116456
2019-07-04	0.0170139386612	0.0430191733352
2019-07-05	0.0189856663913	0.0499985573993
2019-07-06	0.020805502606	0.0490839968526
2019-07-07	0.0189030527064	0.0536221325508
2019-07-08	0.0219377980047	0.0616246946719
2019-07-09	0.0203290376439	0.06088783191
2019-07-10	0.0197506903249	0.057017902936
2019-07-11	0.0208624248263	0.0617755815467
2019-07-12	0.0216424080524	0.0587255396121
2019-07-13	0.0220547146948	0.0612041186234
2019-07-14	0.0227476664769	0.0579703436402
2019-07-15	0.0208952006879	0.0531764763629
2019-07-16	0.0212640783655	0.053604417424
2019-07-17	0.0214361236909	0.0515621605916
2019-07-18	0.017937314434	0.041523608279
2019-07-19	0.0141771436991	0.0364229013296
2019-07-20	0.0119450008419	0.0312145679962
2019-07-21	0.00772954416745	0.0223152705724
2019-07-22	0.00618514262305	0.0208673941245
2019-07-23	0.00665487812463	0.0188933125326
2019-07-24	0.00449689358183	0.0159227978186
2019-07-25	0.00441201327501	0.0148372862892
2019-07-26	0.00571680869746	0.0199188060766
2019-07-27	0.00571680869746	0.0235631209454
2019-07-28	0.0115716096342	0.0415178438182
2019-07-29	0.0140240927734	0.049186962968
2019-07-30	0.0142095286587	0.0490118838742
2019-07-31	0.0185310356628	0.0786428023614
2019-08-01	0.0240892386138	0.0955209435624
2019-08-02	0.0267836487668	0.0966980966733
2019-08-03	0.0291065291384	0.0959573822691
2019-08-04	0.0245048610337	0.0830151907246
2019-08-05	0.0229443059457	0.073855808456
2019-08-06	0.0208346238877	0.068813534531
2019-08-07	0.0179246799559	0.0394386706983
2019-08-08	0.0123296163076	0.0236632786909
2019-08-09	0.00841227602178	0.0179710250934
2019-08-10	0.00773774729847	0.0194630290244
2019-08-11	0.00751981115376	0.018936350008
2019-08-12	0.0069404807894	0.0209189544835
2019-08-13	0.0076503016069	0.0241516049375
2019-08-14	0.00935071274144	0.0289962279066
2019-08-15	0.00971314622339	0.0281953403144
2019-08-16	0.00869757411777	0.0263607654373
2019-08-17	0.00817852794655	0.0236591192574
2019-08-18	0.00905659656531	0.0210865322516
2019-08-19	0.00962692312363	0.0196715350588
2019-08-20	0.00893094564871	0.0166219243567
2019-08-21	0.0059599581311	0.0111794333451
2019-08-22	0.0065440581447	0.0128572508338
2019-08-23	0.0065440581447	0.0148365435782
2019-08-24	0.00541475266757	0.015307087527
2019-08-25	0.00733064789164	0.0198739400412
2019-08-26	0.00644772364654	0.0175792122696
2019-08-27	0.00560183700189	0.0176431350045
2019-08-28	0.00542583093599	0.0170540345328
2019-08-29	0.0048076148139	0.0151589299246
2019-08-30	0.0048076148139	0.0140514295908
2019-08-31	0.0048076148139	0.0118869274263
2019-09-01	0.000978454283708	0.00651137514352
2019-09-02	0.00179129720181	0.0083926482046
2019-09-03	0.00197925532639	0.00785212846862
2019-09-04	0.00182070133876	0.00728699675556
2019-09-05	0.00183571273557	0.00747562680758
2019-09-06	0.00200457460656	0.0079266217551
2019-09-07	0.00318521215083	0.00910725929938
2019-09-08	0.00352134660461	0.0083388282156
2019-09-09	0.00287938543633	0.00678703719013
2019-09-10	0.00413711743037	0.00841918073152
2019-09-11	0.00448682891839	0.0096718972404
2019-09-12	0.00400971292218	0.00946209131569
2019-09-13	0.00564409689371	0.010378161045
2019-09-14	0.0108513803715	0.0190697650803
2019-09-15	0.0156303354318	0.0275023555077
2019-09-16	0.0172870503923	0.0324539183653
2019-09-17	0.0185000154301	0.0387366402308
2019-09-18	0.0216435931496	0.0473110978348
2019-09-19	0.0305305959475	0.0662238835075
2019-09-20	0.0323389070873	0.0778647809431
2019-09-21	0.0332769933913	0.0783710497421
2019-09-22	0.0291847473821	0.0726708553757
2019-09-23	0.027947469444	0.0690034947593
2019-09-24	0.0255409468255	0.0616566463924
2019-09-25	0.0222650961915	0.0525485727051
2019-09-26	0.0137932842473	0.034061474284
2019-09-27	0.0168025574152	0.0419702046812
2019-09-28	0.0143191651013	0.0428911293309
2019-09-29	0.0145756392936	0.0534686542532
2019-09-30	0.0151087056553	0.0556200038369
2019-10-01	0.0147011246486	0.0556179717379
2019-10-02	0.0146965879272	0.056433285376
2019-10-03	0.014291319003	0.0585945157296
2019-10-04	0.00836848792208	0.0394648620914
2019-10-05	0.00352587290997	0.0281654270632
2019-10-06	0.00224655521274	0.0176026193137
