Date	BancoCentralDoBrasil Hawkish-Dovish
2019-04-11	-3.71726459138e-19
2019-04-12	-3.71726459138e-19
2019-04-13	-3.71726459138e-19
2019-04-14	-3.71726459138e-19
2019-04-15	-3.7947076037e-19
2019-04-16	0.00019436345967
2019-04-17	0.00019436345967
2019-04-18	0.00019436345967
2019-04-19	0.00019436345967
2019-04-20	0.00019436345967
2019-04-21	0.00019436345967
2019-04-22	0.00019436345967
2019-04-23	-4.02703664066e-19
2019-04-24	-4.02703664066e-19
2019-04-25	-4.02703664066e-19
2019-04-26	-4.02703664066e-19
2019-04-27	-4.02703664066e-19
2019-04-28	-4.02703664066e-19
2019-04-29	-4.02703664066e-19
2019-04-30	-4.02703664066e-19
2019-05-01	-4.02703664066e-19
2019-05-02	-4.02703664066e-19
2019-05-03	0.000244618395303
2019-05-04	0.000244618395303
2019-05-05	0.000244618395303
2019-05-06	-0.000484244578458
2019-05-07	-0.000484244578458
2019-05-08	-0.000484244578458
2019-05-09	0.00102547423641
2019-05-10	0.00078085584111
2019-05-11	0.00078085584111
2019-05-12	0.00078085584111
2019-05-13	0.00150971881487
2019-05-14	0.0020342860469
2019-05-15	0.00187781601092
2019-05-16	-0.000170986361906
2019-05-17	-0.000170986361906
2019-05-18	-0.000170986361906
2019-05-19	-0.000170986361906
2019-05-20	-0.000170986361906
2019-05-21	-0.00069555359394
2019-05-22	-0.000539083557951
2019-05-23	-5.57589688707e-19
2019-05-24	-5.57589688707e-19
2019-05-25	-5.57589688707e-19
2019-05-26	-5.57589688707e-19
2019-05-27	-5.57589688707e-19
2019-05-28	-5.57589688707e-19
2019-05-29	-5.57589688707e-19
2019-05-30	-5.57589688707e-19
2019-05-31	-5.57589688707e-19
2019-06-01	-5.57589688707e-19
2019-06-02	-5.57589688707e-19
2019-06-03	-5.57589688707e-19
2019-06-04	-5.57589688707e-19
2019-06-05	-5.57589688707e-19
2019-06-06	-5.57589688707e-19
2019-06-07	-0.000715478177916
2019-06-08	-0.000715478177916
2019-06-09	-0.000715478177916
2019-06-10	-0.000715478177916
2019-06-11	-0.000715478177916
2019-06-12	-0.000715478177916
2019-06-13	-0.000715478177916
2019-06-14	-5.69206140555e-19
2019-06-15	-5.69206140555e-19
2019-06-16	-5.69206140555e-19
2019-06-17	-5.57589688707e-19
2019-06-18	-0.000190476190476
2019-06-19	-0.00109693014262
2019-06-20	-0.0016408025139
2019-06-21	-0.00184459301726
2019-06-22	-0.00184459301726
2019-06-23	-0.00184459301726
2019-06-24	-0.00259058331939
2019-06-25	-0.00326695872392
2019-06-26	-0.00236050477178
2019-06-27	-0.0018166324005
2019-06-28	-0.00161284189713
2019-06-29	-0.00161284189713
2019-06-30	-0.00161284189713
2019-07-01	-0.00104791261257
2019-07-02	3.03323869629e-06
2019-07-03	3.03323869629e-06
2019-07-04	3.03323869629e-06
2019-07-05	3.03323869629e-06
2019-07-06	3.03323869629e-06
2019-07-07	3.03323869629e-06
2019-07-08	0.000184094256259
2019-07-09	-4.33680868994e-19
2019-07-10	-4.33680868994e-19
2019-07-11	-4.33680868994e-19
2019-07-12	-4.33680868994e-19
2019-07-13	-4.33680868994e-19
2019-07-14	-4.33680868994e-19
2019-07-15	-4.33680868994e-19
2019-07-16	-4.33680868994e-19
2019-07-17	-4.33680868994e-19
2019-07-18	-4.33680868994e-19
2019-07-19	-4.33680868994e-19
2019-07-20	-4.33680868994e-19
2019-07-21	-4.33680868994e-19
2019-07-22	-0.000198412698413
2019-07-23	-0.000744363562835
2019-07-24	-0.000744363562835
2019-07-25	-0.000744363562835
2019-07-26	-0.000744363562835
2019-07-27	-0.000744363562835
2019-07-28	-0.000744363562835
2019-07-29	-0.00279406040867
2019-07-30	-0.00263525627286
2019-07-31	-0.00299646270233
2019-08-01	-0.00299646270233
2019-08-02	-0.00299646270233
2019-08-03	-0.00299646270233
2019-08-04	-0.00299646270233
2019-08-05	-0.000748353158085
2019-08-06	-0.000525788391291
2019-08-07	-0.000164581961817
2019-08-08	-0.000164581961817
2019-08-09	-0.000164581961817
2019-08-10	-0.000164581961817
2019-08-11	-0.000164581961817
2019-08-12	-0.000164581961817
2019-08-13	-2.78794844353e-19
2019-08-14	-2.78794844353e-19
2019-08-15	-0.000873209919665
2019-08-16	-0.00105612559554
2019-08-17	-0.00105612559554
2019-08-18	-0.00105612559554
2019-08-19	-0.00105612559554
2019-08-20	-0.00105612559554
2019-08-21	-0.00105612559554
2019-08-22	-0.000182915675873
2019-08-23	-2.43945488809e-19
2019-08-24	-2.43945488809e-19
2019-08-25	-2.43945488809e-19
2019-08-26	-2.43945488809e-19
2019-08-27	-0.000777242344163
2019-08-28	-0.00204567424523
2019-08-29	-0.00204567424523
2019-08-30	-0.00204567424523
2019-08-31	-0.00204567424523
2019-09-01	-0.00204567424523
2019-09-02	-0.00204567424523
2019-09-03	-0.00126843190106
2019-09-04	-0.000340136054422
2019-09-05	-0.000340136054422
2019-09-06	-0.000340136054422
2019-09-07	-0.000340136054422
2019-09-08	-0.000340136054422
2019-09-09	-0.000511017804251
2019-09-10	-0.000511017804251
2019-09-11	-0.000520593237851
2019-09-12	-0.00153232937707
2019-09-13	-0.00313521457041
2019-09-14	-0.00313521457041
2019-09-15	-0.00313521457041
2019-09-16	-0.00311663254645
2019-09-17	-0.00377877457591
2019-09-18	-0.00545149368175
2019-09-19	-0.00512574622372
2019-09-20	-0.00392414513952
2019-09-21	-0.00392414513952
2019-09-22	-0.0042650929745
2019-09-23	-0.00430956617269
2019-09-24	-0.00385121464658
2019-09-25	-0.00182878405273
2019-09-26	-0.00114279537154
2019-09-27	-0.000741511262389
2019-09-28	-0.000741511262389
2019-09-29	-0.000400563427408
2019-09-30	-0.000578252214653
2019-10-01	-0.00037446171129
2019-10-02	-0.00037446171129
2019-10-03	-0.00037446171129
2019-10-04	-0.00037446171129
2019-10-05	-0.00037446171129
2019-10-06	-0.00037446171129
2019-10-07	-0.000207641196013
2019-10-08	-0.000207641196013
2019-10-09	-0.000207641196013
