Date	Banxico Hawkish-Dovish
2018-08-21	0.000403134226664
2018-08-22	0.000403134226664
2018-08-23	0.000210084033613
2018-08-24	-4.22838847269e-18
2018-08-25	-4.22838847269e-18
2018-08-26	-4.22838847269e-18
2018-08-27	-2.38524477947e-18
2018-08-28	-2.38524477947e-18
2018-08-29	-2.38524477947e-18
2018-08-30	-2.38524477947e-18
2018-08-31	-2.38524477947e-18
2018-09-01	-2.38524477947e-18
2018-09-02	0.000646412411118
2018-09-03	0.00117879927891
2018-09-04	0.00117879927891
2018-09-05	0.00117879927891
2018-09-06	0.00117879927891
2018-09-07	0.00117879927891
2018-09-08	0.00117879927891
2018-09-09	0.000532386867791
2018-09-10	-2.38524477947e-18
2018-09-11	-2.38524477947e-18
2018-09-12	-2.38524477947e-18
2018-09-13	-2.38524477947e-18
2018-09-14	-2.38524477947e-18
2018-09-15	-2.38524477947e-18
2018-09-16	-2.38524477947e-18
2018-09-17	0.000334952269302
2018-09-18	0.000334952269302
2018-09-19	0.000334952269302
2018-09-20	0.000334952269302
2018-09-21	0.000334952269302
2018-09-22	0.000334952269302
2018-09-23	0.000334952269302
2018-09-24	-2.38524477947e-18
2018-09-25	-2.38524477947e-18
2018-09-26	-2.38524477947e-18
2018-09-27	0.00051510989011
2018-09-28	0.00167341104841
2018-09-29	0.00167341104841
2018-09-30	0.00167341104841
2018-10-01	0.00167341104841
2018-10-02	0.00184720319301
2018-10-03	0.00201994459912
2018-10-04	0.00166391838703
2018-10-05	0.00128096128765
2018-10-06	0.00128096128765
2018-10-07	0.00128096128765
2018-10-08	0.00128096128765
2018-10-09	0.00110716914306
2018-10-10	0.000934427736941
2018-10-11	0.000775344058926
2018-10-12	-5.42101086243e-18
2018-10-13	-5.42101086243e-18
2018-10-14	-5.42101086243e-18
2018-10-15	-5.42101086243e-18
2018-10-16	-5.42101086243e-18
2018-10-17	-2.47817639425e-18
2018-10-18	0.00139203062467
2018-10-19	0.00222380438221
2018-10-20	0.00222380438221
2018-10-21	0.00222380438221
2018-10-22	0.00222380438221
2018-10-23	0.00222380438221
2018-10-24	0.00238933988958
2018-10-25	0.000997309264904
2018-10-26	0.000165535507366
2018-10-27	0.000165535507366
2018-10-28	0.000165535507366
2018-10-29	0.000336417257195
2018-10-30	0.000336417257195
2018-10-31	0.000331575948769
2018-11-01	0.000689613900791
2018-11-02	0.000689613900791
2018-11-03	0.000689613900791
2018-11-04	0.00438101294103
2018-11-05	0.0042101311912
2018-11-06	0.0042101311912
2018-11-07	0.00404943699226
2018-11-08	0.0044883705485
2018-11-09	0.0047237200425
2018-11-10	0.0047237200425
2018-11-11	0.00103232100227
2018-11-12	0.00165254014636
2018-11-13	0.00205438864948
2018-11-14	0.00308066122748
2018-11-15	0.00458446361588
2018-11-16	0.00479276984504
2018-11-17	0.00479276984504
2018-11-18	0.00479276984504
2018-11-19	0.00417255070094
2018-11-20	0.00377070219783
2018-11-21	0.00274442961983
2018-11-22	0.000443655723159
2018-11-23	-7.5894152074e-18
2018-11-24	-7.5894152074e-18
2018-11-25	-7.5894152074e-18
2018-11-26	-7.5894152074e-18
2018-11-27	-7.5894152074e-18
2018-11-28	-0.00062656641604
2018-11-29	-0.00062656641604
2018-11-30	-0.00062656641604
2018-12-01	-0.00062656641604
2018-12-02	-0.00062656641604
2018-12-03	-0.00062656641604
2018-12-04	-0.00062656641604
2018-12-05	-7.69783542465e-18
2018-12-06	-7.69783542465e-18
2018-12-07	-2.47817639425e-18
2018-12-08	-2.47817639425e-18
2018-12-09	-2.47817639425e-18
2018-12-10	-2.47817639425e-18
2018-12-11	0.000196232339089
2018-12-12	0.000196232339089
2018-12-13	0.000196232339089
2018-12-14	0.000196232339089
2018-12-15	0.000196232339089
2018-12-16	0.000196232339089
2018-12-17	0.000405700290493
2018-12-18	0.000574364868024
2018-12-19	0.000769791876037
2018-12-20	0.00288098117934
2018-12-21	0.00393605608966
2018-12-22	0.00393605608966
2018-12-23	0.00393605608966
2018-12-24	0.00372658813826
2018-12-25	0.00336169122164
2018-12-26	0.00316626421363
2018-12-27	0.00151739576099
2018-12-28	0.00046232085067
2018-12-29	0.00046232085067
2018-12-30	0.00046232085067
2018-12-31	0.00046232085067
2019-01-01	0.00046232085067
2019-01-02	6.5495453845e-05
2019-01-03	0.000394626918173
2019-01-04	0.000394626918173
2019-01-05	0.000394626918173
2019-01-06	0.000394626918173
2019-01-07	0.000775579299125
2019-01-08	0.000775579299125
2019-01-09	0.0028040218098
2019-01-10	0.00219980035045
2019-01-11	0.00241690847029
2019-01-12	0.00241690847029
2019-01-13	0.00241690847029
2019-01-14	0.00203595608934
2019-01-15	0.00203595608934
2019-01-16	0.000404338975489
2019-01-17	0.000217108119844
2019-01-18	-0.000950796291894
2019-01-19	-0.000950796291894
2019-01-20	-0.000950796291894
2019-01-21	-0.00031398882002
2019-01-22	-0.00031398882002
2019-01-23	-0.00031398882002
2019-01-24	-0.00113148319975
2019-01-25	-0.000180686907852
2019-01-26	-0.000180686907852
2019-01-27	-0.000180686907852
2019-01-28	-0.000817494379726
2019-01-29	-0.00120569313749
2019-01-30	-0.00176812283378
2019-01-31	-0.000950628454052
2019-02-01	-0.00115558848685
2019-02-02	-0.00062054300798
2019-02-03	-0.00062054300798
2019-02-04	-0.00126211700285
2019-02-05	-0.000873918245083
2019-02-06	-0.000898572697523
2019-02-07	-0.000898572697523
2019-02-08	-0.00069361266473
2019-02-09	-0.0012286581436
2019-02-10	-0.0012286581436
2019-02-11	-0.000587084148728
2019-02-12	-0.000587084148728
2019-02-13	-6.72205346941e-18
2019-02-14	-6.6949484151e-18
2019-02-15	-2.63306241889e-18
2019-02-16	-2.63306241889e-18
2019-02-17	-2.63306241889e-18
2019-02-18	-2.63306241889e-18
2019-02-19	-2.63306241889e-18
2019-02-20	-0.000407581006725
2019-02-21	-0.000195626788836
2019-02-22	-0.000423469121942
2019-02-23	-0.000423469121942
2019-02-24	-0.000423469121942
2019-02-25	-0.000423469121942
2019-02-26	0.000649031950559
2019-02-27	0.000854551934856
2019-02-28	0.000838560875893
2019-03-01	0.001066403209
2019-03-02	0.001066403209
2019-03-03	0.001066403209
2019-03-04	0.001066403209
2019-03-05	-6.09786350266e-06
2019-03-06	0.000195963158926
2019-03-07	0.000859291084855
2019-03-08	0.000859291084855
2019-03-09	0.000859291084855
2019-03-10	0.000859291084855
2019-03-11	0.000859291084855
2019-03-12	0.000859291084855
2019-03-13	0.000859291084855
2019-03-14	-2.60208521397e-18
2019-03-15	-2.60208521397e-18
2019-03-16	-2.60208521397e-18
2019-03-17	-2.60208521397e-18
2019-03-18	-2.60208521397e-18
2019-03-19	-2.60208521397e-18
2019-03-20	-2.60208521397e-18
2019-03-21	-6.50521303491e-18
2019-03-22	-0.00139827546027
2019-03-23	-0.00139827546027
2019-03-24	-0.00139827546027
2019-03-25	-0.00180702265013
2019-03-26	-0.00200298580905
2019-03-27	-0.00218755576107
2019-03-28	-0.00236793094144
2019-03-29	-0.000752876812197
2019-03-30	-0.000752876812197
2019-03-31	-0.000752876812197
2019-04-01	-0.000344129622334
2019-04-02	-0.000148166463408
2019-04-03	3.64034886038e-05
2019-04-04	0.000216778668979
2019-04-05	-0.000403551251009
2019-04-06	-0.000403551251009
2019-04-07	-0.000403551251009
2019-04-08	-0.000403551251009
2019-04-09	-0.000403551251009
2019-04-10	-0.000403551251009
2019-04-11	-0.000403551251009
2019-04-12	-7.26415455565e-18
2019-04-13	-7.26415455565e-18
2019-04-14	-7.26415455565e-18
2019-04-15	-7.26415455565e-18
2019-04-16	-7.26415455565e-18
2019-04-17	-7.26415455565e-18
2019-04-18	-7.18283939272e-18
2019-04-19	-7.18283939272e-18
2019-04-20	-7.18283939272e-18
2019-04-21	-7.18283939272e-18
2019-04-22	-3.28358372238e-18
2019-04-23	-0.000402982067298
2019-04-24	-0.000402982067298
2019-04-25	-0.000402982067298
2019-04-26	-0.000402982067298
2019-04-27	-0.000402982067298
2019-04-28	-0.000402982067298
2019-04-29	-0.000402982067298
2019-04-30	-3.28358372238e-18
2019-05-01	-3.28358372238e-18
2019-05-02	-7.18283939272e-18
2019-05-03	-7.1557343384e-18
2019-05-04	-7.1557343384e-18
2019-05-05	-7.1557343384e-18
2019-05-06	-7.1557343384e-18
2019-05-07	-7.1557343384e-18
2019-05-08	-7.1557343384e-18
2019-05-09	-7.26415455565e-18
2019-05-10	-3.22162931253e-18
2019-05-11	-3.22162931253e-18
2019-05-12	-3.22162931253e-18
2019-05-13	-0.00160313501959
2019-05-14	-0.00142827927558
2019-05-15	-0.00127180923959
2019-05-16	-0.00145150375891
2019-05-17	-0.00285402830309
2019-05-18	-0.00285402830309
2019-05-19	-0.00285402830309
2019-05-20	-0.0012508932835
2019-05-21	-0.00142574902751
2019-05-22	-0.0015822190635
2019-05-23	-0.00140252454418
2019-05-24	-6.72205346941e-18
2019-05-25	-6.72205346941e-18
2019-05-26	-6.72205346941e-18
