Date	FederalReserve Hawkish-Dovish
2019-07-27	-0.239103040599
2019-07-28	-0.24250648563
2019-07-29	-0.226555978102
2019-07-30	-0.254701545272
2019-07-31	-0.293264981295
2019-08-01	-0.302996261075
2019-08-02	-0.29052484667
2019-08-03	-0.308047186616
2019-08-04	-0.28777622232
2019-08-05	-0.271801693097
2019-08-06	-0.23088456569
2019-08-07	-0.195453498654
2019-08-08	-0.184394356135
2019-08-09	-0.169960291678
2019-08-10	-0.15634017196
2019-08-11	-0.14712782951
2019-08-12	-0.147836948092
2019-08-13	-0.14674712219
2019-08-14	-0.132558091904
2019-08-15	-0.118020893162
2019-08-16	-0.120912826884
2019-08-17	-0.115112105866
2019-08-18	-0.113728762674
2019-08-19	-0.104692409765
2019-08-20	-0.125696653047
2019-08-21	-0.151382383354
2019-08-22	-0.182052338229
2019-08-23	-0.206617087751
2019-08-24	-0.213275284627
2019-08-25	-0.221389896451
2019-08-26	-0.214891267664
2019-08-27	-0.190058374768
2019-08-28	-0.170028587412
2019-08-29	-0.139809452542
2019-08-30	-0.112932676043
2019-08-31	-0.107219026947
2019-09-01	-0.0861586440305
2019-09-02	-0.0819541712289
2019-09-03	-0.101635965224
2019-09-04	-0.106473938149
2019-09-05	-0.106227040175
2019-09-06	-0.135825934715
2019-09-07	-0.137653318561
2019-09-08	-0.147032162882
2019-09-09	-0.155700947867
2019-09-10	-0.142038668365
2019-09-11	-0.136545908226
2019-09-12	-0.147423094286
2019-09-13	-0.12810037012
2019-09-14	-0.132554157279
2019-09-15	-0.134439433128
2019-09-16	-0.138049082372
2019-09-17	-0.173126324374
2019-09-18	-0.207268652448
2019-09-19	-0.218109411253
2019-09-20	-0.226369785545
2019-09-21	-0.216825129659
2019-09-22	-0.223372897671
2019-09-23	-0.21451769653
2019-09-24	-0.178638996983
2019-09-25	-0.137930130443
2019-09-26	-0.117181938206
2019-09-27	-0.0966463490976
2019-09-28	-0.0971947649002
2019-09-29	-0.0874874202732
2019-09-30	-0.0896470224567
2019-10-01	-0.098781597925
2019-10-02	-0.111129581304
2019-10-03	-0.130194654953
2019-10-04	-0.158012178172
2019-10-05	-0.17224617521
2019-10-06	-0.188929459712
2019-10-07	-0.198721524607
2019-10-08	-0.194143870029
2019-10-09	-0.199239362048
