Date	RBNZ Hawkish-Dovish
2019-06-25	-0.0252927032826
2019-06-26	-0.0352506139156
2019-06-27	-0.0352898624373
2019-06-28	-0.0385748299016
2019-06-29	-0.0394167923023
2019-06-30	-0.0382622506414
2019-07-01	-0.0313455306729
2019-07-02	-0.0255367313249
2019-07-03	-0.0150426479295
2019-07-04	-0.013684592719
2019-07-05	-0.0134983575661
2019-07-06	-0.0120406316186
2019-07-07	-0.00965761494734
2019-07-08	-0.00986929130209
2019-07-09	-0.00915040080272
2019-07-10	-0.00919324134486
2019-07-11	-0.0085987166595
2019-07-12	-0.0048889039673
2019-07-13	-0.0048889039673
2019-07-14	-0.0066790294044
2019-07-15	-0.00862687269967
2019-07-16	-0.012350013626
2019-07-17	-0.0133233063751
2019-07-18	-0.0133853798701
2019-07-19	-0.0131812982375
2019-07-20	-0.0131812982375
2019-07-21	-0.0107693391226
2019-07-22	-0.00985235070559
2019-07-23	-0.0137465928164
2019-07-24	-0.0154696347382
2019-07-25	-0.0183262754865
2019-07-26	-0.0223962795565
2019-07-27	-0.0253117314515
2019-07-28	-0.0286604587163
2019-07-29	-0.0299403483545
2019-07-30	-0.0248598489599
2019-07-31	-0.0251811660615
2019-08-01	-0.0216377121264
2019-08-02	-0.0211194049782
2019-08-03	-0.0211075535478
2019-08-04	-0.0211229609186
2019-08-05	-0.0204358317977
2019-08-06	-0.0370595019844
2019-08-07	-0.0556275048135
2019-08-08	-0.0641989333849
2019-08-09	-0.0660636210264
2019-08-10	-0.067006174408
2019-08-11	-0.0767996799108
2019-08-12	-0.0828613426508
2019-08-13	-0.0652100087221
2019-08-14	-0.0437485388963
2019-08-15	-0.0360503202446
2019-08-16	-0.0331947551435
2019-08-17	-0.0304779067745
2019-08-18	-0.0185361735594
2019-08-19	-0.0125682239027
2019-08-20	-0.0104720296371
2019-08-21	-0.0112589525799
2019-08-22	-0.0131114120526
2019-08-23	-0.0156316947987
2019-08-24	-0.0145023893216
2019-08-25	-0.0160750802536
2019-08-26	-0.0144880047766
2019-08-27	-0.0158756002794
2019-08-28	-0.0154799579519
2019-08-29	-0.0147476440413
2019-08-30	-0.0119649859631
2019-08-31	-0.0119649859631
2019-09-01	-0.00931402867296
2019-09-02	-0.00924175918179
2019-09-03	-0.00803068108687
2019-09-04	-0.00760107528228
2019-09-05	-0.00679678044265
2019-09-06	-0.00568036940945
2019-09-07	-0.00568036940945
2019-09-08	-0.00689669098963
2019-09-09	-0.00676737507084
2019-09-10	-0.0071355856274
2019-09-11	-0.00715473649461
2019-09-12	-0.00596567585251
2019-09-13	-0.00578544600143
2019-09-14	-0.00578544600143
2019-09-15	-0.0034617339079
2019-09-16	-0.00338740581202
2019-09-17	-0.00267578866205
2019-09-18	-0.00381493895315
2019-09-19	-0.00432943046404
2019-09-20	-0.00754111036426
2019-09-21	-0.0148671176903
2019-09-22	-0.024389241368
2019-09-23	-0.0286993655657
2019-09-24	-0.0360358236868
2019-09-25	-0.0439819862317
2019-09-26	-0.0523188738892
2019-09-27	-0.0483600380566
2019-09-28	-0.0418411332327
2019-09-29	-0.0353651598775
2019-09-30	-0.0343776847449
2019-10-01	-0.0305007300833
2019-10-02	-0.0209288961234
2019-10-03	-0.0127143244269
2019-10-04	-0.014321007965
2019-10-05	-0.014207386739
2019-10-06	-0.0149068697965
2019-10-07	-0.0132590749841
2019-10-08	-0.0109578726829
2019-10-09	-0.0113642937043
