Date	CBRT Excess Sentiment
2019-08-21	0.118518061195
2019-08-22	0.211559460639
2019-08-23	0.655162514395
2019-08-24	0.592856495282
2019-08-25	0.278551475674
2019-08-26	-0.336150777833
2019-08-27	-0.317480218894
2019-08-28	-0.179134483086
2019-08-29	-0.341615484796
2019-08-30	-0.336938538347
2019-08-31	-0.374819278162
2019-09-01	-0.235436792566
2019-09-02	-0.0604742276958
2019-09-03	-0.652758142749
2019-09-04	-0.740608582241
2019-09-05	-1.71555840907
2019-09-06	-1.84554201846
2019-09-07	-1.85394185474
2019-09-08	-2.00551522688
2019-09-09	-1.65333155696
2019-09-10	-1.25336062134
2019-09-11	-1.81938762178
2019-09-12	-1.51991877488
2019-09-13	-1.22547967054
2019-09-14	-1.10690931863
2019-09-15	-0.649567210559
2019-09-16	-1.24136117687
2019-09-17	-0.769373598997
2019-09-18	0.8797014559
2019-09-19	0.459149130356
2019-09-20	0.0136801957653
2019-09-21	-0.13631154098
2019-09-22	-0.0594668892919
2019-09-23	0.22341153955
2019-09-24	-0.530569950543
2019-09-25	-0.592913064302
2019-09-26	-1.00142813217
2019-09-27	0.189880650856
2019-09-28	0.583399149145
2019-09-29	0.602810947863
2019-09-30	0.717346972837
2019-10-01	0.185147496937
2019-10-02	-0.367488638784
2019-10-03	0.162782297547
2019-10-04	0.00043335560476
2019-10-05	-0.0797537342066
2019-10-06	0.0128918118618
