Date	BOC Hawkish	BOC Dovish
2017-11-14	0.0211872249252	0.0121391309493
2017-11-15	0.0192511201519	0.011735828138
2017-11-16	0.0190372170286	0.0117752465997
2017-11-17	0.0210130392046	0.0118944025424
2017-11-18	0.0169545976462	0.0118944025424
2017-11-19	0.0113796847542	0.00701635376189
2017-11-20	0.011679631424	0.00702546030215
2017-11-21	0.0117710965815	0.0061851241677
2017-11-22	0.0130725102226	0.00504974219499
2017-11-23	0.0123969562683	0.00456559519445
2017-11-24	0.0112977263399	0.0043437135978
2017-11-25	0.0121635272057	0.0043437135978
2017-11-26	0.0127984478407	0.00561355486764
2017-11-27	0.0125260415562	0.00677720973871
2017-11-28	0.0136857435323	0.00772959069109
2017-11-29	0.0124903219771	0.00835520120292
2017-11-30	0.0119985298187	0.0079623327545
2017-12-01	0.0164059116258	0.00802550770452
2017-12-02	0.01554011076	0.00802550770452
2017-12-03	0.01559532125	0.00675566643467
2017-12-04	0.0168031669023	0.00591658781782
2017-12-05	0.0175754957343	0.00648720412404
2017-12-06	0.0256701631667	0.0103930226754
2017-12-07	0.0297601552691	0.0124192635518
2017-12-08	0.0271492504421	0.0141194785215
2017-12-09	0.0340990573919	0.0164360808381
2017-12-10	0.0341340894287	0.0178864071616
2017-12-11	0.0359565468067	0.0197780280074
2017-12-12	0.0359516564485	0.0202209547331
2017-12-13	0.029812813519	0.0171738088495
2017-12-14	0.0316687182939	0.0182674887809
2017-12-15	0.0323871096005	0.0208461501831
2017-12-16	0.027148166637	0.0202404118528
2017-12-17	0.0283622407087	0.0207293227628
2017-12-18	0.0257789851843	0.0179904494356
2017-12-19	0.0233089255088	0.0175157273601
2017-12-20	0.0198244950081	0.0151176458253
2017-12-21	0.0182105282535	0.0127465331467
2017-12-22	0.0145299520729	0.00716367006383
2017-12-23	0.0172282591625	0.00809830872302
2017-12-24	0.0211029754175	0.011973024978
2017-12-25	0.01892432618	0.0113505537673
2017-12-26	0.0200503357846	0.0119418174979
2017-12-27	0.0237202247928	0.012657893402
2017-12-28	0.0202657848744	0.0123188703021
2017-12-29	0.0233121896891	0.0144957787595
2017-12-30	0.0211826538716	0.0141299113724
2017-12-31	0.0171215487618	0.010945230452
2018-01-01	0.0171215487618	0.0124569462494
2018-01-02	0.0187932528301	0.0113574426022
2018-01-03	0.0173476051347	0.0106413666982
2018-01-04	0.0172153552353	0.0105884667384
2018-01-05	0.0190109983509	0.00961059345062
2018-01-06	0.025134724437	0.0119994922726
2018-01-07	0.0270448797214	0.0102859706204
2018-01-08	0.0370582308563	0.0117782601634
2018-01-09	0.0399009972165	0.0121461931392
2018-01-10	0.0419649994483	0.0128015011339
2018-01-11	0.0448302879112	0.0130491439225
2018-01-12	0.0432025256953	0.0137786801815
2018-01-13	0.0405711701227	0.0105531475442
2018-01-14	0.0478208648724	0.0136056505967
2018-01-15	0.0435990195291	0.012210396865
2018-01-16	0.044197890118	0.0119669216091
2018-01-17	0.0517939908353	0.0139301763144
2018-01-18	0.0525469225145	0.0173513581455
2018-01-19	0.0544601375046	0.0181651084977
2018-01-20	0.0514353844799	0.0180957334283
2018-01-21	0.0449279724108	0.0147568060806
2018-01-22	0.0408645772184	0.0151641835041
2018-01-23	0.0334322650693	0.0155479657007
2018-01-24	0.0229133862639	0.0129294030007
2018-01-25	0.0189932970086	0.0099349539799
2018-01-26	0.0140366037576	0.00683548934198
2018-01-27	0.012134659548	0.00630717150597
2018-01-28	0.00899359570754	0.00567784488545
2018-01-29	0.0105055440186	0.00660722395334
2018-01-30	0.0118698475689	0.0051160220446
2018-01-31	0.0136045237709	0.00542658105081
2018-02-01	0.0164721904814	0.00410137564397
2018-02-02	0.0176258813808	0.0044008665095
2018-02-03	0.0184711899184	0.00355555797189
2018-02-04	0.0172069674153	0.00355555797189
2018-02-05	0.0159392950929	0.00061004987174
2018-02-06	0.0142700559687	0.00061004987174
2018-02-07	0.012728543196	0.000299490865529
2018-02-08	0.0116169035716	0.00170005108962
2018-02-09	0.0140028056969	0.00289488180209
2018-02-10	0.0123121886217	0.00289488180209
2018-02-11	0.0123121886217	0.00289488180209
2018-02-12	0.0132913958946	0.00289488180209
2018-02-13	0.0141472976357	0.00289488180209
2018-02-14	0.0129898515631	0.00289488180209
2018-02-15	0.0127888034019	0.00235837687754
2018-02-16	0.0103766425987	0.00120257933475
2018-02-17	0.0103766425987	0.00120257933475
2018-02-18	0.0110873746527	0.00120257933475
2018-02-19	0.00993953259578	0.00264558077775
2018-02-20	0.0100507389062	0.00327490739826
2018-02-21	0.00902298967704	0.00327490739826
2018-02-22	0.00968022031123	0.0029550697858
2018-02-23	0.0142027826412	0.00606266103881
2018-02-24	0.01594494292	0.00606266103881
2018-02-25	0.0183947671239	0.00669477229039
2018-02-26	0.0175028694235	0.00525177084739
2018-02-27	0.0182468864094	0.00495622259804
2018-02-28	0.0187995252599	0.00550886144855
2018-03-01	0.0171453494653	0.00550271209615
2018-03-02	0.0143258005931	0.00487614568011
2018-03-03	0.0133862085327	0.00728385033501
2018-03-04	0.0102256522748	0.00665173908343
2018-03-05	0.0165967113367	0.0077721872627
2018-03-06	0.020308326824	0.0102955517487
2018-03-07	0.0248486342429	0.015599801108
2018-03-08	0.0258927955399	0.0179891332417
2018-03-09	0.0257340081605	0.0157287121302
2018-03-10	0.0293135608887	0.0150738558539
2018-03-11	0.0358733276526	0.017989307749
2018-03-12	0.0331298003351	0.0179369503574
2018-03-13	0.0326103198156	0.0208518132723
2018-03-14	0.0307980177455	0.0206614923157
2018-03-15	0.0342672057632	0.0227980577321
2018-03-16	0.0360297542009	0.0272846568715
2018-03-17	0.0327058343126	0.0255318084929
2018-03-18	0.0290032104058	0.025473499455
2018-03-19	0.0289899914605	0.0272342629813
2018-03-20	0.02752438879	0.0214622572092
2018-03-21	0.0273682021503	0.0166635948337
2018-03-22	0.0274324894717	0.0148300668526
2018-03-23	0.0288181936018	0.0113985449566
2018-03-24	0.0315822572355	0.0133096773025
2018-03-25	0.0328361112951	0.0104525344454
2018-03-26	0.0311202488423	0.010277856556
2018-03-27	0.028703382276	0.0108402862523
2018-03-28	0.0272886511603	0.0101623509796
2018-03-29	0.0249149688132	0.00790505437589
2018-03-30	0.0183196753285	0.00629084937185
2018-03-31	0.015503446854	0.00437971702594
2018-04-01	0.0131488902183	0.00437971702594
2018-04-02	0.0103385857686	0.00172554060127
2018-04-03	0.0102233767061	0.00236023780043
2018-04-04	0.00923515098381	0.00241076843607
2018-04-05	0.00721019974304	0.00200005683224
2018-04-06	0.00895818575915	0.00227691176026
2018-04-07	0.00933911209386	0.00227691176026
2018-04-08	0.0108830018458	0.00227691176026
2018-04-09	0.0148581571253	0.00525827821988
2018-04-10	0.0151439763495	0.00480262438425
2018-04-11	0.0187661049716	0.00528606236768
2018-04-12	0.0190192135276	0.0047236326714
2018-04-13	0.0195194952396	0.00674418793552
2018-04-14	0.0197376691242	0.00674418793552
2018-04-15	0.0204874127289	0.00674418793552
2018-04-16	0.018493327227	0.00420305920427
2018-04-17	0.0222547696117	0.00534956600601
2018-04-18	0.0305095654649	0.011599756016
2018-04-19	0.0357480916055	0.0162653858761
2018-04-20	0.0399827774192	0.0178289795449
2018-04-21	0.0442754129354	0.0184842875397
2018-04-22	0.0457731895057	0.022182854345
2018-04-23	0.0495159451514	0.0246045293283
2018-04-24	0.0490765834443	0.0254886803114
2018-04-25	0.0403087125512	0.0198665124199
2018-04-26	0.0331978035198	0.0163083022719
2018-04-27	0.027900889132	0.0129195534286
2018-04-28	0.0241432990946	0.0122642454339
2018-04-29	0.0195024783651	0.0099262228462
2018-04-30	0.0192731584362	0.0104656706788
2018-05-01	0.0202262890286	0.00933872765979
2018-05-02	0.0185935369227	0.00996478929532
2018-05-03	0.0201285910159	0.00951671024259
2018-05-04	0.0202300844188	0.0100469614905
2018-05-05	0.0191640163594	0.0111210753466
2018-05-06	0.0182569868809	0.0101908237279
2018-05-07	0.0141516918518	0.0072525333388
2018-05-08	0.00885067731933	0.00560734551319
2018-05-09	0.00785335531361	0.00382940356718
2018-05-10	0.00622806702165	0.00317006290784
2018-05-11	0.0113972905652	0.00701408329807
2018-05-12	0.011422077808	0.00593996944201
2018-05-13	0.0118629949156	0.00595059395062
2018-05-14	0.011335667665	0.00613393620661
2018-05-15	0.0117301322169	0.00634683805886
2018-05-16	0.0113071058635	0.00711857532519
2018-05-17	0.0141431476876	0.00818150049526
2018-05-18	0.01091411946	0.0038275846768
2018-05-19	0.0126838356875	0.00440130814209
2018-05-20	0.0146560459931	0.00492564199976
2018-05-21	0.0173302306707	0.00640087032414
2018-05-22	0.0194967319137	0.00638917571536
2018-05-23	0.0195063697712	0.0058109042651
2018-05-24	0.0172750818136	0.00551396913716
2018-05-25	0.0163373927634	0.00602386456539
2018-05-26	0.0166084928624	0.00806657228796
2018-05-27	0.0167463858574	0.00965234173087
2018-05-28	0.0142216959675	0.0085420789979
2018-05-29	0.0140695485148	0.0092227059696
2018-05-30	0.0210414709674	0.0106548105095
2018-05-31	0.030302961517	0.0132256296436
2018-06-01	0.0329001700408	0.0136833326746
2018-06-02	0.0356717826647	0.0120521231616
2018-06-03	0.0340053266086	0.00950110275341
2018-06-04	0.0365709662676	0.00871328835473
2018-06-05	0.0350339087227	0.00783145413956
2018-06-06	0.0292199993935	0.00622192650934
2018-06-07	0.0238632579202	0.00520046810876
2018-06-08	0.0247931957078	0.00520653447192
2018-06-09	0.0207371532281	0.00422131279704
2018-06-10	0.0219350545154	0.00422131279704
2018-06-11	0.0192871890025	0.00446232526753
2018-06-12	0.0188035938857	0.00446232526753
2018-06-13	0.0198705372589	0.00596737290567
2018-06-14	0.0167248751103	0.00498713561467
2018-06-15	0.0123676188418	0.00489713300742
2018-06-16	0.0105123312722	0.00489713300742
2018-06-17	0.0096793450165	0.00489713300742
2018-06-18	0.0109690015383	0.00562730006332
2018-06-19	0.0105605649972	0.00606417205982
2018-06-20	0.00902562167883	0.00539807657427
2018-06-21	0.00927196977218	0.00406296308962
2018-06-22	0.0115323796168	0.00391821713065
2018-06-23	0.0155144602539	0.00441597721029
2018-06-24	0.0218058271209	0.00609172082152
2018-06-25	0.0218156790254	0.00489697769129
2018-06-26	0.0250253106754	0.00574710698179
2018-06-27	0.0297593859252	0.00824127785674
2018-06-28	0.0336788162928	0.0101320341593
2018-06-29	0.0355754457158	0.0109284475794
2018-06-30	0.0383273718127	0.0123546894238
2018-07-01	0.0324173148642	0.0106789458125
2018-07-02	0.032931511432	0.0134218029554
2018-07-03	0.0348479806382	0.0139149529813
2018-07-04	0.0346231950718	0.0111820337266
2018-07-05	0.0345860607418	0.011863173613
2018-07-06	0.0367838126995	0.0121644256458
2018-07-07	0.040872316788	0.0138479273293
2018-07-08	0.048671041866	0.0195056359573
2018-07-09	0.0565185407394	0.0219452934607
2018-07-10	0.0597603224542	0.0225864496539
2018-07-11	0.0737074827136	0.0253138662019
2018-07-12	0.0745586926739	0.0260901842987
2018-07-13	0.0717416000492	0.0258426987519
2018-07-14	0.0656114771308	0.0264062066147
2018-07-15	0.0566071328188	0.0207484979867
2018-07-16	0.0503535114965	0.0170965955853
2018-07-17	0.0429834771585	0.0161100083088
2018-07-18	0.0238524905596	0.0125662652302
2018-07-19	0.0184932583331	0.00921805094447
2018-07-20	0.0162197445673	0.00762726196143
2018-07-21	0.0161984349038	0.00423476353124
2018-07-22	0.0191949928084	0.00423476353124
2018-07-23	0.0163054361174	0.00353111014514
2018-07-24	0.0169302553	0.00284531333816
2018-07-25	0.0169862035652	0.00284531333816
2018-07-26	0.0160139041368	0.00284531333816
2018-07-27	0.014541519198	0.00342850917754
2018-07-28	0.00987044095746	0.00264999613745
2018-07-29	0.0068085546545	0.00300983780711
2018-07-30	0.00620835575946	0.0024652053176
2018-07-31	0.00782359815719	0.00263497734747
2018-08-01	0.0100603197689	0.00334926306176
2018-08-02	0.0119590043412	0.00360077211609
2018-08-03	0.016821173474	0.00334925217282
2018-08-04	0.0245622009194	0.00897909031498
2018-08-05	0.026326629032	0.00915031609088
2018-08-06	0.0269994067631	0.00912128252808
2018-08-07	0.0235397712527	0.00820258707562
2018-08-08	0.0210594132559	0.00748830136133
2018-08-09	0.0199251372441	0.0079896626251
2018-08-10	0.0173715160815	0.00822683980174
2018-08-11	0.0107687925632	0.00259700165958
2018-08-12	0.00898065723472	0.0024020686678
2018-08-13	0.00914752545906	0.00299208839294
2018-08-14	0.00910224496559	0.00299208839294
2018-08-15	0.00935632559019	0.00316588053753
2018-08-16	0.0107366726227	0.0029921607986
2018-08-17	0.0109112231551	0.00298280987722
2018-08-18	0.0129274933604	0.00298280987722
2018-08-19	0.0187278341153	0.00313759344013
2018-08-20	0.0216541541292	0.00402413531243
2018-08-21	0.022414347847	0.00439615912195
2018-08-22	0.0237862834825	0.00422236697735
2018-08-23	0.0228142323148	0.00490125385976
2018-08-24	0.0205459565834	0.00449530200534
2018-08-25	0.0173913824509	0.00449530200534
2018-08-26	0.0135883269986	0.00504145943588
2018-08-27	0.0101447446188	0.00350649881485
2018-08-28	0.00978308221511	0.00332394071204
2018-08-29	0.00939562184174	0.00389422870747
2018-08-30	0.0114986204707	0.00380118323659
2018-08-31	0.014748241121	0.00639610591745
2018-09-01	0.022074248447	0.0116289682932
2018-09-02	0.0216800659241	0.0109150990515
