Date	Riksbank Hawkish	Riksbank Dovish
2018-08-31	0.0045793048007	0.00281428198192
2018-09-01	0.0045793048007	0.00281428198192
2018-09-02	0.0045793048007	0.00281428198192
2018-09-03	0.00493422937922	0.00387905571751
2018-09-04	0.00364489918867	0.00274226147726
2018-09-05	0.00384209877446	0.00275786935924
2018-09-06	0.00726462790254	0.00375153040646
2018-09-07	0.011168340705	0.00674878925682
2018-09-08	0.0116413776019	0.0072218261537
2018-09-09	0.0116413776019	0.0072218261537
2018-09-10	0.0124069012027	0.00727750059739
2018-09-11	0.012514968298	0.00745584909035
2018-09-12	0.0116424844402	0.00733524493178
2018-09-13	0.00817505623467	0.00575908788922
2018-09-14	0.00409082230406	0.00195198129024
2018-09-15	0.00361778540718	0.00147894439336
2018-09-16	0.00361778540718	0.00147894439336
2018-09-17	0.00417209857442	0.000860924618039
2018-09-18	0.00491148910623	0.000843996625487
2018-09-19	0.00504950874113	0.000663848904356
2018-09-20	0.00407503982669	0.000663848904356
2018-09-21	0.00494947260467	0.00103978875398
2018-09-22	0.00494947260467	0.00103978875398
2018-09-23	0.00494947260467	0.00103978875398
2018-09-24	0.00429148807565	0.00155413716752
2018-09-25	0.00283870357201	0.00139271666711
2018-09-26	0.00368355230437	0.00139271666711
2018-09-27	0.00368355230437	0.00139271666711
2018-09-28	0.00314504387113	0.00101677681749
2018-09-29	0.00314504387113	0.00101677681749
2018-09-30	0.00314504387113	0.00101677681749
2018-10-01	0.00230485190266	0.00017658484902
2018-10-02	0.00230485190266	0.00017658484902
2018-10-03	0.0014873186265	0.00052206766125
2018-10-04	0.0014873186265	0.00052206766125
2018-10-05	0.000715903675982	0.00052206766125
2018-10-06	0.000715903675982	0.00052206766125
2018-10-07	0.000715903675982	0.00052206766125
2018-10-08	0.000539318826962	0.00034548281223
2018-10-09	0.000715685669995	0.000874583341331
2018-10-10	0.000549221833777	0.000529100529101
2018-10-11	0.00154358709728	0.000529100529101
2018-10-12	0.00193443243122	0.000918888094877
2018-10-13	0.00193443243122	0.000918888094877
2018-10-14	0.00193443243122	0.000918888094877
2018-10-15	0.00211101728024	0.000918888094877
2018-10-16	0.00272130871285	0.000389787565777
2018-10-17	0.00254228973684	0.000389787565777
2018-10-18	0.00154792447333	0.000563791393861
2018-10-19	0.0017950168822	0.000174003828084
2018-10-20	0.0017950168822	0.000174003828084
2018-10-21	0.0017950168822	0.000174003828084
2018-10-22	0.0041078996701	0.00113149138075
2018-10-23	0.00469157370004	0.00113149138075
2018-10-24	0.00717460631054	0.00129702688811
2018-10-25	0.00868034694671	0.00112302306003
2018-10-26	0.00784857318918	0.00112302306003
2018-10-27	0.00784857318918	0.00112302306003
2018-10-28	0.00784857318918	0.00112302306003
2018-10-29	0.00535910555225	0.000165535507366
2018-10-30	0.00462440013369	0.000165535507366
2018-10-31	0.00214136752319	4.33680868994e-19
2018-11-01	0.00170974074309	4.33680868994e-19
2018-11-02	0.00210546690059	0.000395726157499
2018-11-03	0.00210546690059	0.000395726157499
2018-11-04	0.00210546690059	0.000395726157499
2018-11-05	0.00230984049552	0.000395726157499
2018-11-06	0.00268451872064	0.00120397024721
2018-11-07	0.0030775232402	0.00179347702654
2018-11-08	0.00260113801533	0.00179347702654
2018-11-09	0.00267611084583	0.00163310036304
2018-11-10	0.00267611084583	0.00163310036304
2018-11-11	0.00267611084583	0.00163310036304
2018-11-12	0.00309195639499	0.00183984007774
2018-11-13	0.00208165128285	0.00103159598803
2018-11-14	0.00250966482569	0.000647343724297
2018-11-15	0.00191193619449	0.000647343724297
2018-11-16	0.00232854865281	0.000855649953457
2018-11-17	0.00232854865281	0.000855649953457
2018-11-18	0.00266000374065	0.00118710504129
2018-11-19	0.00203978459655	0.000980365326594
2018-11-20	0.00203978459655	0.000980365326594
2018-11-21	0.00179095802757	0.000775110810994
2018-11-22	0.00240938721743	0.00098125387428
2018-11-23	0.00152207577111	0.000537598151122
2018-11-24	0.00152207577111	0.000537598151122
2018-11-25	0.00119062068328	0.000206143063286
2018-11-26	0.00119062068328	0.000206143063286
2018-11-27	0.00154466564699	0.000206143063286
2018-11-28	0.00118132962558	0.000206143063286
2018-11-29	0.000935895586787	0.00130548302872
2018-11-30	0.0019505059764	0.00130548302872
2018-12-01	0.0019505059764	0.00130548302872
2018-12-02	0.0019505059764	0.00203064619043
2018-12-03	0.00266389994822	0.00203064619043
2018-12-04	0.00230985498451	0.00203064619043
2018-12-05	0.00289465030615	0.00282429698408
2018-12-06	0.00271264064019	0.00151881395536
2018-12-07	0.00169803025057	0.00151881395536
2018-12-08	0.00169803025057	0.00151881395536
2018-12-09	0.00169803025057	0.000793650793651
2018-12-10	0.000984636278754	0.000793650793651
2018-12-11	0.000984636278754	0.000793650793651
2018-12-12	0.00102885729072	0.0
2018-12-13	0.000837871805614	0.0
2018-12-14	0.00210489746288	0.00126702565727
2018-12-15	0.00210489746288	0.00126702565727
2018-12-16	0.00210489746288	0.00126702565727
2018-12-17	0.00231436541429	0.00147649360867
2018-12-18	0.00286171078922	0.00147649360867
2018-12-19	0.0020238389836	0.00147649360867
2018-12-20	0.00800554200964	0.00552293977335
2018-12-21	0.00779359126269	0.0046779440802
2018-12-22	0.00779359126269	0.0046779440802
2018-12-23	0.00779359126269	0.0046779440802
2018-12-24	0.00758412331129	0.0044684761288
2018-12-25	0.00703677793636	0.0044684761288
2018-12-26	0.00703677793636	0.0044684761288
2018-12-27	0.00105507491032	0.000422029964127
2018-12-28	4.95635278851e-19	7.43452918276e-19
2018-12-29	0.00248447204969	0.00248447204969
2018-12-30	0.00248447204969	0.00248447204969
2018-12-31	0.00248447204969	0.00248447204969
2019-01-01	0.00248447204969	0.00248447204969
2019-01-02	0.00248447204969	0.00248447204969
2019-01-03	0.00248447204969	0.00248447204969
2019-01-04	0.00248447204969	0.00248447204969
2019-01-05	4.95635278851e-19	4.95635278851e-19
2019-01-06	4.95635278851e-19	4.95635278851e-19
2019-01-07	4.95635278851e-19	4.95635278851e-19
2019-01-08	0.000730727073438	4.95635278851e-19
2019-01-09	0.00145589023515	0.000725163161711
2019-01-10	0.00183035194644	0.001099624873
2019-01-11	0.00183035194644	0.001099624873
2019-01-12	0.00183035194644	0.001099624873
2019-01-13	0.00183035194644	0.001099624873
2019-01-14	0.0020163638512	0.00147164868253
2019-01-15	0.00128563677776	0.00147164868253
2019-01-16	0.000762820843895	0.000948832748657
2019-01-17	0.000388359132605	0.000574371037367
2019-01-18	0.000388359132605	0.000574371037367
2019-01-19	0.000388359132605	0.000574371037367
2019-01-20	0.000388359132605	0.000574371037367
2019-01-21	0.000202347227843	0.000202347227843
2019-01-22	0.000202347227843	0.000202347227843
2019-01-23	5.57589688707e-19	6.50521303491e-19
2019-01-24	5.57589688707e-19	6.50521303491e-19
2019-01-25	5.57589688707e-19	0.000224971878515
2019-01-26	5.57589688707e-19	0.000224971878515
2019-01-27	5.57589688707e-19	0.000224971878515
2019-01-28	5.57589688707e-19	0.000224971878515
2019-01-29	0.00116459627329	0.00119546877293
2019-01-30	0.00116459627329	0.00119546877293
2019-01-31	0.00116459627329	0.00119546877293
2019-02-01	0.00116459627329	0.00097049689441
2019-02-02	0.00116459627329	0.00097049689441
2019-02-03	0.00116459627329	0.00097049689441
2019-02-04	0.00116459627329	0.00097049689441
2019-02-05	4.95635278851e-19	0.000223214285714
2019-02-06	4.95635278851e-19	0.000223214285714
2019-02-07	4.95635278851e-19	0.000223214285714
2019-02-08	0.000911369332422	0.00113458361814
2019-02-09	0.000911369332422	0.00113458361814
2019-02-10	0.000911369332422	0.00113458361814
2019-02-11	0.001543480584	0.00113458361814
2019-02-12	0.00362291497785	0.00361463404442
2019-02-13	0.00818218549456	0.0105620938794
2019-02-14	0.00874022120885	0.0105620938794
2019-02-15	0.00782885187643	0.00986426287713
2019-02-16	0.00782885187643	0.00986426287713
2019-02-17	0.00782885187643	0.00986426287713
2019-02-18	0.00744475649786	0.00986426287713
2019-02-19	0.00577406929388	0.00818286613979
2019-02-20	0.0026413323007	0.00205056831824
2019-02-21	0.00229525080431	0.00289838518979
2019-02-22	0.00275093547052	0.00314053152587
2019-02-23	0.00275093547052	0.00314053152587
2019-02-24	0.00275093547052	0.00314053152587
2019-02-25	0.00271086303689	0.00334847496526
2019-02-26	0.00230211584702	0.0023266069906
2019-02-27	0.000875582323484	0.00151144497715
2019-02-28	0.000663628105595	0.000663628105595
2019-03-01	0.000207943439384	0.000451311655495
2019-03-02	0.000207943439384	0.000451311655495
2019-03-03	0.00102194425339	0.0012653124695
2019-03-04	0.00165433694845	0.00147753709734
2019-03-05	0.00238444159679	0.00172090531345
2019-03-06	0.00257466415718	0.00172090531345
2019-03-07	0.00300430969961	0.00215055085588
2019-03-08	0.00403950638698	0.00345997767082
2019-03-09	0.00499827915783	0.00441875044168
2019-03-10	0.0050799344119	0.00763520193399
2019-03-11	0.00423959827745	0.00721503386676
2019-03-12	0.00373097757153	0.00719314959307
2019-03-13	0.00373511847081	0.00719314959307
2019-03-14	0.00330547292838	0.00676350405064
2019-03-15	0.00227027624101	0.00521070901958
2019-03-16	0.00131150347015	0.00425193624873
2019-03-17	0.000415847402084	0.000221483942414
2019-03-18	0.000415847402084	0.000221483942414
2019-03-19	0.00019436345967	0.0
2019-03-20	0.000193836014732	0.0
2019-03-21	0.000805207524819	0.0
2019-03-22	0.00103825343486	0.000233045910044
2019-03-23	0.00103825343486	0.000233045910044
2019-03-24	0.00103825343486	0.000233045910044
2019-03-25	0.00165137421966	0.000846166694839
2019-03-26	0.00184733737858	0.000846166694839
2019-03-27	0.00183807131586	0.00121530659886
2019-03-28	0.00122669980578	0.00121530659886
2019-03-29	0.000993653895733	0.000982260688818
2019-03-30	0.000993653895733	0.000982260688818
2019-03-31	0.000993653895733	0.000982260688818
2019-04-01	0.000380533110938	0.000369139904024
2019-04-02	0.000184569952012	0.000369139904024
2019-04-03	0.000390320062451	0.0
2019-04-04	0.000390320062451	0.0
2019-04-05	0.000390320062451	0.0
2019-04-06	0.000390320062451	0.0
2019-04-07	0.000390320062451	0.0
2019-04-08	0.000390320062451	0.0
2019-04-09	0.000390320062451	0.0003861003861
2019-04-10	0.0	0.0003861003861
2019-04-11	0.000564652738566	0.000762535545144
2019-04-12	0.000979332398528	0.00117721520511
2019-04-13	0.000979332398528	0.00117721520511
2019-04-14	0.000979332398528	0.00117721520511
2019-04-15	0.000979332398528	0.00215568878632
2019-04-16	0.00136805931787	0.00176958840022
2019-04-17	0.00136805931787	0.00176958840022
2019-04-18	0.00195858563206	0.0015856830833
2019-04-19	0.00154390597209	0.00157684757918
2019-04-20	0.00154390597209	0.00157684757918
2019-04-21	0.00154390597209	0.00157684757918
2019-04-22	0.00154390597209	0.000834892446409
2019-04-23	0.00196114318735	0.0020438386483
2019-04-24	0.0032064731998	0.00328916866076
2019-04-25	0.00591704709029	0.00871955219062
2019-04-26	0.0098797972389	0.0126727331982
2019-04-27	0.0098797972389	0.0126727331982
2019-04-28	0.0098797972389	0.0126727331982
2019-04-29	0.0110380983972	0.0137875661012
2019-04-30	0.0102321342626	0.0142112729605
2019-05-01	0.00946458733663	0.0132048344913
2019-05-02	0.00580922782911	0.007792314555
2019-05-03	0.00282495126172	0.00441176297275
2019-05-04	0.00282495126172	0.00441176297275
2019-05-05	0.00282495126172	0.00441176297275
2019-05-06	0.00263846740176	0.00427518324434
2019-05-07	0.00339733668653	0.00548829000098
2019-05-08	0.00458068316816	0.00672595807384
2019-05-09	0.00512514913987	0.00708170919369
2019-05-10	0.00472739565157	0.007071102434
2019-05-11	0.00624178232497	0.0085854891074
2019-05-12	0.00624178232497	0.0085854891074
2019-05-13	0.0056262172532	0.00772696971104
2019-05-14	0.00486734796843	0.00523092138119
2019-05-15	0.00430150865224	0.00484965201701
2019-05-16	0.00390603828344	0.00464289650007
2019-05-17	0.00332531819052	0.00427611162605
2019-05-18	0.00181093151713	0.00276172495266
2019-05-19	0.00181093151713	0.00276172495266
2019-05-20	0.00181680132568	0.00240547272608
2019-05-21	0.00181680132568	0.00205576123806
2019-05-22	0.00072151107376	0.00096047098614
2019-05-23	0.000362122035126	0.000601081947506
2019-05-24	0.000362122035126	0.0
2019-05-25	0.000362122035126	0.0
2019-05-26	0.000362122035126	0.0
2019-05-27	0.000405268490375	0.000405268490375
2019-05-28	0.00058229097223	0.000405268490375
2019-05-29	0.00125853780232	0.000912453612945
2019-05-30	0.00144121957068	0.000912453612945
2019-05-31	0.00144121957068	0.000912453612945
2019-06-01	0.00144121957068	0.000912453612945
2019-06-02	0.00144121957068	0.000912453612945
2019-06-03	0.00103595108031	0.00050718512257
2019-06-04	0.00105042610898	0.000698682633102
2019-06-05	0.000374179278892	0.000191497510532
2019-06-06	0.000587223668031	0.000587223668031
2019-06-07	0.000587223668031	0.000587223668031
2019-06-08	0.000587223668031	0.000587223668031
2019-06-09	0.000587223668031	0.00140824173043
2019-06-10	0.000587223668031	0.00140824173043
2019-06-11	0.000395726157499	0.0012167442199
2019-06-12	0.000787115589984	0.00160813365238
2019-06-13	0.000391389432485	0.00121240749488
2019-06-14	0.000942252451215	0.00157964950737
2019-06-15	0.000942252451215	0.00157964950737
2019-06-16	0.00210684872451	0.00192322771826
2019-06-17	0.00210684872451	0.00192322771826
2019-06-18	0.00210684872451	0.00268513248017
2019-06-19	0.00189675008245	0.00283761541897
2019-06-20	0.0022593316633	0.00320019699982
2019-06-21	0.00170846864458	0.00283295498734
2019-06-22	0.00170846864458	0.00283295498734
2019-06-23	0.000543872371284	0.00166835871404
2019-06-24	0.000543872371284	0.00185485628958
2019-06-25	0.000543872371284	0.00126632184667
2019-06-26	0.000362581580856	0.000722449475389
2019-06-27	0.0	0.000359867894533
2019-06-28	0.0	0.000575664182837
2019-06-29	0.0	0.000575664182837
2019-06-30	0.0	0.00129899148844
2019-07-01	0.000362122035126	0.00147461594804
2019-07-02	0.000546216291385	0.00166943414155
2019-07-03	0.00238478955853	0.00461115136899
2019-07-04	0.00238478955853	0.00461115136899
2019-07-05	0.00260222813213	0.0059174250959
2019-07-06	0.0035121462395	0.0059174250959
2019-07-07	0.0035121462395	0.0051940977903
2019-07-08	0.00352745390809	0.00520940545889
2019-07-09	0.00334335965184	0.00484121694637
2019-07-10	0.00150478638469	0.00189949971894
2019-07-11	0.00317075889614	0.00314897910253
2019-07-12	0.00295332032254	0.00162690908731
2019-07-13	0.00204340221517	0.00162690908731
2019-07-14	0.00204340221517	0.00162690908731
2019-07-15	0.00166597251145	0.00163557976969
2019-07-16	0.00166597251145	0.00163557976969
2019-07-17	0.00166597251145	0.00163557976969
2019-07-18	0.000228937728938	0.000615038115038
2019-07-19	0.000228937728938	0.000615038115038
2019-07-20	0.000228937728938	0.000615038115038
2019-07-21	0.00111901338537	0.00150511377147
2019-07-22	0.00111901338537	0.00111901338537
2019-07-23	0.00148298062832	0.00130099700684
2019-07-24	0.00148298062832	0.00130099700684
2019-07-25	0.00144054047491	0.0010720592779
2019-07-26	0.00144054047491	0.0010720592779
2019-07-27	0.00144054047491	0.0010720592779
2019-07-28	0.00055046481848	0.000181983621474
2019-07-29	0.00055046481848	0.000181983621474
2019-07-30	0.000767217668447	0.00077429345722
2019-07-31	0.000767217668447	0.00077429345722
2019-08-01	0.00075018289583	0.000943756260135
2019-08-02	0.00075018289583	0.000943756260135
2019-08-03	0.00075018289583	0.000943756260135
2019-08-04	0.00075018289583	0.000943756260135
2019-08-05	0.00134480159659	0.00124106561051
2019-08-06	0.000764081503673	0.000466772153294
2019-08-07	0.000764081503673	0.000466772153294
2019-08-08	0.00093075315454	0.000633443804161
2019-08-09	0.00093075315454	0.000633443804161
2019-08-10	0.00093075315454	0.000633443804161
2019-08-11	0.00162088427945	0.000633443804161
2019-08-12	0.0010262655787	0.000336134453782
2019-08-13	0.0010262655787	0.000336134453782
2019-08-14	0.00116998503831	0.000479853913396
2019-08-15	0.000833850584529	0.000143719459615
2019-08-16	0.0010167662604	0.000143719459615
2019-08-17	0.0010167662604	0.000143719459615
2019-08-18	0.000326635135488	0.00110035211268
2019-08-19	0.000326635135488	0.00110035211268
2019-08-20	0.000326635135488	0.00126724129826
2019-08-21	0.000182915675873	0.00112352183864
2019-08-22	0.00034324916954	0.00144418882598
2019-08-23	0.000355760501679	0.00163961583399
2019-08-24	0.000355760501679	0.00163961583399
2019-08-25	0.000355760501679	0.000977533990942
2019-08-26	0.000355760501679	0.000977533990942
2019-08-27	0.000355760501679	0.000810644805361
2019-08-28	0.000672868476945	0.000969198792994
2019-08-29	0.000678647940089	0.000814644762471
2019-08-30	0.0013672379052	0.00256405509534
2019-08-31	0.0013672379052	0.00256405509534
2019-09-01	0.0013672379052	0.00374225833539
2019-09-02	0.0013672379052	0.00414867979445
2019-09-03	0.0013672379052	0.00414867979445
2019-09-04	0.00139026598436	0.00433026186124
2019-09-05	0.00462146914781	0.00756146502469
2019-09-06	0.00441289965864	0.00646093703876
2019-09-07	0.00736449351933	0.00941253089945
2019-09-08	0.0107258380571	0.0113011213872
2019-09-09	0.0115802468063	0.0120908721769
2019-09-10	0.0124697682438	0.0135141064769
2019-09-11	0.0121296321893	0.0133488261665
2019-09-12	0.00893466329691	0.0101538572741
2019-09-13	0.00845957646212	0.00950990856827
2019-09-14	0.00550798260144	0.00655831470759
2019-09-15	0.00324272867378	0.00429306077993
2019-09-16	0.0033021182798	0.00385838716043
2019-09-17	0.00506116496019	0.00425604344151
2019-09-18	0.00506116496019	0.0040811876975
2019-09-19	0.00520181207294	0.00422183481025
2019-09-20	0.00500145142377	0.00442275827023
2019-09-21	0.00500145142377	0.00442275827023
2019-09-22	0.0042463086486	0.00366761549506
2019-09-23	0.00352928321748	0.00349643563789
2019-09-24	0.00088071509962	0.00187933556022
2019-09-25	0.00088071509962	0.00209677413383
2019-09-26	0.000537720759027	0.00216547184758
2019-09-27	0.00130166269944	0.00278277699231
2019-09-28	0.00130166269944	0.00278277699231
2019-09-29	0.000960714864458	0.00372114685456
2019-09-30	0.000763941940413	0.00331805893807
2019-10-01	0.000763941940413	0.0031142684347
2019-10-02	0.000976843792659	0.00310973171335
2019-10-03	0.000976843792659	0.002698039659
2019-10-04	0.000910900921581	0.00237744947445
2019-10-05	0.000910900921581	0.00237744947445
2019-10-06	0.00245252476536	0.00263975562101
