Date	RBNZ Excess Sentiment
2019-08-01	-0.543491585991
2019-08-02	-0.396808067614
2019-08-03	-0.468595639078
2019-08-04	-0.82543079899
2019-08-05	-0.785657005433
2019-08-06	-0.692786114507
2019-08-07	-0.686278152954
2019-08-08	-0.637801946806
2019-08-09	-0.64246915114
2019-08-10	-0.667686688057
2019-08-11	-0.686698271345
2019-08-12	-0.705433913641
2019-08-13	-0.904200556006
2019-08-14	-0.905614769459
2019-08-15	-0.859521508573
2019-08-16	-0.802520368917
2019-08-17	-0.921976387143
2019-08-18	-1.13135336078
2019-08-19	-0.961541766183
2019-08-20	-0.721690123309
2019-08-21	-0.647242046865
2019-08-22	-0.830091156904
2019-08-23	-0.984054817765
2019-08-24	-0.754521108004
2019-08-25	-0.621016972881
2019-08-26	-0.885124860327
2019-08-27	-1.00517460887
2019-08-28	-0.946610505087
2019-08-29	-0.671372556049
2019-08-30	-0.524900327907
2019-08-31	-0.559802461225
2019-09-01	-0.237232056455
2019-09-02	-0.222042654475
2019-09-03	0.0224062942526
2019-09-04	-0.0239652374572
2019-09-05	-0.377744244854
2019-09-06	-0.518366128351
2019-09-07	-0.557138747658
2019-09-08	-0.561869463088
2019-09-09	-0.380944168109
2019-09-10	-0.853328003773
2019-09-11	-0.729831009999
2019-09-12	-0.870753142277
2019-09-13	-1.01711395803
2019-09-14	-1.30777174214
2019-09-15	-1.52282492651
2019-09-16	-1.70949461235
2019-09-17	-1.70275118042
2019-09-18	-1.85477753994
2019-09-19	-1.36626888772
2019-09-20	-1.17573940978
2019-09-21	-1.04699992735
2019-09-22	-0.96889662351
2019-09-23	-0.819717315532
2019-09-24	-0.649306251898
2019-09-25	-0.716556777437
2019-09-26	-0.857739912518
2019-09-27	-0.777958101221
2019-09-28	-0.724078153766
2019-09-29	-0.59398358756
2019-09-30	-0.56141374149
2019-10-01	-0.605954781224
2019-10-02	-0.324211842748
2019-10-03	-0.468650109426
2019-10-04	-0.648034653877
2019-10-05	-0.0216479697983
2019-10-06	-0.0483522392896
