Date	BOJ Excess Sentiment
2019-07-30	-0.658226658543
2019-07-31	-0.62410432319
2019-08-01	-0.318830984253
2019-08-02	-0.182637849589
2019-08-03	-0.376254534867
2019-08-04	-0.548001866909
2019-08-05	-0.673930381765
2019-08-06	-0.739224550626
2019-08-07	-0.6516840502
2019-08-08	-0.906014135861
2019-08-09	-1.05368318994
2019-08-10	-0.979893595475
2019-08-11	-0.739270186413
2019-08-12	-0.816666889296
2019-08-13	-0.773821204934
2019-08-14	-0.673884509987
2019-08-15	-0.604095182295
2019-08-16	-0.815233926519
2019-08-17	-0.772583678883
2019-08-18	-1.29888965868
2019-08-19	-1.32910090259
2019-08-20	-1.42135204039
2019-08-21	-1.73235589868
2019-08-22	-1.62430696657
2019-08-23	-1.52563559169
2019-08-24	-1.3845212497
2019-08-25	-0.75637367533
2019-08-26	-0.871587373833
2019-08-27	-0.59691661368
2019-08-28	-0.391706024095
2019-08-29	-0.598226783289
2019-08-30	-0.435126990392
2019-08-31	-1.09401010186
2019-09-01	-1.78836735583
2019-09-02	-1.93864381287
2019-09-03	-1.969956511
2019-09-04	-2.00998845462
2019-09-05	-2.19475180019
2019-09-06	-2.14599733552
2019-09-07	-1.76835207357
2019-09-08	-0.876959931512
2019-09-09	-0.590389766924
2019-09-10	-0.654752041862
2019-09-11	-1.0012806353
2019-09-12	-0.855296722142
2019-09-13	-0.931406019207
2019-09-14	-1.14778691729
2019-09-15	-1.48424074906
2019-09-16	-1.54002420242
2019-09-17	-1.63150925148
2019-09-18	-1.31886997997
2019-09-19	-1.14423816333
2019-09-20	-1.24260102597
2019-09-21	-1.20596206073
2019-09-22	-1.30339481203
2019-09-23	-1.00033831174
2019-09-24	-0.866502243946
2019-09-25	-0.890643773198
2019-09-26	-0.81117440866
2019-09-27	-0.712574559085
2019-09-28	-0.299365443647
2019-09-29	-0.18581045622
2019-09-30	-0.502493830492
2019-10-01	-0.449176215612
2019-10-02	-0.393174474783
2019-10-03	-0.634016938101
2019-10-04	-0.864190311199
2019-10-05	-0.498562490341
2019-10-06	-0.281977136668
