Date	CBRT Hawkish-Dovish
2019-06-09	-0.00140812090709
2019-06-10	-0.00159245270433
2019-06-11	-0.00176353677465
2019-06-12	-0.00196607948904
2019-06-13	-0.00193788791581
2019-06-14	-0.00169939518984
2019-06-15	-0.00169939518984
2019-06-16	-0.00169939518984
2019-06-17	-0.00151506339261
2019-06-18	-0.00134295800223
2019-06-19	-0.000937164643927
2019-06-20	-0.000553057771332
2019-06-21	-0.000960638778057
2019-06-22	-0.000960638778057
2019-06-23	-0.000960638778057
2019-06-24	-0.00133363392912
2019-06-25	-0.00131652805765
2019-06-26	-0.00131933152348
2019-06-27	-0.00132213498931
2019-06-28	-0.00134614655919
2019-06-29	-0.00134614655919
2019-06-30	-0.00134614655919
2019-07-01	-0.00115421242569
2019-07-02	-0.00116493636295
2019-07-03	-0.00190012874026
2019-07-04	-0.00232566667258
2019-07-05	-0.00232895124318
2019-07-06	-0.00232895124318
2019-07-07	-0.00467728783809
2019-07-08	-0.00845923870956
2019-07-09	-0.00865207622865
2019-07-10	-0.00892161463966
2019-07-11	-0.00831198245108
2019-07-12	-0.00787710530388
2019-07-13	-0.00787710530388
2019-07-14	-0.013022913908
2019-07-15	-0.0102182031773
2019-07-16	-0.00984127140195
2019-07-17	-0.00865244635736
2019-07-18	-0.00865244635736
2019-07-19	-0.00935272646941
2019-07-20	-0.0101166684098
2019-07-21	-0.00262252321076
2019-07-22	-0.00384517443341
2019-07-23	-0.00402715805488
2019-07-24	-0.00402715805488
2019-07-25	-0.00645162653679
2019-07-26	-0.00758284825625
2019-07-27	-0.00681890631584
2019-07-28	-0.00720922637829
2019-07-29	-0.00503264759227
2019-07-30	-0.00639925088523
2019-07-31	-0.00838588624734
2019-08-01	-0.00663926897709
2019-08-02	-0.00559703312823
2019-08-03	-0.00559703312823
2019-08-04	-0.00520671306578
2019-08-05	-0.00529964882122
2019-08-06	-0.0039156438686
2019-08-07	-0.00192900850649
2019-08-08	-0.00141922452172
2019-08-09	-0.000629958539087
2019-08-10	-0.00172885963799
2019-08-11	-0.00172885963799
2019-08-12	-0.001587849131
2019-08-13	-0.00198903803198
2019-08-14	-0.0021327574916
2019-08-15	-0.00213933224864
2019-08-16	-0.00232224792451
2019-08-17	-0.00122334682561
2019-08-18	-0.00122334682561
2019-08-19	-0.00124363283124
2019-08-20	-0.0010116403396
2019-08-21	-0.00103520090675
2019-08-22	-0.00102089241649
2019-08-23	-0.00161968477266
2019-08-24	-0.00161968477266
2019-08-25	-0.00279788801272
2019-08-26	-0.00350641557298
2019-08-27	-0.00394987954598
2019-08-28	-0.00409970749448
2019-08-29	-0.00393937400081
2019-08-30	-0.00368807615264
2019-08-31	-0.00368807615264
2019-09-01	-0.00250987291258
2019-09-02	-0.00243760342141
2019-09-03	-0.00200376767065
2019-09-04	-0.00253699983144
2019-09-05	-0.0032164630555
2019-09-06	-0.00336150035558
2019-09-07	-0.00277118158344
2019-09-08	-0.003443450491
2019-09-09	-0.0038267798217
2019-09-10	-0.00455079895326
2019-09-11	-0.00405017030522
2019-09-12	-0.00559652658744
2019-09-13	-0.00572252170016
2019-09-14	-0.0063128404723
2019-09-15	-0.00564057156473
2019-09-16	-0.00505359821937
2019-09-17	-0.00398617249441
2019-09-18	-0.00363646100639
2019-09-19	-0.00175363584071
2019-09-20	-0.00115283529861
2019-09-21	-0.00115283529861
2019-09-22	-0.00115283529861
2019-09-23	-0.000543636395168
2019-09-24	-0.000543636395168
2019-09-25	-0.000543636395168
2019-09-26	-0.000406488081746
2019-09-27	-0.000460493340643
2019-09-28	-0.00126759584266
2019-09-29	-0.00126759584266
2019-09-30	-0.00164205755395
2019-10-01	-0.00164205755395
2019-10-02	-0.00164205755395
2019-10-03	-0.00186074984136
2019-10-04	-0.00230410159723
2019-10-05	-0.00149699909521
2019-10-06	-0.00149699909521
2019-10-07	-0.00153781977594
2019-10-08	-0.00173086996899
2019-10-09	-0.00214375188477
